,Time,Line,RAM,stress,From,To,Flow_normalized
72388,2025-08-10 21:00:00,Achene - Lonny 380.19 ,1099,1.9808109497725201,FR,BE,2176.9112337999995
72392,2025-08-10 21:15:00,Achene - Lonny 380.19 ,1099,1.9618913479526845,FR,BE,2156.1185914000002
72396,2025-08-10 21:30:00,Achene - Lonny 380.19 ,1099,1.8933306018198361,FR,BE,2080.7703314
72400,2025-08-10 21:45:00,Achene - Lonny 380.19 ,1099,1.949852058598727,FR,BE,2142.887412400001
72404,2025-08-10 22:00:00,Achene - Lonny 380.19 ,1176,1.7366704426020416,FR,BE,2042.324440500001
72407,2025-08-10 22:15:00,Achene - Lonny 380.19 ,1176,1.7114311418367354,FR,BE,2012.6430228000008
72410,2025-08-10 22:30:00,Achene - Lonny 380.19 ,1176,1.5776083554421771,FR,BE,1855.2674260000003
72413,2025-08-10 22:45:00,Achene - Lonny 380.19 ,1176,1.6127344721938783,FR,BE,1896.5757393000008
72416,2025-08-10 23:00:00,Achene - Lonny 380.19 ,1125,1.6480460042666671,FR,BE,1854.0517548000005
72420,2025-08-10 23:15:00,Achene - Lonny 380.19 ,1125,1.5374552271999995,FR,BE,1729.6371305999994
72424,2025-08-10 23:30:00,Achene - Lonny 380.19 ,1125,1.3805053007111117,FR,BE,1553.0684633000005
72428,2025-08-10 23:45:00,Achene - Lonny 380.19 ,1125,1.4007323986666673,FR,BE,1575.8239485000008
72432,2025-08-11 00:00:00,Achene - Lonny 380.19 ,1244,1.7117782335209009,FR,BE,2129.4521225000008
72435,2025-08-11 00:15:00,Achene - Lonny 380.19 ,1244,1.768119995498392,FR,BE,2199.5412743999996
72438,2025-08-11 00:30:00,Achene - Lonny 380.19 ,1244,1.8734461626205796,FR,BE,2330.567026300001
72441,2025-08-11 00:45:00,Achene - Lonny 380.19 ,1244,1.9181238303858528,FR,BE,2386.146045000001
72444,2025-08-11 01:00:00,Achene - Lonny 380.19 ,1283,1.7673154861262677,FR,BE,2267.4657687000013
72447,2025-08-11 01:15:00,Achene - Lonny 380.19 ,1283,1.7991312255650822,FR,BE,2308.2853624000004
72450,2025-08-11 01:30:00,Achene - Lonny 380.19 ,1283,1.719076760561185,FR,BE,2205.5754838000003
72453,2025-08-11 01:45:00,Achene - Lonny 380.19 ,1283,1.7107474699922063,FR,BE,2194.8890040000006
72456,2025-08-11 02:00:00,Achene - Lonny 380.19 ,1291,1.6203638876839657,FR,BE,2091.8897789999996
72459,2025-08-11 02:15:00,Achene - Lonny 380.19 ,1291,1.5818073607281187,FR,BE,2042.1133027000012
72462,2025-08-11 02:30:00,Achene - Lonny 380.19 ,1291,1.570491030596437,FR,BE,2027.5039205000003
72465,2025-08-11 02:45:00,Achene - Lonny 380.19 ,1291,1.6233063584817973,FR,BE,2095.6885088000004
72480,2025-08-11 04:00:00,Achene - Lonny 380.19 ,1205,1.9798523322821564,FR,BE,2385.7220603999986
72485,2025-08-11 04:15:00,Achene - Lonny 380.19 ,1205,2.008421746390042,FR,BE,2420.1482044000004
72490,2025-08-11 04:30:00,Achene - Lonny 380.19 ,1205,1.988656438838175,FR,BE,2396.3310088000007
72495,2025-08-11 04:45:00,Achene - Lonny 380.19 ,1205,1.961066845643154,FR,BE,2363.0855490000004
72500,2025-08-11 05:00:00,Achene - Lonny 380.19 ,1295,1.7759988360617762,FR,BE,2299.9184927
72507,2025-08-11 05:15:00,Achene - Lonny 380.19 ,1295,1.757762584555985,FR,BE,2276.3025470000007
72514,2025-08-11 05:30:00,Achene - Lonny 380.19 ,1295,1.7359319118146712,FR,BE,2248.0318257999993
72521,2025-08-11 05:45:00,Achene - Lonny 380.19 ,1295,1.7957964037065637,FR,BE,2325.5563428
72528,2025-08-11 06:00:00,Achene - Lonny 380.19 ,1193,1.8608896651299247,FR,BE,2220.0413705
72533,2025-08-11 06:15:00,Achene - Lonny 380.19 ,1193,1.8070012025146682,FR,BE,2155.752434599999
72538,2025-08-11 06:30:00,Achene - Lonny 380.19 ,1193,1.8249269950544844,FR,BE,2177.1379051
72543,2025-08-11 06:45:00,Achene - Lonny 380.19 ,1193,1.8421700903604359,FR,BE,2197.7089178
72548,2025-08-11 07:00:00,Achene - Lonny 380.19 ,1239,1.7732866821630349,FR,BE,2197.1021992
72553,2025-08-11 07:15:00,Achene - Lonny 380.19 ,1239,1.8349654933817594,FR,BE,2273.5222463
72558,2025-08-11 07:30:00,Achene - Lonny 380.19 ,1239,1.849364119047619,FR,BE,2291.3621435
72563,2025-08-11 07:45:00,Achene - Lonny 380.19 ,1239,1.867658868119451,FR,BE,2314.0293376
72568,2025-08-11 08:00:00,Achene - Lonny 380.19 ,1189,1.7830400810765346,FR,BE,2120.0346563999997
72572,2025-08-11 08:15:00,Achene - Lonny 380.19 ,1189,1.755024322287638,FR,BE,2086.7239192000015
72576,2025-08-11 08:30:00,Achene - Lonny 380.19 ,1189,1.7088376380151389,FR,BE,2031.8079516000003
72580,2025-08-11 08:45:00,Achene - Lonny 380.19 ,1189,1.6953170822539954,FR,BE,2015.7320108000006
72792,2025-08-12 07:00:00,Achene - Lonny 380.19 ,1055,3.295072990331754,FR,BE,3476.3020048000008
72796,2025-08-12 07:15:00,Achene - Lonny 380.19 ,1055,3.325157466729859,FR,BE,3508.041127400001
72800,2025-08-12 07:30:00,Achene - Lonny 380.19 ,1055,3.390146865592416,FR,BE,3576.604943199999
72804,2025-08-12 07:45:00,Achene - Lonny 380.19 ,1055,3.3504033116587677,FR,BE,3534.6754938
72808,2025-08-12 08:00:00,Achene - Lonny 380.19 ,1138,2.950458430755712,FR,BE,3357.6216942
72813,2025-08-12 08:15:00,Achene - Lonny 380.19 ,1138,3.004663702108963,FR,BE,3419.307293
72818,2025-08-12 08:30:00,Achene - Lonny 380.19 ,1138,3.046724078207381,FR,BE,3467.1720009999995
72823,2025-08-12 08:45:00,Achene - Lonny 380.19 ,1138,3.0901737309314594,FR,BE,3516.6177058000007
72828,2025-08-12 09:00:00,Achene - Lonny 380.19 ,1252,2.876142785782748,FR,BE,3600.9307678000005
72834,2025-08-12 09:15:00,Achene - Lonny 380.19 ,1252,2.8442288160543128,FR,BE,3560.9744776999996
72840,2025-08-12 09:30:00,Achene - Lonny 380.19 ,1252,2.840032281789137,FR,BE,3555.7204167999994
72846,2025-08-12 09:45:00,Achene - Lonny 380.19 ,1252,2.772227317731629,FR,BE,3470.8286017999994
72860,2025-08-12 15:00:00,Achene - Lonny 380.19 ,1048,2.8873489722328247,FR,BE,3025.9417229000005
72864,2025-08-12 15:15:00,Achene - Lonny 380.19 ,1048,2.9229995680343515,FR,BE,3063.3035473000004
72868,2025-08-12 15:30:00,Achene - Lonny 380.19 ,1048,2.973294781583969,FR,BE,3116.0129310999996
72872,2025-08-12 15:45:00,Achene - Lonny 380.19 ,1048,2.960272713454197,FR,BE,3102.365803699998
72896,2025-08-12 17:00:00,Achene - Lonny 380.19 ,874,3.7878871830663603,FR,BE,3310.613397999999
72900,2025-08-12 17:15:00,Achene - Lonny 380.19 ,874,3.795901171395881,FR,BE,3317.6176238
72904,2025-08-12 17:30:00,Achene - Lonny 380.19 ,874,3.884191142562928,FR,BE,3394.783058599999
72908,2025-08-12 17:45:00,Achene - Lonny 380.19 ,874,3.892625789244851,FR,BE,3402.1549397999997
72912,2025-08-12 18:00:00,Achene - Lonny 380.19 ,913,3.7775309902519183,FR,BE,3448.8857941000015
72916,2025-08-12 18:15:00,Achene - Lonny 380.19 ,913,3.7530336605695505,FR,BE,3426.5197320999996
72920,2025-08-12 18:30:00,Achene - Lonny 380.19 ,913,3.6213209214676882,FR,BE,3306.2660012999995
72924,2025-08-12 18:45:00,Achene - Lonny 380.19 ,913,3.445742708105148,FR,BE,3145.9630925
73056,2025-08-13 08:00:00,Achene - Lonny 380.19 ,1281,1.323098938563623,FR,BE,1694.889740300001
73063,2025-08-13 08:15:00,Achene - Lonny 380.19 ,1281,1.2750234120218584,FR,BE,1633.3049908000007
73070,2025-08-13 08:30:00,Achene - Lonny 380.19 ,1281,1.2587721765027327,FR,BE,1612.4871581000007
73077,2025-08-13 08:45:00,Achene - Lonny 380.19 ,1281,1.2550486003903203,FR,BE,1607.7172571000003
73192,2025-08-13 18:00:00,Achene - Lonny 380.19 ,878,1.770540710478359,FR,BE,1554.5347437999992
73200,2025-08-13 18:15:00,Achene - Lonny 380.19 ,878,1.7608381353075178,FR,BE,1546.0158828000006
73208,2025-08-13 18:30:00,Achene - Lonny 380.19 ,878,1.88845167164009,FR,BE,1658.0605676999992
73216,2025-08-13 18:45:00,Achene - Lonny 380.19 ,878,2.1291677728929383,FR,BE,1869.4093046
73224,2025-08-13 19:00:00,Achene - Lonny 380.19 ,761,3.0560243409986865,FR,BE,2325.6345235000003
73227,2025-08-13 19:15:00,Achene - Lonny 380.19 ,761,3.1866740302233896,FR,BE,2425.0589369999993
73230,2025-08-13 19:30:00,Achene - Lonny 380.19 ,761,3.299880268331143,FR,BE,2511.2088842
73233,2025-08-13 19:45:00,Achene - Lonny 380.19 ,761,3.4325074265440216,FR,BE,2612.1381516000006
73236,2025-08-14 01:00:00,Ensdorf - Vigy VIGY2 S ,600,4.077668981833331,FR,DE,2446.601389099999
73238,2025-08-14 01:15:00,Ensdorf - Vigy VIGY2 S ,600,4.193834511166663,FR,DE,2516.3007066999976
73240,2025-08-14 01:30:00,Ensdorf - Vigy VIGY2 S ,600,4.190468252833333,FR,DE,2514.2809517
73242,2025-08-14 01:45:00,Ensdorf - Vigy VIGY2 S ,600,4.197375816000003,FR,DE,2518.4254896000016
73244,2025-08-14 02:00:00,Ensdorf - Vigy VIGY2 S ,618,4.007306453883496,FR,DE,2476.5153885000004
73246,2025-08-14 02:15:00,Ensdorf - Vigy VIGY2 S ,618,4.098896984304209,FR,DE,2533.118336300001
73248,2025-08-14 02:30:00,Ensdorf - Vigy VIGY2 S ,618,4.121408039158578,FR,DE,2547.0301682000013
73250,2025-08-14 02:45:00,Ensdorf - Vigy VIGY2 S ,618,4.235244012783173,FR,DE,2617.380799900001
73252,2025-08-14 03:00:00,Ensdorf - Vigy VIGY2 S ,466,5.70043481995708,FR,DE,2656.402626099999
73256,2025-08-14 03:15:00,Ensdorf - Vigy VIGY2 S ,466,5.750156705579396,FR,DE,2679.5730247999986
73260,2025-08-14 03:30:00,Ensdorf - Vigy VIGY2 S ,466,5.9605214051502164,FR,DE,2777.602974800001
73264,2025-08-14 03:45:00,Ensdorf - Vigy VIGY2 S ,466,5.983393734549358,FR,DE,2788.2614803000006
73268,2025-08-14 04:00:00,Ensdorf - Vigy VIGY2 S ,377,7.392172531299733,FR,DE,2786.849044299999
73273,2025-08-14 04:15:00,Ensdorf - Vigy VIGY2 S ,377,7.522258574801062,FR,DE,2835.8914827000003
73278,2025-08-14 04:30:00,Ensdorf - Vigy VIGY2 S ,377,7.4790556395225485,FR,DE,2819.6039761000006
73283,2025-08-14 04:45:00,Ensdorf - Vigy VIGY2 S ,377,7.609419640583558,FR,DE,2868.751204500001
73288,2025-08-14 05:00:00,Ensdorf - Vigy VIGY2 S ,376,7.384231357446809,FR,DE,2776.4709904
73292,2025-08-14 05:15:00,Ensdorf - Vigy VIGY2 S ,376,7.241019571010638,FR,DE,2722.6233587
73296,2025-08-14 05:30:00,Ensdorf - Vigy VIGY2 S ,376,7.241423998670213,FR,DE,2722.7754235
73300,2025-08-14 05:45:00,Ensdorf - Vigy VIGY2 S ,376,7.024395651861703,FR,DE,2641.1727651
73304,2025-08-14 06:00:00,Ensdorf - Vigy VIGY2 S ,415,5.982687310843374,FR,DE,2482.815234
73307,2025-08-14 06:15:00,Ensdorf - Vigy VIGY2 S ,415,5.993265280963854,FR,DE,2487.2050915999994
73310,2025-08-14 06:30:00,Ensdorf - Vigy VIGY2 S ,415,5.993246757108434,FR,DE,2487.1974042
73313,2025-08-14 06:45:00,Ensdorf - Vigy VIGY2 S ,415,5.8688096149397575,FR,DE,2435.5559901999995
73316,2025-08-14 07:00:00,Achene - Lonny 380.19 ,1175,1.9700770922553192,FR,BE,2314.8405834
73319,2025-08-14 07:15:00,Achene - Lonny 380.19 ,1175,1.961132407659576,FR,BE,2304.3305790000018
73322,2025-08-14 07:30:00,Achene - Lonny 380.19 ,1175,2.019473020085106,FR,BE,2372.8807985999997
73325,2025-08-14 07:45:00,Achene - Lonny 380.19 ,1175,2.0099028457021277,FR,BE,2361.6358437000004
73328,2025-08-14 08:00:00,Achene - Lonny 380.19 ,1234,1.783759079497569,FR,BE,2201.1587041000003
73329,2025-08-14 08:00:00,Ensdorf - Vigy VIGY2 S ,554,4.59350620938628,FR,DE,2544.8024399999995
73332,2025-08-14 08:15:00,Achene - Lonny 380.19 ,1234,1.7675927541329013,FR,BE,2181.2094586000003
73333,2025-08-14 08:15:00,Ensdorf - Vigy VIGY2 S ,554,4.49996884566787,FR,DE,2492.9827405
73336,2025-08-14 08:30:00,Achene - Lonny 380.19 ,1234,1.7924735892220425,FR,BE,2211.9124091000003
73337,2025-08-14 08:30:00,Ensdorf - Vigy VIGY2 S ,554,4.505734493501806,FR,DE,2496.1769094000006
73340,2025-08-14 08:45:00,Achene - Lonny 380.19 ,1234,1.8186864735008108,FR,BE,2244.2591083000007
73341,2025-08-14 08:45:00,Ensdorf - Vigy VIGY2 S ,554,4.347516065342963,FR,DE,2408.523900200001
73372,2025-08-14 15:00:00,Ensdorf - Vigy VIGY2 S ,549,1.3645317883424388,FR,DE,-749.1279517999989
73375,2025-08-14 15:15:00,Ensdorf - Vigy VIGY2 S ,549,1.0013884579234984,FR,DE,-549.7622634000006
73378,2025-08-14 15:30:00,Ensdorf - Vigy VIGY2 S ,549,0.9369659550091098,FR,DE,-514.3943093000013
73381,2025-08-14 15:45:00,Ensdorf - Vigy VIGY2 S ,549,0.8471151233151158,FR,DE,-465.0662026999986
73384,2025-08-14 16:00:00,Ensdorf - Vigy VIGY2 S ,377,0.47225536710875554,FR,DE,-178.04027340000084
73388,2025-08-14 16:15:00,Ensdorf - Vigy VIGY2 S ,377,0.030950619628645325,FR,DE,-11.668383599999288
73392,2025-08-14 16:30:00,Ensdorf - Vigy VIGY2 S ,377,0.45065885941644246,FR,DE,169.8983899999988
73396,2025-08-14 16:45:00,Ensdorf - Vigy VIGY2 S ,377,0.9324974023872714,FR,DE,351.55152070000133
73400,2025-08-14 17:00:00,Achene - Lonny 380.19 ,819,0.27872925628815565,FR,BE,228.27926089999949
73401,2025-08-14 17:00:00,Ensdorf - Vigy VIGY2 S ,377,1.844265165782493,FR,DE,695.2879674999999
73407,2025-08-14 17:15:00,Achene - Lonny 380.19 ,819,0.4678640185592183,FR,BE,383.18063119999977
73408,2025-08-14 17:15:00,Ensdorf - Vigy VIGY2 S ,377,2.295003741909814,FR,DE,865.2164106999999
73414,2025-08-14 17:30:00,Achene - Lonny 380.19 ,819,0.4867780108669101,FR,BE,398.6711908999994
73415,2025-08-14 17:30:00,Ensdorf - Vigy VIGY2 S ,377,2.3960299867373993,FR,DE,903.3033049999996
73421,2025-08-14 17:45:00,Achene - Lonny 380.19 ,819,0.5811849645909654,FR,BE,475.9904860000006
73422,2025-08-14 17:45:00,Ensdorf - Vigy VIGY2 S ,377,2.6301089058355474,FR,DE,991.5510575000013
73428,2025-08-14 18:00:00,Achene - Lonny 380.19 ,863,1.260027416917729,FR,BE,1087.4036608000001
73429,2025-08-14 18:00:00,Ensdorf - Vigy VIGY2 S ,377,4.501654262068967,FR,DE,1697.1236568000004
73433,2025-08-14 18:15:00,Achene - Lonny 380.19 ,863,1.4129787770567803,FR,BE,1219.4006846000013
73434,2025-08-14 18:15:00,Ensdorf - Vigy VIGY2 S ,377,5.221245160477456,FR,DE,1968.409425500001
73438,2025-08-14 18:30:00,Achene - Lonny 380.19 ,863,1.5374793228273467,FR,BE,1326.8446556000001
73439,2025-08-14 18:30:00,Ensdorf - Vigy VIGY2 S ,377,5.477713214058355,FR,DE,2065.0978816999996
73443,2025-08-14 18:45:00,Achene - Lonny 380.19 ,863,1.5925811091541144,FR,BE,1374.3974972000008
73444,2025-08-14 18:45:00,Ensdorf - Vigy VIGY2 S ,377,5.65870754323608,FR,DE,2133.332743800002
73448,2025-08-14 19:00:00,Achene - Lonny 380.19 ,880,2.282501243977272,FR,BE,2008.6010946999995
73449,2025-08-14 19:00:00,Ensdorf - Vigy VIGY2 S ,377,7.10008031883289,FR,DE,2676.7302801999995
73451,2025-08-14 19:15:00,Achene - Lonny 380.19 ,880,2.2516915004545464,FR,BE,1981.4885204000007
73452,2025-08-14 19:15:00,Ensdorf - Vigy VIGY2 S ,377,6.891271824933688,FR,DE,2598.0094780000004
73454,2025-08-14 19:30:00,Achene - Lonny 380.19 ,880,2.4001156595454556,FR,BE,2112.1017804000007
73455,2025-08-14 19:30:00,Ensdorf - Vigy VIGY2 S ,377,7.342742213793104,FR,DE,2768.2138146
73457,2025-08-14 19:45:00,Achene - Lonny 380.19 ,880,2.481390853636363,FR,BE,2183.6239511999997
73458,2025-08-14 19:45:00,Ensdorf - Vigy VIGY2 S ,377,7.6900814859416435,FR,DE,2899.1607201999996
73468,2025-08-14 22:00:00,Ensdorf - Vigy VIGY2 S ,377,5.677779990450929,FR,DE,2140.5230564000003
73473,2025-08-14 22:15:00,Ensdorf - Vigy VIGY2 S ,377,5.832319611936337,FR,DE,2198.784493699999
73478,2025-08-14 22:30:00,Ensdorf - Vigy VIGY2 S ,377,5.308253238196292,FR,DE,2001.211470800002
73483,2025-08-14 22:45:00,Ensdorf - Vigy VIGY2 S ,377,5.563977650132629,FR,DE,2097.619574100001
73488,2025-08-14 23:00:00,Ensdorf - Vigy VIGY2 S ,402,5.352350995771142,FR,DE,2151.6451002999993
73492,2025-08-14 23:15:00,Ensdorf - Vigy VIGY2 S ,402,5.515472933333332,FR,DE,2217.2201191999998
73496,2025-08-14 23:30:00,Ensdorf - Vigy VIGY2 S ,402,5.420938623134324,FR,DE,2179.2173264999983
73500,2025-08-14 23:45:00,Ensdorf - Vigy VIGY2 S ,402,5.781925706467656,FR,DE,2324.334133999998
73504,2025-08-15 00:00:00,Achene - Lonny 380.19 ,867,2.6397885642445202,FR,BE,2288.696685199999
73505,2025-08-15 00:00:00,Ensdorf - Vigy VIGY2 S ,530,4.83454963396226,FR,DE,2562.311305999998
73508,2025-08-15 00:15:00,Achene - Lonny 380.19 ,867,2.6570041810841984,FR,BE,2303.622625
73509,2025-08-15 00:15:00,Ensdorf - Vigy VIGY2 S ,530,5.011475483396227,FR,DE,2656.0820062000003
73512,2025-08-15 00:30:00,Achene - Lonny 380.19 ,867,2.625260058708189,FR,BE,2276.1004709
73513,2025-08-15 00:30:00,Ensdorf - Vigy VIGY2 S ,530,5.099037655660377,FR,DE,2702.4899574999995
73516,2025-08-15 00:45:00,Achene - Lonny 380.19 ,867,2.5736358411764706,FR,BE,2231.3422743
73517,2025-08-15 00:45:00,Ensdorf - Vigy VIGY2 S ,530,5.154906497547169,FR,DE,2732.1004436999997
73520,2025-08-15 01:00:00,Achene - Lonny 380.19 ,903,2.49221676290144,FR,BE,2250.4717369
73521,2025-08-15 01:00:00,Ensdorf - Vigy VIGY2 S ,576,4.6490298093749995,FR,DE,2677.8411702
73523,2025-08-15 01:15:00,Achene - Lonny 380.19 ,903,2.5101874516057587,FR,BE,2266.6992688
73524,2025-08-15 01:15:00,Ensdorf - Vigy VIGY2 S ,576,4.756770685416665,FR,DE,2739.8999147999994
73526,2025-08-15 01:30:00,Achene - Lonny 380.19 ,903,2.460489557032115,FR,BE,2221.8220699999997
73527,2025-08-15 01:30:00,Ensdorf - Vigy VIGY2 S ,576,4.745363427604165,FR,DE,2733.329334299999
73529,2025-08-15 01:45:00,Achene - Lonny 380.19 ,903,2.47855186854928,FR,BE,2238.1323373
73530,2025-08-15 01:45:00,Ensdorf - Vigy VIGY2 S ,576,4.8057164855902785,FR,DE,2768.0926957000006
73532,2025-08-15 02:00:00,Achene - Lonny 380.19 ,902,2.6007215118625275,FR,BE,2345.8508036999997
73533,2025-08-15 02:00:00,Ensdorf - Vigy VIGY2 S ,557,5.027003366427287,FR,DE,2800.040875099999
73535,2025-08-15 02:15:00,Achene - Lonny 380.19 ,902,2.5958183098669623,FR,BE,2341.4281155
73536,2025-08-15 02:15:00,Ensdorf - Vigy VIGY2 S ,557,5.113208999820467,FR,DE,2848.0574128999997
73538,2025-08-15 02:30:00,Achene - Lonny 380.19 ,902,2.5512000331485583,FR,BE,2301.1824298999995
73539,2025-08-15 02:30:00,Ensdorf - Vigy VIGY2 S ,557,5.055534485816876,FR,DE,2815.9327086
73541,2025-08-15 02:45:00,Achene - Lonny 380.19 ,902,2.5986548907982265,FR,BE,2343.9867115
73542,2025-08-15 02:45:00,Ensdorf - Vigy VIGY2 S ,557,5.1438754635547586,FR,DE,2865.1386332000006
73544,2025-08-15 03:00:00,Achene - Lonny 380.19 ,1181,2.0141238791701945,FR,BE,2378.6803013
73545,2025-08-15 03:00:00,Ensdorf - Vigy VIGY2 S ,423,6.891935863593379,FR,DE,2915.2888702999994
73549,2025-08-15 03:15:00,Achene - Lonny 380.19 ,1181,2.0219494163420832,FR,BE,2387.9222607
73550,2025-08-15 03:15:00,Ensdorf - Vigy VIGY2 S ,423,6.96764011252955,FR,DE,2947.3117675999997
73554,2025-08-15 03:30:00,Achene - Lonny 380.19 ,1181,2.0375973039796786,FR,BE,2406.4024160000004
73555,2025-08-15 03:30:00,Ensdorf - Vigy VIGY2 S ,423,6.963331908274229,FR,DE,2945.489397199999
73559,2025-08-15 03:45:00,Achene - Lonny 380.19 ,1181,2.0421986451312444,FR,BE,2411.8365999
73560,2025-08-15 03:45:00,Ensdorf - Vigy VIGY2 S ,423,7.069357443735221,FR,DE,2990.3381986999984
73564,2025-08-15 04:00:00,Achene - Lonny 380.19 ,1233,2.014132708353609,FR,BE,2483.4256294
73565,2025-08-15 04:00:00,Ensdorf - Vigy VIGY2 S ,377,7.972709409549073,FR,DE,3005.7114474000005
73568,2025-08-15 04:15:00,Achene - Lonny 380.19 ,1233,2.010132643309003,FR,BE,2478.4935492000004
73569,2025-08-15 04:15:00,Ensdorf - Vigy VIGY2 S ,377,7.964680452519895,FR,DE,3002.6845306000005
73572,2025-08-15 04:30:00,Achene - Lonny 380.19 ,1233,2.013574670965126,FR,BE,2482.7375693000004
73573,2025-08-15 04:30:00,Ensdorf - Vigy VIGY2 S ,377,7.970392800265253,FR,DE,3004.8380857
73576,2025-08-15 04:45:00,Achene - Lonny 380.19 ,1233,1.9987217807785884,FR,BE,2464.4239556999996
73577,2025-08-15 04:45:00,Ensdorf - Vigy VIGY2 S ,377,7.973857987533155,FR,DE,3006.1444612999994
73580,2025-08-15 05:00:00,Achene - Lonny 380.19 ,1236,2.04206624538835,FR,BE,2523.9938793
73581,2025-08-15 05:00:00,Ensdorf - Vigy VIGY2 S ,377,8.018458885941646,FR,DE,3022.9590000000007
73584,2025-08-15 05:15:00,Achene - Lonny 380.19 ,1236,2.0507401029126204,FR,BE,2534.7147671999987
73585,2025-08-15 05:15:00,Ensdorf - Vigy VIGY2 S ,377,7.9589027416445575,FR,DE,3000.506333599998
73588,2025-08-15 05:30:00,Achene - Lonny 380.19 ,1236,2.0519580154530743,FR,BE,2536.2201071
73589,2025-08-15 05:30:00,Ensdorf - Vigy VIGY2 S ,377,8.0224843066313,FR,DE,3024.4765836
73592,2025-08-15 05:45:00,Achene - Lonny 380.19 ,1236,2.0540095593851118,FR,BE,2538.755815399998
73593,2025-08-15 05:45:00,Ensdorf - Vigy VIGY2 S ,377,7.97065976631299,FR,DE,3004.9387318999975
73596,2025-08-15 06:00:00,Achene - Lonny 380.19 ,994,2.5460438868209256,FR,BE,2530.7676235
73597,2025-08-15 06:00:00,Ensdorf - Vigy VIGY2 S ,618,4.75675794093851,FR,DE,2939.676407499999
73598,2025-08-15 06:15:00,Achene - Lonny 380.19 ,994,2.5001537854124747,FR,BE,2485.1528627
73599,2025-08-15 06:15:00,Ensdorf - Vigy VIGY2 S ,618,4.665203825728155,FR,DE,2883.0959643
73600,2025-08-15 06:30:00,Achene - Lonny 380.19 ,994,2.5475638450704228,FR,BE,2532.278462
73601,2025-08-15 06:30:00,Ensdorf - Vigy VIGY2 S ,618,4.749166059870552,FR,DE,2934.984625000001
73602,2025-08-15 06:45:00,Achene - Lonny 380.19 ,994,2.5946706110663986,FR,BE,2579.1025874
73603,2025-08-15 06:45:00,Ensdorf - Vigy VIGY2 S ,618,4.882184458252426,FR,DE,3017.1899951999994
73604,2025-08-15 07:00:00,Achene - Lonny 380.19 ,1066,2.3895059780487813,FR,BE,2547.2133726000006
73605,2025-08-15 07:00:00,Ensdorf - Vigy VIGY2 S ,894,3.568711342505593,FR,DE,3190.4279402
73607,2025-08-15 07:15:00,Achene - Lonny 380.19 ,1066,2.3540843497185744,FR,BE,2509.4539168
73608,2025-08-15 07:15:00,Ensdorf - Vigy VIGY2 S ,894,3.526580519351231,FR,DE,3152.7629843000004
73610,2025-08-15 07:30:00,Achene - Lonny 380.19 ,1066,2.3574925668855538,FR,BE,2513.0870763000003
73611,2025-08-15 07:30:00,Ensdorf - Vigy VIGY2 S ,894,3.5638789630872485,FR,DE,3186.107793
73613,2025-08-15 07:45:00,Achene - Lonny 380.19 ,1066,2.371485204971857,FR,BE,2528.0032284999998
73614,2025-08-15 07:45:00,Ensdorf - Vigy VIGY2 S ,894,3.6057454929530195,FR,DE,3223.5364706999994
73616,2025-08-15 08:00:00,Ensdorf - Vigy VIGY2 S ,880,3.643360517272726,FR,DE,3206.157255199999
73618,2025-08-15 08:00:00,Gramme - Achene 380.10 ,1119,1.8775195531724753,FR,BE,2100.94438
73622,2025-08-15 08:15:00,Ensdorf - Vigy VIGY2 S ,880,3.585038857500001,FR,DE,3154.834194600001
73624,2025-08-15 08:15:00,Gramme - Achene 380.10 ,1119,1.789137621805184,FR,BE,2002.044998800001
73628,2025-08-15 08:30:00,Ensdorf - Vigy VIGY2 S ,880,3.487105299545453,FR,DE,3068.6526635999985
73630,2025-08-15 08:30:00,Gramme - Achene 380.10 ,1119,1.7846925324396776,FR,BE,1997.0709437999992
73634,2025-08-15 08:45:00,Ensdorf - Vigy VIGY2 S ,880,3.3093847545454547,FR,DE,2912.258584
73636,2025-08-15 08:45:00,Gramme - Achene 380.10 ,1119,1.7878263223413762,FR,BE,2000.5776547
73644,2025-08-15 14:00:00,Ensdorf - Uchtelfangen TAUBNT N ,786,3.0669223645038177,FR,DE,-2410.6009785000006
73649,2025-08-15 14:15:00,Ensdorf - Uchtelfangen TAUBNT N ,786,3.0929284433842237,FR,DE,-2431.0417565
73654,2025-08-15 14:30:00,Ensdorf - Uchtelfangen TAUBNT N ,786,3.0741270716284976,FR,DE,-2416.2638782999993
73659,2025-08-15 14:45:00,Ensdorf - Uchtelfangen TAUBNT N ,786,2.851282047964377,FR,DE,-2241.1076897000003
73664,2025-08-15 15:00:00,Ensdorf - Vigy VIGY2 S ,670,2.958699144179103,FR,DE,-1982.3284265999991
73669,2025-08-15 15:15:00,Ensdorf - Vigy VIGY2 S ,670,2.7744765626865657,FR,DE,-1858.899296999999
73674,2025-08-15 15:30:00,Ensdorf - Vigy VIGY2 S ,670,2.591077152686565,FR,DE,-1736.0216922999984
73679,2025-08-15 15:45:00,Ensdorf - Vigy VIGY2 S ,670,2.102464119552237,FR,DE,-1408.6509600999987
73685,2025-08-15 16:00:00,Ensdorf - Vigy VIGY2 S ,377,2.0448700877984067,FR,DE,-770.9160230999994
73689,2025-08-15 16:15:00,Ensdorf - Vigy VIGY2 S ,377,1.2145610090185655,FR,DE,-457.8895003999992
73693,2025-08-15 16:30:00,Ensdorf - Vigy VIGY2 S ,377,0.5670644564986775,FR,DE,-213.7833001000014
