,Time,Line,RAM,utilization,congested,Spread FR-BE,Spread FR-DE,Spread FR-NL,From,To,Flow_normalized,export_constrained,import_constrained
29600,2025-04-04 12:00:00,Achene - Lonny 380.19 ,1438,0.5337346826842844,False,0.0,0.0,0.0,FR,BE,767.510473700001,False,False
29603,2025-04-04 12:15:00,Achene - Lonny 380.19 ,1438,0.5541509041029212,False,0.0,0.0,0.0,FR,BE,796.8690001000007,False,False
29606,2025-04-04 12:30:00,Achene - Lonny 380.19 ,1438,0.5026037315020861,False,0.0,0.0,0.0,FR,BE,722.7441658999999,False,False
29609,2025-04-04 12:45:00,Achene - Lonny 380.19 ,1438,0.5450746527120992,False,0.0,0.0,0.0,FR,BE,783.8173505999987,False,False
29837,2025-04-05 00:00:00,Achene - Lonny 380.19 ,1401,2.076131600000001,True,-21.54,-24.169999999999995,-23.82,FR,BE,2908.6603716000013,True,False
29844,2025-04-05 00:15:00,Achene - Lonny 380.19 ,1401,2.0786381932191285,True,-21.54,-24.169999999999995,-23.82,FR,BE,2912.1721086999987,True,False
29851,2025-04-05 00:30:00,Achene - Lonny 380.19 ,1401,2.093186100428265,True,-21.54,-24.169999999999995,-23.82,FR,BE,2932.553726699999,True,False
29858,2025-04-05 00:45:00,Achene - Lonny 380.19 ,1401,2.2112939955032114,True,-21.54,-24.169999999999995,-23.82,FR,BE,3098.022887699999,True,False
29864,2025-04-05 01:00:00,Achene - Lonny 380.19 ,1505,1.8331295816611288,True,-9.559999999999995,-12.549999999999997,-12.549999999999997,FR,BE,2758.8600203999986,True,False
29870,2025-04-05 01:15:00,Achene - Lonny 380.19 ,1505,1.837370955747508,True,-9.559999999999995,-12.549999999999997,-12.549999999999997,FR,BE,2765.2432883999995,True,False
29876,2025-04-05 01:30:00,Achene - Lonny 380.19 ,1505,1.8278803305647848,True,-9.559999999999995,-12.549999999999997,-12.549999999999997,FR,BE,2750.959897500001,True,False
29882,2025-04-05 01:45:00,Achene - Lonny 380.19 ,1505,1.8493697574086376,True,-9.559999999999995,-12.549999999999997,-12.549999999999997,FR,BE,2783.301484899999,True,False
29888,2025-04-05 02:00:00,Achene - Lonny 380.19 ,1556,1.7375093071979435,True,-6.319999999999997,-7.459999999999997,-9.389999999999997,FR,BE,2703.564482,True,False
29893,2025-04-05 02:15:00,Achene - Lonny 380.19 ,1556,1.6880409053341896,True,-6.319999999999997,-7.459999999999997,-9.389999999999997,FR,BE,2626.591648699999,True,False
29898,2025-04-05 02:30:00,Achene - Lonny 380.19 ,1556,1.6608145287917735,True,-6.319999999999997,-7.459999999999997,-9.389999999999997,FR,BE,2584.2274067999997,True,False
29903,2025-04-05 02:45:00,Achene - Lonny 380.19 ,1556,1.6826155863110543,True,-6.319999999999997,-7.459999999999997,-9.389999999999997,FR,BE,2618.1498523000005,True,False
29908,2025-04-05 03:00:00,Achene - Lonny 380.19 ,1534,1.692695564080835,True,-1.2600000000000016,-1.0800000000000018,-2.3000000000000007,FR,BE,2596.594995300001,True,False
29914,2025-04-05 03:15:00,Achene - Lonny 380.19 ,1534,1.7055239136897005,True,-1.2600000000000016,-1.0800000000000018,-2.3000000000000007,FR,BE,2616.2736836000004,True,False
29920,2025-04-05 03:30:00,Achene - Lonny 380.19 ,1534,1.7498941539113424,True,-1.2600000000000016,-1.0800000000000018,-2.3000000000000007,FR,BE,2684.337632099999,True,False
29926,2025-04-05 03:45:00,Achene - Lonny 380.19 ,1534,1.7602672131029988,True,-1.2600000000000016,-1.0800000000000018,-2.3000000000000007,FR,BE,2700.2499049000003,True,False
29932,2025-04-05 04:00:00,Achene - Lonny 380.19 ,1499,1.857708656037358,True,-2.6999999999999993,-3.4800000000000004,-3.4800000000000004,FR,BE,2784.7052753999997,True,False
29939,2025-04-05 04:15:00,Achene - Lonny 380.19 ,1499,1.8250019479653103,True,-2.6999999999999993,-3.4800000000000004,-3.4800000000000004,FR,BE,2735.6779200000005,True,False
29946,2025-04-05 04:30:00,Achene - Lonny 380.19 ,1499,1.807653289526351,True,-2.6999999999999993,-3.4800000000000004,-3.4800000000000004,FR,BE,2709.672281,True,False
29953,2025-04-05 04:45:00,Achene - Lonny 380.19 ,1499,1.7524567907271509,True,-2.6999999999999993,-3.4800000000000004,-3.4800000000000004,FR,BE,2626.932729299999,True,False
29960,2025-04-05 05:00:00,Achene - Lonny 380.19 ,1453,1.7581349436338607,True,0.0,0.0,0.0,FR,BE,2554.5700730999997,True,False
29965,2025-04-05 05:15:00,Achene - Lonny 380.19 ,1453,1.701907876256022,True,0.0,0.0,0.0,FR,BE,2472.8721442,True,False
29970,2025-04-05 05:30:00,Achene - Lonny 380.19 ,1453,1.704849418031659,True,0.0,0.0,0.0,FR,BE,2477.1462044,True,False
29975,2025-04-05 05:45:00,Achene - Lonny 380.19 ,1453,1.6682217025464554,True,0.0,0.0,0.0,FR,BE,2423.9261337999997,True,False
29980,2025-04-05 06:00:00,Achene - Lonny 380.19 ,1454,1.6561552321870698,True,0.0,0.0,0.0,FR,BE,2408.0497075999997,True,False
29983,2025-04-05 06:15:00,Achene - Lonny 380.19 ,1454,1.6674113229711145,True,0.0,0.0,0.0,FR,BE,2424.4160636,True,False
29986,2025-04-05 06:30:00,Achene - Lonny 380.19 ,1454,1.6927199296423658,True,0.0,0.0,0.0,FR,BE,2461.2147777,True,False
29989,2025-04-05 06:45:00,Achene - Lonny 380.19 ,1454,1.6548531685006875,True,0.0,0.0,0.0,FR,BE,2406.1565069999997,True,False
29992,2025-04-05 07:00:00,Achene - Lonny 380.19 ,1369,1.9675831735573408,True,0.0,0.0,0.0,FR,BE,2693.6213645999997,True,False
29995,2025-04-05 07:15:00,Achene - Lonny 380.19 ,1369,1.842308250036523,True,0.0,0.0,0.0,FR,BE,2522.1199943,True,False
29998,2025-04-05 07:30:00,Achene - Lonny 380.19 ,1369,1.7550971227173122,True,0.0,0.0,0.0,FR,BE,2402.7279610000005,True,False
30001,2025-04-05 07:45:00,Achene - Lonny 380.19 ,1369,1.7096283715120515,True,0.0,0.0,0.0,FR,BE,2340.4812405999987,True,False
30004,2025-04-05 09:00:00,Achene - Lonny 380.19 ,1568,0.7476627929209183,False,0.0,0.0,0.0,FR,BE,1172.3352593,False,False
30006,2025-04-05 09:15:00,Achene - Lonny 380.19 ,1568,0.7365184743622449,False,0.0,0.0,0.0,FR,BE,1154.8609678,False,False
30008,2025-04-05 09:30:00,Achene - Lonny 380.19 ,1568,0.612769615114796,False,0.0,0.0,0.0,FR,BE,960.8227565,False,False
30010,2025-04-05 09:45:00,Achene - Lonny 380.19 ,1568,0.6389198269770413,False,0.0,0.0,0.0,FR,BE,1001.8262887000008,False,False
30012,2025-04-05 10:00:00,Achene - Lonny 380.19 ,1487,0.6712596841963678,False,0.0,0.0,0.0,FR,BE,998.163150399999,False,False
30016,2025-04-05 10:15:00,Achene - Lonny 380.19 ,1487,0.4738182380632149,False,0.0,0.0,0.0,FR,BE,704.5677200000006,False,False
30020,2025-04-05 10:30:00,Achene - Lonny 380.19 ,1487,0.4588220335574974,False,0.0,0.0,0.0,FR,BE,682.2683638999987,False,False
30024,2025-04-05 10:45:00,Achene - Lonny 380.19 ,1487,0.4208582952252854,False,0.0,0.0,0.0,FR,BE,625.8162849999994,False,False
30028,2025-04-05 11:00:00,Achene - Lonny 380.19 ,1516,0.3682352436015832,False,0.0,0.0,0.0,FR,BE,558.2446293000002,False,False
30031,2025-04-05 11:15:00,Achene - Lonny 380.19 ,1516,0.3403798087730871,False,0.0,0.0,0.0,FR,BE,516.0157901,False,False
30034,2025-04-05 11:30:00,Achene - Lonny 380.19 ,1516,0.3513954791556731,False,0.0,0.0,0.0,FR,BE,532.7155464000004,False,False
30037,2025-04-05 11:45:00,Achene - Lonny 380.19 ,1516,0.3030842488786272,False,0.0,0.0,0.0,FR,BE,459.4757212999989,False,False
30040,2025-04-05 12:00:00,Achene - Lonny 380.19 ,1594,0.205380138017566,False,0.0,0.0,0.0,FR,BE,-327.37594000000024,False,False
30043,2025-04-05 12:15:00,Achene - Lonny 380.19 ,1594,0.305165725345044,False,0.0,0.0,0.0,FR,BE,-486.43416620000016,False,False
30046,2025-04-05 12:30:00,Achene - Lonny 380.19 ,1594,0.3616747134880801,False,0.0,0.0,0.0,FR,BE,-576.5094932999998,False,False
30049,2025-04-05 12:45:00,Achene - Lonny 380.19 ,1594,0.2977752431618568,False,0.0,0.0,0.0,FR,BE,-474.6537375999998,False,False
30052,2025-04-05 13:00:00,Achene - Lonny 380.19 ,1489,0.0280097350570851,False,0.0,0.0,0.0,FR,BE,41.70649549999973,False,False
30055,2025-04-05 13:15:00,Achene - Lonny 380.19 ,1489,0.0708905712558768,False,0.0,0.0,0.0,FR,BE,105.55606060000056,False,False
30058,2025-04-05 13:30:00,Achene - Lonny 380.19 ,1489,0.1949467042310272,False,0.0,0.0,0.0,FR,BE,290.2756425999995,False,False
30061,2025-04-05 13:45:00,Achene - Lonny 380.19 ,1489,0.1992171235057082,False,0.0,0.0,0.0,FR,BE,296.6342968999996,False,False
30164,2025-04-05 23:00:00,Achene - Lonny 380.19 ,1353,2.282771879748706,True,-68.29,-66.79,-69.79,FR,BE,3088.5903532999996,True,False
30168,2025-04-05 23:15:00,Achene - Lonny 380.19 ,1353,2.2066987938654834,True,-68.29,-66.79,-69.79,FR,BE,2985.663468099999,True,False
30172,2025-04-05 23:30:00,Achene - Lonny 380.19 ,1353,2.1422556933481145,True,-68.29,-66.79,-69.79,FR,BE,2898.471953099999,True,False
30176,2025-04-05 23:45:00,Achene - Lonny 380.19 ,1353,2.146577651810791,True,-68.29,-66.79,-69.79,FR,BE,2904.3195629,True,False
30180,2025-04-06 00:00:00,Achene - Lonny 380.19 ,1424,1.864743124648876,True,-41.18000000000001,-46.120000000000005,-42.44,FR,BE,2655.3942094999993,True,False
30183,2025-04-06 00:15:00,Achene - Lonny 380.19 ,1424,1.8490448072331465,True,-41.18000000000001,-46.120000000000005,-42.44,FR,BE,2633.0398055000005,True,False
30186,2025-04-06 00:30:00,Achene - Lonny 380.19 ,1424,1.9125557255617984,True,-41.18000000000001,-46.120000000000005,-42.44,FR,BE,2723.4793532000012,True,False
30189,2025-04-06 00:45:00,Achene - Lonny 380.19 ,1424,1.8595317285814603,True,-41.18000000000001,-46.120000000000005,-42.44,FR,BE,2647.9731814999996,True,False
30192,2025-04-06 01:00:00,Achene - Lonny 380.19 ,1326,2.0654895097285064,True,-50.92,-57.1,-52.620000000000005,FR,BE,2738.8390898999996,True,False
30195,2025-04-06 01:15:00,Achene - Lonny 380.19 ,1326,2.1176923860482653,True,-50.92,-57.1,-52.620000000000005,FR,BE,2808.0601039,True,False
30198,2025-04-06 01:30:00,Achene - Lonny 380.19 ,1326,2.090266968929111,True,-50.92,-57.1,-52.620000000000005,FR,BE,2771.694000800001,True,False
30201,2025-04-06 01:45:00,Achene - Lonny 380.19 ,1326,2.1203513276772257,True,-50.92,-57.1,-52.620000000000005,FR,BE,2811.585860500001,True,False
30204,2025-04-06 02:00:00,Achene - Lonny 380.19 ,1454,1.9474507121733144,True,-45.24,-50.7,-46.85,FR,BE,2831.593335499999,True,False
30208,2025-04-06 02:15:00,Achene - Lonny 380.19 ,1454,1.9722355415405768,True,-45.24,-50.7,-46.85,FR,BE,2867.630477399998,True,False
30212,2025-04-06 02:30:00,Achene - Lonny 380.19 ,1454,1.9747534405777163,True,-45.24,-50.7,-46.85,FR,BE,2871.2915025999996,True,False
30216,2025-04-06 02:45:00,Achene - Lonny 380.19 ,1454,2.0169239990371395,True,-45.24,-50.7,-46.85,FR,BE,2932.607494600001,True,False
30220,2025-04-06 03:00:00,Achene - Lonny 380.19 ,1489,2.039313198589657,True,-43.53,-48.75,-45.07,FR,BE,3036.5373526999997,True,False
30223,2025-04-06 03:15:00,Achene - Lonny 380.19 ,1489,2.0460877241773,True,-43.53,-48.75,-45.07,FR,BE,3046.6246212999995,True,False
30226,2025-04-06 03:30:00,Achene - Lonny 380.19 ,1489,2.058137320416386,True,-43.53,-48.75,-45.07,FR,BE,3064.5664700999996,True,False
30229,2025-04-06 03:45:00,Achene - Lonny 380.19 ,1489,2.062241687374077,True,-43.53,-48.75,-45.07,FR,BE,3070.6778725000004,True,False
30232,2025-04-06 04:00:00,Achene - Lonny 380.19 ,1413,2.0363397635527254,True,-49.34,-55.3,-51.09,FR,BE,2877.348085900001,True,False
30235,2025-04-06 04:15:00,Achene - Lonny 380.19 ,1413,2.0695520487615005,True,-49.34,-55.3,-51.09,FR,BE,2924.2770449,True,False
30238,2025-04-06 04:30:00,Achene - Lonny 380.19 ,1413,2.091925387402689,True,-49.34,-55.3,-51.09,FR,BE,2955.8905723999997,True,False
30241,2025-04-06 04:45:00,Achene - Lonny 380.19 ,1413,2.0944783066525128,True,-49.34,-55.3,-51.09,FR,BE,2959.497847300001,True,False
30244,2025-04-06 05:00:00,Achene - Lonny 380.19 ,1366,2.0736179946559297,True,-62.400000000000006,-69.82,-64.67,FR,BE,2832.5621807,True,False
30247,2025-04-06 05:15:00,Achene - Lonny 380.19 ,1366,1.9862481819912152,True,-62.400000000000006,-69.82,-64.67,FR,BE,2713.2150166,True,False
30250,2025-04-06 05:30:00,Achene - Lonny 380.19 ,1366,2.100416225036603,True,-62.400000000000006,-69.82,-64.67,FR,BE,2869.1685634,True,False
30253,2025-04-06 05:45:00,Achene - Lonny 380.19 ,1366,2.0771290915080525,True,-62.400000000000006,-69.82,-64.67,FR,BE,2837.358338999999,True,False
30256,2025-04-06 06:00:00,Achene - Lonny 380.19 ,1427,1.9037396093903296,True,-76.91,-75.94,-84.49,FR,BE,2716.6364226,True,False
30259,2025-04-06 06:15:00,Achene - Lonny 380.19 ,1427,1.9383771515066568,True,-76.91,-75.94,-84.49,FR,BE,2766.064195199999,True,False
30262,2025-04-06 06:30:00,Achene - Lonny 380.19 ,1427,1.9711595852838124,True,-76.91,-75.94,-84.49,FR,BE,2812.8447282,True,False
30265,2025-04-06 06:45:00,Achene - Lonny 380.19 ,1427,1.975312576594254,True,-76.91,-75.94,-84.49,FR,BE,2818.7710468000005,True,False
30284,2025-04-06 10:00:00,Achene - Lonny 380.19 ,1629,1.5161984739717629,True,-40.050000000000004,-40.050000000000004,-38.330000000000005,FR,BE,2469.8873141000013,True,False
30288,2025-04-06 10:15:00,Achene - Lonny 380.19 ,1629,1.456157660896256,True,-40.050000000000004,-40.050000000000004,-38.330000000000005,FR,BE,2372.080829600001,True,False
30292,2025-04-06 10:30:00,Achene - Lonny 380.19 ,1629,1.4387406127071825,True,-40.050000000000004,-40.050000000000004,-38.330000000000005,FR,BE,2343.7084581000004,True,False
30296,2025-04-06 10:45:00,Achene - Lonny 380.19 ,1629,1.4004658012891351,True,-40.050000000000004,-40.050000000000004,-38.330000000000005,FR,BE,2281.358790300001,True,False
30344,2025-04-06 15:00:00,Ensdorf - Vigy VIGY2 S ,1175,2.318693869787234,True,-28.32,-43.26,-34.519999999999996,FR,DE,2724.4652969999997,True,False
30348,2025-04-06 15:15:00,Ensdorf - Vigy VIGY2 S ,1175,2.3367639897872334,True,-28.32,-43.26,-34.519999999999996,FR,DE,2745.6976879999993,True,False
30352,2025-04-06 15:30:00,Ensdorf - Vigy VIGY2 S ,1175,2.449576071148937,True,-28.32,-43.26,-34.519999999999996,FR,DE,2878.251883600001,True,False
30356,2025-04-06 15:45:00,Ensdorf - Vigy VIGY2 S ,1175,2.502410906553191,True,-28.32,-43.26,-34.519999999999996,FR,DE,2940.3328152,True,False
30372,2025-04-06 17:00:00,Achene - Lonny 380.19 ,1336,1.3785359562874255,True,-62.84,-85.25,-66.89999999999999,FR,BE,1841.7240376000009,True,False
30376,2025-04-06 17:15:00,Achene - Lonny 380.19 ,1336,1.4545075668413174,True,-62.84,-85.25,-66.89999999999999,FR,BE,1943.2221093,True,False
30380,2025-04-06 17:30:00,Achene - Lonny 380.19 ,1336,1.47262142747006,True,-62.84,-85.25,-66.89999999999999,FR,BE,1967.4222271,True,False
30384,2025-04-06 17:45:00,Achene - Lonny 380.19 ,1336,1.5077036978293414,True,-62.84,-85.25,-66.89999999999999,FR,BE,2014.2921403,True,False
30388,2025-04-06 18:00:00,Achene - Lonny 380.19 ,1350,1.6143001333333336,True,-70.88000000000001,-93.42,-79.51,FR,BE,2179.3051800000003,True,False
30391,2025-04-06 18:15:00,Achene - Lonny 380.19 ,1350,1.572785329111111,True,-70.88000000000001,-93.42,-79.51,FR,BE,2123.2601942999995,True,False
30394,2025-04-06 18:30:00,Achene - Lonny 380.19 ,1350,1.55497463911111,True,-70.88000000000001,-93.42,-79.51,FR,BE,2099.215762799998,True,False
30397,2025-04-06 18:45:00,Achene - Lonny 380.19 ,1350,1.4819998639259255,True,-70.88000000000001,-93.42,-79.51,FR,BE,2000.6998162999996,True,False
30400,2025-04-06 19:00:00,Achene - Lonny 380.19 ,1482,1.503131324696357,True,-47.550000000000004,-106.82999999999998,-68.85,FR,BE,2227.640623200001,True,False
30404,2025-04-06 19:15:00,Achene - Lonny 380.19 ,1482,1.532489240553306,True,-47.550000000000004,-106.82999999999998,-68.85,FR,BE,2271.1490544999992,True,False
30408,2025-04-06 19:30:00,Achene - Lonny 380.19 ,1482,1.532707593387314,True,-47.550000000000004,-106.82999999999998,-68.85,FR,BE,2271.472653399999,True,False
30412,2025-04-06 19:45:00,Achene - Lonny 380.19 ,1482,1.5564865632253717,True,-47.550000000000004,-106.82999999999998,-68.85,FR,BE,2306.713086700001,True,False
30416,2025-04-06 20:00:00,Achene - Lonny 380.19 ,1500,1.6108753968666665,True,-71.82999999999998,-160.07999999999998,-104.79999999999998,FR,BE,2416.3130952999995,True,False
30420,2025-04-06 20:15:00,Achene - Lonny 380.19 ,1500,1.6336551735333338,True,-71.82999999999998,-160.07999999999998,-104.79999999999998,FR,BE,2450.482760300001,True,False
30424,2025-04-06 20:30:00,Achene - Lonny 380.19 ,1500,1.6485741594000003,True,-71.82999999999998,-160.07999999999998,-104.79999999999998,FR,BE,2472.8612391000006,True,False
30428,2025-04-06 20:45:00,Achene - Lonny 380.19 ,1500,1.7111226236666666,True,-71.82999999999998,-160.07999999999998,-104.79999999999998,FR,BE,2566.6839354999997,True,False
30432,2025-04-06 21:00:00,Achene - Lonny 380.19 ,1533,1.688704808088715,True,-84.08000000000001,-115.0,-112.18,FR,BE,2588.7844708,True,False
30435,2025-04-06 21:15:00,Achene - Lonny 380.19 ,1533,1.712160258512721,True,-84.08000000000001,-115.0,-112.18,FR,BE,2624.741676300001,True,False
30438,2025-04-06 21:30:00,Achene - Lonny 380.19 ,1533,1.7125593157208088,True,-84.08000000000001,-115.0,-112.18,FR,BE,2625.353431,True,False
30441,2025-04-06 21:45:00,Achene - Lonny 380.19 ,1533,1.7364358111545997,True,-84.08000000000001,-115.0,-112.18,FR,BE,2661.956098500001,True,False
30444,2025-04-06 22:00:00,Achene - Lonny 380.19 ,1424,2.0067437563904487,True,-54.480000000000004,-56.510000000000005,-61.97,FR,BE,2857.6031090999986,True,False
30447,2025-04-06 22:15:00,Achene - Lonny 380.19 ,1424,1.994973865660112,True,-54.480000000000004,-56.510000000000005,-61.97,FR,BE,2840.8427847,True,False
30450,2025-04-06 22:30:00,Achene - Lonny 380.19 ,1424,1.941814435744383,True,-54.480000000000004,-56.510000000000005,-61.97,FR,BE,2765.1437565000015,True,False
30453,2025-04-06 22:45:00,Achene - Lonny 380.19 ,1424,1.9818800810393264,True,-54.480000000000004,-56.510000000000005,-61.97,FR,BE,2822.1972354000004,True,False
30456,2025-04-06 23:00:00,Achene - Lonny 380.19 ,1422,2.0734039300984533,True,-54.480000000000004,-56.510000000000005,-61.97,FR,BE,2948.3803886000005,True,False
30459,2025-04-06 23:15:00,Achene - Lonny 380.19 ,1422,2.0990068811533047,True,-54.480000000000004,-56.510000000000005,-61.97,FR,BE,2984.7877849999995,True,False
30462,2025-04-06 23:30:00,Achene - Lonny 380.19 ,1422,2.069430589592124,True,-54.480000000000004,-56.510000000000005,-61.97,FR,BE,2942.7302984000003,True,False
30465,2025-04-06 23:45:00,Achene - Lonny 380.19 ,1422,2.0536280061181444,True,-54.480000000000004,-56.510000000000005,-61.97,FR,BE,2920.259024700001,True,False
30468,2025-04-07 00:00:00,Achene - Lonny 380.19 ,1469,2.0212932476514633,True,-5.549999999999997,-13.210000000000008,-12.200000000000003,FR,BE,2969.2797807999996,True,False
30471,2025-04-07 00:15:00,Achene - Lonny 380.19 ,1469,2.0580210015656912,True,-5.549999999999997,-13.210000000000008,-12.200000000000003,FR,BE,3023.2328513,True,False
30474,2025-04-07 00:30:00,Achene - Lonny 380.19 ,1469,2.0079592055139552,True,-5.549999999999997,-13.210000000000008,-12.200000000000003,FR,BE,2949.6920729000003,True,False
30477,2025-04-07 00:45:00,Achene - Lonny 380.19 ,1469,2.039630301021103,True,-5.549999999999997,-13.210000000000008,-12.200000000000003,FR,BE,2996.2169122000005,True,False
30480,2025-04-07 01:00:00,Achene - Lonny 380.19 ,1482,2.0536011264507414,True,-9.549999999999997,-22.450000000000003,-20.459999999999994,FR,BE,3043.4368693999986,True,False
30483,2025-04-07 01:15:00,Achene - Lonny 380.19 ,1482,2.050756229014845,True,-9.549999999999997,-22.450000000000003,-20.459999999999994,FR,BE,3039.2207314000007,True,False
30486,2025-04-07 01:30:00,Achene - Lonny 380.19 ,1482,2.017687294601889,True,-9.549999999999997,-22.450000000000003,-20.459999999999994,FR,BE,2990.2125705999997,True,False
30489,2025-04-07 01:45:00,Achene - Lonny 380.19 ,1482,2.0027548605937926,True,-9.549999999999997,-22.450000000000003,-20.459999999999994,FR,BE,2968.0827034000004,True,False
30492,2025-04-07 02:00:00,Achene - Lonny 380.19 ,1294,2.2839622681607437,True,-6.72999999999999,-15.939999999999998,-14.61,FR,BE,2955.447175000002,True,False
30495,2025-04-07 02:15:00,Achene - Lonny 380.19 ,1294,2.2684398797527052,True,-6.72999999999999,-15.939999999999998,-14.61,FR,BE,2935.3612044000006,True,False
30498,2025-04-07 02:30:00,Achene - Lonny 380.19 ,1294,2.2153286316074188,True,-6.72999999999999,-15.939999999999998,-14.61,FR,BE,2866.6352493,True,False
30501,2025-04-07 02:45:00,Achene - Lonny 380.19 ,1294,2.285653234157651,True,-6.72999999999999,-15.939999999999998,-14.61,FR,BE,2957.6352850000003,True,False
30504,2025-04-07 03:00:00,Achene - Lonny 380.19 ,1382,2.2386153233719246,True,-9.670000000000002,-22.64,-20.58,FR,BE,3093.7663769,True,False
30507,2025-04-07 03:15:00,Achene - Lonny 380.19 ,1382,2.2598273457308253,True,-9.670000000000002,-22.64,-20.58,FR,BE,3123.0813918000003,True,False
30510,2025-04-07 03:30:00,Achene - Lonny 380.19 ,1382,2.24721521975398,True,-9.670000000000002,-22.64,-20.58,FR,BE,3105.651433700001,True,False
30513,2025-04-07 03:45:00,Achene - Lonny 380.19 ,1382,2.263667924891462,True,-9.670000000000002,-22.64,-20.58,FR,BE,3128.389072200001,True,False
30516,2025-04-07 04:00:00,Achene - Lonny 380.19 ,1254,2.510461729665072,True,-15.230000000000004,-35.81,-32.53,FR,BE,3148.119009,True,False
30517,2025-04-07 04:00:00,Ensdorf - Vigy VIGY2 S ,540,5.240290356666667,True,-15.230000000000004,-35.81,-32.53,FR,DE,2829.7567926,True,False
30520,2025-04-07 04:15:00,Achene - Lonny 380.19 ,1254,2.4881819445773528,True,-15.230000000000004,-35.81,-32.53,FR,BE,3120.1801585000003,True,False
30521,2025-04-07 04:15:00,Ensdorf - Vigy VIGY2 S ,540,5.2302185111111115,True,-15.230000000000004,-35.81,-32.53,FR,DE,2824.317996,True,False
30524,2025-04-07 04:30:00,Achene - Lonny 380.19 ,1254,2.447111999282296,True,-15.230000000000004,-35.81,-32.53,FR,BE,3068.678447099999,True,False
30525,2025-04-07 04:30:00,Ensdorf - Vigy VIGY2 S ,540,5.107947755925923,True,-15.230000000000004,-35.81,-32.53,FR,DE,2758.2917881999983,True,False
30528,2025-04-07 04:45:00,Achene - Lonny 380.19 ,1254,2.438921919936204,True,-15.230000000000004,-35.81,-32.53,FR,BE,3058.4080875999994,True,False
30529,2025-04-07 04:45:00,Ensdorf - Vigy VIGY2 S ,540,5.127021479999998,True,-15.230000000000004,-35.81,-32.53,FR,DE,2768.591599199999,True,False
30532,2025-04-07 05:00:00,Achene - Lonny 380.19 ,894,3.309176099552573,True,-11.349999999999994,-27.97999999999999,-25.419999999999987,FR,BE,2958.4034330000004,True,False
30533,2025-04-07 05:00:00,Ensdorf - Vigy VIGY2 S ,400,7.028343357500001,True,-11.349999999999994,-27.97999999999999,-25.419999999999987,FR,DE,2811.337343,True,False
30535,2025-04-07 05:15:00,Achene - Lonny 380.19 ,894,3.2076318321029076,True,-11.349999999999994,-27.97999999999999,-25.419999999999987,FR,BE,2867.6228578999994,True,False
30536,2025-04-07 05:15:00,Ensdorf - Vigy VIGY2 S ,400,6.801840442499997,True,-11.349999999999994,-27.97999999999999,-25.419999999999987,FR,DE,2720.736176999999,True,False
30538,2025-04-07 05:30:00,Achene - Lonny 380.19 ,894,3.1662290435123053,True,-11.349999999999994,-27.97999999999999,-25.419999999999987,FR,BE,2830.608764900001,True,False
30539,2025-04-07 05:30:00,Ensdorf - Vigy VIGY2 S ,400,6.7202276727500045,True,-11.349999999999994,-27.97999999999999,-25.419999999999987,FR,DE,2688.0910691000017,True,False
30541,2025-04-07 05:45:00,Achene - Lonny 380.19 ,894,3.141982357046979,True,-11.349999999999994,-27.97999999999999,-25.419999999999987,FR,BE,2808.9322271999995,True,False
30542,2025-04-07 05:45:00,Ensdorf - Vigy VIGY2 S ,400,6.602217000749997,True,-11.349999999999994,-27.97999999999999,-25.419999999999987,FR,DE,2640.886800299999,True,False
30544,2025-04-07 06:00:00,Achene - Lonny 380.19 ,1143,2.309189349343831,True,-9.200000000000003,-38.78999999999999,-23.629999999999995,FR,BE,2639.403426299999,True,False
30545,2025-04-07 06:00:00,Ensdorf - Vigy VIGY2 S ,603,4.148967761194027,True,-9.200000000000003,-38.78999999999999,-23.629999999999995,FR,DE,2501.827559999998,True,False
30547,2025-04-07 06:15:00,Achene - Lonny 380.19 ,1143,2.288686700174979,True,-9.200000000000003,-38.78999999999999,-23.629999999999995,FR,BE,2615.968898300001,True,False
30548,2025-04-07 06:15:00,Ensdorf - Vigy VIGY2 S ,603,4.110779060862354,True,-9.200000000000003,-38.78999999999999,-23.629999999999995,FR,DE,2478.7997736999996,True,False
30550,2025-04-07 06:30:00,Achene - Lonny 380.19 ,1143,2.2469608580927387,True,-9.200000000000003,-38.78999999999999,-23.629999999999995,FR,BE,2568.2762608000003,True,False
30551,2025-04-07 06:30:00,Ensdorf - Vigy VIGY2 S ,603,4.087100891708127,True,-9.200000000000003,-38.78999999999999,-23.629999999999995,FR,DE,2464.521837700001,True,False
30553,2025-04-07 06:45:00,Achene - Lonny 380.19 ,1143,2.272452265179352,True,-9.200000000000003,-38.78999999999999,-23.629999999999995,FR,BE,2597.4129390999997,True,False
30554,2025-04-07 06:45:00,Ensdorf - Vigy VIGY2 S ,603,4.046945498507461,True,-9.200000000000003,-38.78999999999999,-23.629999999999995,FR,DE,2440.308135599999,True,False
30557,2025-04-07 07:00:00,Gramme - Achene 380.10 ,1451,1.690218986836664,True,-2.8699999999999903,-12.97999999999999,-7.810000000000002,FR,BE,2452.5077498999995,True,False
30560,2025-04-07 07:15:00,Gramme - Achene 380.10 ,1451,1.6650661026878009,True,-2.8699999999999903,-12.97999999999999,-7.810000000000002,FR,BE,2416.010914999999,True,False
30563,2025-04-07 07:30:00,Gramme - Achene 380.10 ,1451,1.6711287908339088,True,-2.8699999999999903,-12.97999999999999,-7.810000000000002,FR,BE,2424.8078755000015,True,False
