Time,stress_BE,stress_DE,stress_NL,stressed_BE,stressed_DE,stressed_NL
2024-01-04 15:45:00,0.0,0.2082995760362695,0.0,False,False,False
2024-01-04 16:00:00,0.5386994685262667,2.610542930876217,0.0,False,True,False
2024-01-04 16:15:00,0.1619532361227335,0.1098881787204451,0.0,False,False,False
2024-01-04 16:30:00,0.1683211698744771,0.1000369392211406,0.0,False,False,False
2024-01-04 16:45:00,0.1412259234309623,0.1026566303198885,0.0,False,False,False
2024-01-04 17:00:00,0.5613675987220448,2.176469641959064,0.0,False,True,False
2024-01-04 17:15:00,0.0537599973528068,0.019655433479532,0.0,False,False,False
2024-01-04 17:30:00,0.0732678403468735,0.0540221644736842,0.0,False,False,False
2024-01-04 17:45:00,0.1236250491099953,0.0299895809941517,0.0,False,False,False
2024-01-04 18:00:00,0.0,2.475900611002785,0.0,False,True,False
2024-01-04 18:15:00,0.0,0.1309782537604456,0.0,False,False,False
2024-01-04 18:30:00,0.0,0.1445643357938716,0.0,False,False,False
2024-01-04 18:45:00,0.0,0.1548178182451251,0.0,False,False,False
2024-01-04 19:00:00,0.0,1.5893126456616051,0.0,False,True,False
2024-01-04 19:15:00,0.0,0.0829529627982646,0.0,False,False,False
2024-01-04 19:30:00,0.0,0.0922423888286336,0.0,False,False,False
2024-01-04 19:45:00,0.0,0.0952334018438178,0.0,False,False,False
2024-01-04 20:00:00,0.0,1.82165205658588,0.0,False,True,False
2024-01-04 20:15:00,0.0,0.1523100572181245,0.0,False,False,False
2024-01-04 20:30:00,0.0,0.1613427261327714,0.0,False,False,False
2024-01-04 20:45:00,0.0,0.1683466713382509,0.0,False,False,False
2024-01-04 21:00:00,0.0,2.3921102311632874,0.0,False,True,False
2024-01-04 21:15:00,0.0,0.1839930562433298,0.0,False,False,False
2024-01-04 21:30:00,0.0,0.1846266908217716,0.0,False,False,False
2024-01-04 21:45:00,0.0,0.1849851306296692,0.0,False,False,False
2024-01-04 22:00:00,0.0,1.9257888493427704,0.0,False,True,False
2024-01-04 22:15:00,0.0,0.2176771421638017,0.0,False,False,False
2024-01-04 22:30:00,0.0,0.230801622446916,0.0,False,False,False
2024-01-04 22:45:00,0.0,0.2236277324570273,0.0,False,False,False
2024-01-05 02:00:00,0.0,1.4834839968776372,0.0,False,True,False
2024-01-05 02:15:00,0.0,0.1049348880168775,0.0,False,False,False
2024-01-05 02:30:00,0.0,0.0845935897890296,0.0,False,False,False
2024-01-05 02:45:00,0.0,0.0739985756962025,0.0,False,False,False
2024-01-05 03:00:00,0.0,1.6879667116850126,0.0,False,True,False
2024-01-05 03:15:00,0.0,0.094290185859441,0.0,False,False,False
2024-01-05 03:30:00,0.0,0.0967577644369178,0.0,False,False,False
2024-01-05 03:45:00,0.0,0.0966954112616425,0.0,False,False,False
2024-01-05 04:00:00,0.0,1.73908238595259,0.0,False,True,False
2024-01-05 04:15:00,0.0,0.1573990796312554,0.0,False,False,False
2024-01-05 04:30:00,0.0,0.1636146242317822,0.0,False,False,False
2024-01-05 04:45:00,0.0,0.1674027405618963,0.0,False,False,False
2024-01-05 05:00:00,0.0,1.8384479531365312,0.0,False,True,False
2024-01-05 05:15:00,0.0,0.1448258712177121,0.0,False,False,False
2024-01-05 05:30:00,0.0,0.1436611299815498,0.0,False,False,False
2024-01-05 05:45:00,0.0,0.1508787137453874,0.0,False,False,False
2024-01-06 12:00:00,0.0,1.356796915984405,0.0,False,True,False
2024-01-06 12:15:00,0.0,0.0889154164717348,0.0,False,False,False
2024-01-06 12:30:00,0.0,0.071528834502924,0.0,False,False,False
2024-01-06 12:45:00,0.0,0.0530363980506824,0.0,False,False,False
2024-01-06 13:00:00,0.0,1.1455266331491711,0.0,False,True,False
2024-01-06 13:15:00,0.0,0.051738788121547,0.0,False,False,False
2024-01-06 13:30:00,0.0,0.0441630977900553,0.0,False,False,False
2024-01-06 13:45:00,0.0,0.0449531420810313,0.0,False,False,False
2024-01-06 14:00:00,0.0,1.6258769674169349,0.0,False,True,False
