Time,Area,Total load,Net position,Price
2025-05-30 05:45:00,FR,33446.01,14740.480000000003,42.18
2025-05-30 06:00:00,FR,34026.63,15358.940000000002,49.55
2025-05-30 06:15:00,FR,34694.71,15468.190000000002,49.55
2025-05-30 06:30:00,FR,34978.97,15308.57,49.55
2025-05-30 06:45:00,FR,35303.87,15095.46,49.55
2025-05-30 07:00:00,FR,35959.37,15000.769999999997,68.38
2025-05-30 07:15:00,FR,36607.98,14948.189999999995,68.38
2025-05-30 07:30:00,FR,37084.56,14978.44000000001,68.38
2025-05-30 07:45:00,FR,37714.55,14568.25,68.38
2025-05-30 08:00:00,FR,38371.16,15065.720000000001,53.01
2025-05-30 08:15:00,FR,39104.75,14725.519999999997,53.01
2025-05-30 08:30:00,FR,39815.66,14249.839999999997,53.01
2025-05-30 08:45:00,FR,40537.88,14459.870000000003,53.01
2025-05-30 09:00:00,FR,41129.87,13663.619999999995,29.13
2025-05-30 09:15:00,FR,41545.45,13470.810000000005,29.13
2025-05-30 09:30:00,FR,42029.4,13498.019999999997,29.13
2025-05-30 09:45:00,FR,42476.02,13747.589999999997,29.13
2025-05-30 10:00:00,FR,42971.5,13920.109999999993,1.83
2025-05-30 10:15:00,FR,43061.22,13937.479999999996,1.83
2025-05-30 10:30:00,FR,43296.18,13185.889999999992,1.83
2025-05-30 10:45:00,FR,43571.81,13413.780000000006,1.83
2025-05-30 11:00:00,FR,43895.85,13996.960000000006,0.0
2025-05-30 11:15:00,FR,44079.9,13744.609999999993,0.0
2025-05-30 11:30:00,FR,44414.8,13836.029999999999,0.0
2025-05-30 11:45:00,FR,45386.43,12240.339999999997,0.0
2025-05-30 12:00:00,FR,45492.0,7860.560000000005,-0.02
2025-05-30 12:15:00,FR,45527.61,7617.360000000008,-0.02
2025-05-30 12:30:00,FR,46403.37,6767.939999999995,-0.02
2025-05-30 12:45:00,FR,46052.84,6542.120000000003,-0.02
2025-05-30 13:00:00,FR,45789.1,5404.1500000000015,-2.11
2025-05-30 13:15:00,FR,45159.32,5042.090000000004,-2.11
2025-05-30 13:30:00,FR,44867.91,4613.979999999996,-2.11
2025-05-30 13:45:00,FR,44713.29,4873.009999999995,-2.11
2025-05-30 14:00:00,FR,44717.41,4461.549999999996,-2.66
2025-05-30 14:15:00,FR,44259.81,4350.159999999996,-2.66
2025-05-30 14:30:00,FR,43903.29,4466.199999999997,-2.66
2025-05-30 14:45:00,FR,43713.63,4629.130000000005,-2.66
2025-05-30 15:00:00,FR,43740.59,4280.93,-0.07
2025-05-30 15:15:00,FR,43154.27,4607.620000000003,-0.07
2025-05-30 15:30:00,FR,42802.17,5115.010000000002,-0.07
2025-05-30 15:45:00,FR,42613.87,5312.739999999998,-0.07
2025-05-30 16:00:00,FR,42445.41,5746.619999999995,-0.01
2025-05-30 16:15:00,FR,42201.26,6423.469999999994,-0.01
2025-05-30 16:30:00,FR,41927.44,6904.790000000001,-0.01
2025-05-30 16:45:00,FR,41939.16,6877.800000000003,-0.01
2025-05-30 17:00:00,FR,42318.96,7429.279999999999,8.96
2025-05-30 17:15:00,FR,42696.83,9114.89,8.96
2025-05-30 17:30:00,FR,42793.56,9776.57,8.96
2025-05-30 17:45:00,FR,42841.2,9973.760000000002,8.96
2025-05-30 18:00:00,FR,43246.47,9260.189999999995,47.09
2025-05-30 18:15:00,FR,43440.75,9625.530000000006,47.09
2025-05-30 18:30:00,FR,43771.96,9979.169999999998,47.09
2025-05-30 18:45:00,FR,44100.27,9532.059999999998,47.09
2025-05-30 19:00:00,FR,44003.96,9790.839999999997,74.63
2025-05-30 19:15:00,FR,43913.64,10106.920000000006,74.63
2025-05-30 19:30:00,FR,43789.81,9815.900000000001,74.63
2025-05-30 19:45:00,FR,43714.23,9937.159999999996,74.63
2025-05-30 20:00:00,FR,43226.29,10963.480000000003,100.29
2025-05-30 20:15:00,FR,42625.29,11359.119999999995,100.29
2025-05-30 20:30:00,FR,42176.48,11885.089999999997,100.29
2025-05-30 20:45:00,FR,41547.73,12144.689999999995,100.29
2025-05-30 21:00:00,FR,41584.29,12326.05999999999,120.59
2025-05-30 21:15:00,FR,41438.4,12526.129999999997,120.59
2025-05-30 21:30:00,FR,41510.41,12784.349999999991,120.59
2025-05-30 21:45:00,FR,41521.99,12525.130000000005,120.59
2025-05-30 22:00:00,FR,42930.89,11007.719999999994,130.19
2025-05-30 22:15:00,FR,42841.48,10838.869999999995,130.19
2025-05-30 22:30:00,FR,44270.57,10001.409999999996,130.19
2025-05-30 22:45:00,FR,43978.13,9962.780000000006,130.19
2025-05-30 23:00:00,FR,43811.94,10206.21,130.19
2025-05-30 23:15:00,FR,43053.29,10607.400000000001,130.19
2025-05-30 23:30:00,FR,43160.47,10582.619999999988,130.19
2025-05-30 23:45:00,FR,42240.43,11262.370000000003,130.19
2025-05-31 00:00:00,FR,41965.78,10745.589999999997,107.0
2025-05-31 00:15:00,FR,40869.92,11552.400000000001,107.0
2025-05-31 00:30:00,FR,39404.5,12600.099999999999,107.0
2025-05-31 00:45:00,FR,38237.06,13218.25,107.0
2025-05-31 01:00:00,FR,38247.89,13599.75,72.3
2025-05-31 01:15:00,FR,37454.14,13788.640000000007,72.3
2025-05-31 01:30:00,FR,37234.25,13752.93,72.3
2025-05-31 01:45:00,FR,36629.89,14021.470000000001,72.3
2025-05-31 02:00:00,FR,36750.26,14162.300000000003,51.49
2025-05-31 02:15:00,FR,35979.16,14462.689999999988,51.49
2025-05-31 02:30:00,FR,35415.98,14392.339999999997,51.49
2025-05-31 02:45:00,FR,34547.15,14536.21,51.49
2025-05-31 03:00:00,FR,34054.74,14696.29,33.25
2025-05-31 03:15:00,FR,33638.47,14771.5,33.25
2025-05-31 03:30:00,FR,33216.44,14722.509999999995,33.25
2025-05-31 03:45:00,FR,32812.1,14782.739999999998,33.25
2025-05-31 04:00:00,FR,32579.23,14744.110000000004,29.2
2025-05-31 04:15:00,FR,32322.45,14849.030000000002,29.2
2025-05-31 04:30:00,FR,32214.62,14950.310000000001,29.2
2025-05-31 04:45:00,FR,31995.27,15121.740000000002,29.2
2025-05-31 05:00:00,FR,32203.39,14984.650000000001,29.05
2025-05-31 05:15:00,FR,32220.79,14933.309999999998,29.05
2025-05-31 05:30:00,FR,32136.6,14962.61,29.05
2025-05-31 05:45:00,FR,32041.58,14995.46,29.05
2025-05-31 06:00:00,FR,32126.3,15125.670000000002,33.18
2025-05-31 06:15:00,FR,32104.87,15180.23,33.18
2025-05-31 06:30:00,FR,32442.31,15100.149999999998,33.18
2025-05-31 06:45:00,FR,32455.92,15060.43,33.18
2025-05-31 07:00:00,FR,32844.28,14725.279999999999,30.87
2025-05-31 07:15:00,FR,33213.82,14187.18,30.87
2025-05-31 07:30:00,FR,33612.72,14182.919999999998,30.87
2025-05-31 07:45:00,FR,34149.11,13958.360000000008,30.87
2025-05-31 08:00:00,FR,34700.7,14458.830000000002,33.55
2025-05-31 08:15:00,FR,35470.04,13944.039999999994,33.55
2025-05-31 08:30:00,FR,36203.3,13970.18,33.55
2025-05-31 08:45:00,FR,36880.51,13570.940000000002,33.55
2025-05-31 09:00:00,FR,37488.73,11970.449999999997,1.0
2025-05-31 09:15:00,FR,38272.4,10527.54,1.0
2025-05-31 09:30:00,FR,38933.48,9800.18,1.0
2025-05-31 09:45:00,FR,39312.49,7716.709999999999,1.0
2025-05-31 10:00:00,FR,39643.42,6699.3499999999985,-0.02
2025-05-31 10:15:00,FR,39998.36,5834.5,-0.02
2025-05-31 10:30:00,FR,40353.27,5111.930000000008,-0.02
2025-05-31 10:45:00,FR,40621.9,5258.029999999999,-0.02
2025-05-31 11:00:00,FR,40981.38,6073.820000000007,-1.0
2025-05-31 11:15:00,FR,41200.36,5561.909999999996,-1.0
2025-05-31 11:30:00,FR,41567.42,5453.790000000001,-1.0
2025-05-31 11:45:00,FR,41964.9,5286.3399999999965,-1.0
2025-05-31 12:00:00,FR,42891.69,4340.619999999995,-3.07
2025-05-31 12:15:00,FR,43298.47,3234.3899999999994,-3.07
2025-05-31 12:30:00,FR,43541.38,1988.2400000000052,-3.07
2025-05-31 12:45:00,FR,42904.71,2454.1299999999974,-3.07
2025-05-31 13:00:00,FR,42666.5,3072.510000000002,-13.17
2025-05-31 13:15:00,FR,41956.83,3271.310000000005,-13.17
2025-05-31 13:30:00,FR,41471.19,3689.529999999999,-13.17
2025-05-31 13:45:00,FR,40840.64,3826.4900000000052,-13.17
2025-05-31 14:00:00,FR,40909.31,3843.760000000002,-7.75
2025-05-31 14:15:00,FR,40489.28,4184.459999999999,-7.75
2025-05-31 14:30:00,FR,39871.66,4756.299999999996,-7.75
2025-05-31 14:45:00,FR,40033.22,5148.239999999998,-7.75
2025-05-31 15:00:00,FR,40128.83,4781.629999999997,-3.0
2025-05-31 15:15:00,FR,39716.98,5339.309999999998,-3.0
2025-05-31 15:30:00,FR,39238.84,6019.280000000006,-3.0
2025-05-31 15:45:00,FR,39187.57,6477.760000000002,-3.0
2025-05-31 16:00:00,FR,38742.92,6568.959999999999,-0.05
2025-05-31 16:15:00,FR,38489.32,6908.769999999997,-0.05
2025-05-31 16:30:00,FR,38436.27,7499.0999999999985,-0.05
2025-05-31 16:45:00,FR,38781.02,7653.380000000005,-0.05
2025-05-31 17:00:00,FR,38913.57,6903.32,7.74
2025-05-31 17:15:00,FR,39238.41,7807.209999999992,7.74
2025-05-31 17:30:00,FR,39569.41,10902.479999999996,7.74
2025-05-31 17:45:00,FR,40105.72,10923.260000000002,7.74
2025-05-31 18:00:00,FR,40175.41,10311.369999999995,24.14
2025-05-31 18:15:00,FR,40372.63,10833.280000000006,24.14
2025-05-31 18:30:00,FR,40618.15,10965.110000000008,24.14
2025-05-31 18:45:00,FR,40799.86,10889.970000000001,24.14
2025-05-31 19:00:00,FR,40890.41,10742.299999999996,31.78
2025-05-31 19:15:00,FR,40866.28,10721.650000000001,31.78
2025-05-31 19:30:00,FR,40616.65,10462.519999999997,31.78
2025-05-31 19:45:00,FR,40410.7,11062.600000000006,31.78
2025-05-31 20:00:00,FR,39979.64,12607.700000000004,62.0
2025-05-31 20:15:00,FR,39569.88,13782.410000000003,62.0
2025-05-31 20:30:00,FR,39234.7,13892.090000000004,62.0
2025-05-31 20:45:00,FR,38841.07,13806.07,62.0
2025-05-31 21:00:00,FR,39068.67,13446.410000000003,48.17
2025-05-31 21:15:00,FR,38839.3,13075.39,48.17
2025-05-31 21:30:00,FR,38920.72,13223.090000000004,48.17
2025-05-31 21:45:00,FR,38996.89,13408.589999999997,48.17
2025-05-31 22:00:00,FR,40386.58,13337.119999999995,74.44
2025-05-31 22:15:00,FR,40109.2,13442.170000000006,74.44
2025-05-31 22:30:00,FR,41551.1,12479.11,74.44
2025-05-31 22:45:00,FR,41246.95,12839.190000000002,74.44
2025-05-31 23:00:00,FR,41174.2,12750.890000000007,74.44
2025-05-31 23:15:00,FR,40405.3,12833.259999999995,74.44
2025-05-31 23:30:00,FR,40842.01,12790.579999999994,74.44
2025-05-31 23:45:00,FR,39965.72,13270.299999999996,74.44
2025-06-01 00:00:00,FR,54947.2,12994.5,13.28
2025-06-01 00:15:00,FR,53917.89,12755.89,13.28
2025-06-01 00:30:00,FR,52669.04,12457.559999999998,13.28
2025-06-01 00:45:00,FR,51532.56,12600.700000000004,13.28
2025-06-01 01:00:00,FR,51694.54,12522.21,8.35
2025-06-01 01:15:00,FR,51048.9,12603.000000000007,8.35
2025-06-01 01:30:00,FR,51032.87,12091.590000000004,8.35
2025-06-01 01:45:00,FR,50371.43,11760.450000000004,8.35
2025-06-01 02:00:00,FR,50801.14,10945.410000000003,5.23
2025-06-01 02:15:00,FR,50098.9,11022.239999999998,5.23
2025-06-01 02:30:00,FR,49504.25,11247.579999999994,5.23
2025-06-01 02:45:00,FR,48587.22,11538.189999999995,5.23
2025-06-01 03:00:00,FR,48382.87,12046.54,3.52
2025-06-01 03:15:00,FR,47799.56,12229.239999999998,3.52
2025-06-01 03:30:00,FR,47479.32,12443.620000000003,3.52
2025-06-01 03:45:00,FR,47116.61,12612.75,3.52
2025-06-01 04:00:00,FR,47189.16,13146.199999999997,3.52
2025-06-01 04:15:00,FR,46949.39,13482.919999999998,3.52
2025-06-01 04:30:00,FR,47005.64,13580.29,3.52
2025-06-01 04:45:00,FR,47136.49,13513.25,3.52
2025-06-01 05:00:00,FR,48520.56,12454.550000000003,5.61
2025-06-01 05:15:00,FR,48946.22,12297.690000000002,5.61
2025-06-01 05:30:00,FR,49589.84,12253.900000000001,5.61
2025-06-01 05:45:00,FR,50392.64,11929.469999999994,5.61
2025-06-01 06:00:00,FR,52273.77,11387.400000000009,11.27
2025-06-01 06:15:00,FR,53656.3,11967.900000000009,11.27
2025-06-01 06:30:00,FR,54963.88,12837.18,11.27
2025-06-01 06:45:00,FR,56627.12,12442.969999999994,11.27
2025-06-01 07:00:00,FR,58181.32,12368.44000000001,37.0
2025-06-01 07:15:00,FR,59462.68,12338.720000000008,37.0
2025-06-01 07:30:00,FR,60363.39,12205.559999999998,37.0
2025-06-01 07:45:00,FR,61351.84,12300.229999999996,37.0
2025-06-01 08:00:00,FR,62224.19,12298.070000000007,58.15
2025-06-01 08:15:00,FR,62799.96,12379.799999999996,58.15
2025-06-01 08:30:00,FR,63202.41,12528.169999999998,58.15
2025-06-01 08:45:00,FR,63342.54,12454.060000000005,58.15
2025-06-01 09:00:00,FR,63630.93,12480.919999999991,51.15
2025-06-01 09:15:00,FR,63773.8,12856.300000000003,51.15
2025-06-01 09:30:00,FR,64076.3,12988.430000000008,51.15
2025-06-01 09:45:00,FR,64124.84,13339.450000000012,51.15
2025-06-01 10:00:00,FR,63940.69,13496.430000000008,40.81
2025-06-01 10:15:00,FR,63949.17,13446.25,40.81
2025-06-01 10:30:00,FR,63875.29,13575.519999999997,40.81
2025-06-01 10:45:00,FR,63927.28,13863.36,40.81
2025-06-01 11:00:00,FR,64413.35,13510.830000000009,32.83
2025-06-01 11:15:00,FR,64549.76,13485.989999999998,32.83
2025-06-01 11:30:00,FR,64741.53,13100.580000000002,32.83
2025-06-01 11:45:00,FR,64737.28,13096.740000000005,32.83
2025-06-01 12:00:00,FR,65158.7,12219.380000000005,31.28
2025-06-01 12:15:00,FR,64784.46,12464.980000000003,31.28
2025-06-01 12:30:00,FR,65426.51,12452.470000000008,31.28
2025-06-01 12:45:00,FR,64688.5,12952.570000000007,31.28
2025-06-01 13:00:00,FR,64431.77,12732.360000000008,28.6
2025-06-01 13:15:00,FR,63625.13,12885.489999999998,28.6
2025-06-01 13:30:00,FR,63327.7,12921.600000000006,28.6
2025-06-01 13:45:00,FR,63094.2,13259.569999999992,28.6
2025-06-01 14:00:00,FR,62959.88,13576.21,26.95
2025-06-01 14:15:00,FR,62765.32,13735.120000000003,26.95
2025-06-01 14:30:00,FR,62330.34,13951.290000000008,26.95
2025-06-01 14:45:00,FR,61925.54,14204.109999999993,26.95
2025-06-01 15:00:00,FR,61693.89,14254.089999999997,26.32
2025-06-01 15:15:00,FR,61231.94,14412.809999999998,26.32
2025-06-01 15:30:00,FR,61114.68,14314.689999999995,26.32
2025-06-01 15:45:00,FR,61155.8,14024.109999999986,26.32
2025-06-01 16:00:00,FR,60949.16,14630.23999999999,38.49
2025-06-01 16:15:00,FR,60757.87,15003.329999999994,38.49
2025-06-01 16:30:00,FR,60895.2,15031.560000000012,38.49
2025-06-01 16:45:00,FR,61145.81,14930.680000000008,38.49
2025-06-01 17:00:00,FR,61777.4,14438.769999999997,67.5
2025-06-01 17:15:00,FR,62583.55,14213.839999999997,67.5
2025-06-01 17:30:00,FR,63791.9,13498.170000000006,67.5
2025-06-01 17:45:00,FR,64727.97,13397.660000000003,67.5
2025-06-01 18:00:00,FR,65968.98,11616.979999999996,88.34
2025-06-01 18:15:00,FR,66781.44,10893.299999999988,88.34
2025-06-01 18:30:00,FR,67757.87,10851.729999999996,88.34
2025-06-01 18:45:00,FR,68434.53,10411.770000000004,88.34
2025-06-01 19:00:00,FR,68603.08,9794.779999999999,79.66
2025-06-01 19:15:00,FR,68201.67,9863.680000000008,79.66
2025-06-01 19:30:00,FR,67481.34,10175.670000000013,79.66
2025-06-01 19:45:00,FR,66581.19,10065.87000000001,79.66
2025-06-01 20:00:00,FR,65640.4,11164.910000000003,67.18
2025-06-01 20:15:00,FR,64598.11,11381.800000000003,67.18
2025-06-01 20:30:00,FR,63557.68,11861.659999999996,67.18
2025-06-01 20:45:00,FR,62548.72,12473.020000000004,67.18
2025-06-01 21:00:00,FR,61980.81,12157.119999999995,48.79
2025-06-01 21:15:00,FR,61242.49,11818.710000000014,48.79
2025-06-01 21:30:00,FR,60626.5,12025.220000000001,48.79
2025-06-01 21:45:00,FR,59815.36,12131.320000000007,48.79
2025-06-01 22:00:00,FR,60649.14,11787.529999999999,48.02
2025-06-01 22:15:00,FR,60501.28,11756.220000000001,48.02
2025-06-01 22:30:00,FR,61992.65,10827.859999999993,48.02
2025-06-01 22:45:00,FR,61853.86,10850.289999999994,48.02
2025-06-01 23:00:00,FR,61622.18,11125.099999999999,48.02
2025-06-01 23:15:00,FR,60693.9,11203.239999999998,48.02
2025-06-01 23:30:00,FR,61036.47,11023.190000000002,48.02
2025-06-01 23:45:00,FR,60310.0,11554.560000000012,48.02
2025-06-02 00:00:00,FR,65042.01,3506.230000000003,133.67
2025-06-02 00:15:00,FR,64080.72,4012.0899999999965,133.67
2025-06-02 00:30:00,FR,62784.28,4428.389999999999,133.67
2025-06-02 00:45:00,FR,61788.83,4931.940000000002,133.67
2025-06-02 01:00:00,FR,61949.82,5306.750000000007,131.51
2025-06-02 01:15:00,FR,61271.98,4973.909999999996,131.51
2025-06-02 01:30:00,FR,61374.47,4613.869999999995,131.51
2025-06-02 01:45:00,FR,60877.53,4987.550000000003,131.51
2025-06-02 02:00:00,FR,61432.88,4866.609999999993,126.48
2025-06-02 02:15:00,FR,60744.8,5573.100000000006,126.48
2025-06-02 02:30:00,FR,60291.92,5721.199999999997,126.48
2025-06-02 02:45:00,FR,59655.18,6427.510000000002,126.48
2025-06-02 03:00:00,FR,59358.3,6973.639999999999,125.01
2025-06-02 03:15:00,FR,58775.88,7141.040000000001,125.01
2025-06-02 03:30:00,FR,58443.61,7664.570000000007,125.01
2025-06-02 03:45:00,FR,57994.68,8773.879999999997,125.01
2025-06-02 04:00:00,FR,58159.16,9082.009999999995,125.01
2025-06-02 04:15:00,FR,57843.54,9313.310000000005,125.01
2025-06-02 04:30:00,FR,57860.86,9289.789999999994,125.01
2025-06-02 04:45:00,FR,58173.93,9257.610000000008,125.01
2025-06-02 05:00:00,FR,59675.18,7896.290000000001,131.33
2025-06-02 05:15:00,FR,60372.78,7737.069999999992,131.33
2025-06-02 05:30:00,FR,61153.74,7400.700000000004,131.33
2025-06-02 05:45:00,FR,61972.93,6763.629999999997,131.33
2025-06-02 06:00:00,FR,64056.45,6123.630000000005,144.92
2025-06-02 06:15:00,FR,65591.05,6037.639999999999,144.92
2025-06-02 06:30:00,FR,66706.39,6502.1600000000035,144.92
2025-06-02 06:45:00,FR,68286.76,5722.900000000009,144.92
2025-06-02 07:00:00,FR,70240.77,6067.219999999987,180.09
2025-06-02 07:15:00,FR,71612.02,5442.779999999999,180.09
2025-06-02 07:30:00,FR,72419.52,4966.639999999999,180.09
2025-06-02 07:45:00,FR,73097.95,4844.540000000008,180.09
2025-06-02 08:00:00,FR,73614.51,5246.760000000009,210.56
2025-06-02 08:15:00,FR,74067.48,5475.770000000004,210.56
2025-06-02 08:30:00,FR,74443.37,5192.030000000013,210.56
2025-06-02 08:45:00,FR,74765.91,5179.4100000000035,210.56
2025-06-02 09:00:00,FR,75041.29,6329.0899999999965,177.44
2025-06-02 09:15:00,FR,75227.93,6907.450000000012,177.44
2025-06-02 09:30:00,FR,75246.13,6858.5199999999895,177.44
2025-06-02 09:45:00,FR,75127.69,7378.009999999995,177.44
2025-06-02 10:00:00,FR,75059.13,6898.619999999995,158.82
2025-06-02 10:15:00,FR,74856.41,7203.899999999994,158.82
2025-06-02 10:30:00,FR,74706.69,6790.869999999995,158.82
2025-06-02 10:45:00,FR,74657.64,7022.069999999992,158.82
2025-06-02 11:00:00,FR,74721.21,6691.609999999986,142.89
2025-06-02 11:15:00,FR,74596.96,7017.599999999991,142.89
2025-06-02 11:30:00,FR,74507.34,6967.440000000002,142.89
2025-06-02 11:45:00,FR,74615.88,7138.580000000002,142.89
2025-06-02 12:00:00,FR,74562.38,6321.559999999998,136.27
2025-06-02 12:15:00,FR,74183.1,6553.580000000002,136.27
2025-06-02 12:30:00,FR,74392.8,6171.080000000002,136.27
2025-06-02 12:45:00,FR,73797.35,6534.119999999995,136.27
2025-06-02 13:00:00,FR,73444.75,6924.809999999998,131.06
2025-06-02 13:15:00,FR,72933.19,7495.449999999997,131.06
2025-06-02 13:30:00,FR,72219.88,7465.919999999984,131.06
2025-06-02 13:45:00,FR,71888.2,7754.970000000001,131.06
2025-06-02 14:00:00,FR,71400.47,8314.660000000003,115.25
2025-06-02 14:15:00,FR,70847.2,8873.839999999997,115.25
2025-06-02 14:30:00,FR,70395.3,9185.059999999998,115.25
2025-06-02 14:45:00,FR,69913.81,9401.950000000012,115.25
2025-06-02 15:00:00,FR,69790.5,9366.529999999999,119.17
2025-06-02 15:15:00,FR,69112.14,9761.809999999998,119.17
2025-06-02 15:30:00,FR,68604.77,9656.520000000004,119.17
2025-06-02 15:45:00,FR,68069.61,9602.87999999999,119.17
2025-06-02 16:00:00,FR,67933.59,9462.660000000003,123.44
2025-06-02 16:15:00,FR,67649.84,9683.14,123.44
2025-06-02 16:30:00,FR,67319.59,9833.589999999997,123.44
2025-06-02 16:45:00,FR,67342.73,9397.880000000005,123.44
2025-06-02 17:00:00,FR,67810.13,9488.959999999992,141.02
2025-06-02 17:15:00,FR,67955.91,10144.299999999988,141.02
2025-06-02 17:30:00,FR,68673.77,10505.580000000002,141.02
2025-06-02 17:45:00,FR,70003.62,9972.650000000009,141.02
2025-06-02 18:00:00,FR,71363.18,9502.540000000008,170.78
2025-06-02 18:15:00,FR,72684.73,8857.880000000005,170.78
2025-06-02 18:30:00,FR,74316.7,8220.919999999998,170.78
2025-06-02 18:45:00,FR,75324.55,7733.0,170.78
2025-06-02 19:00:00,FR,75637.36,7399.179999999993,163.65
2025-06-02 19:15:00,FR,75411.82,7270.369999999995,163.65
2025-06-02 19:30:00,FR,74634.38,6820.380000000005,163.65
2025-06-02 19:45:00,FR,73462.15,6816.260000000009,163.65
2025-06-02 20:00:00,FR,72673.39,6837.680000000008,143.52
2025-06-02 20:15:00,FR,71557.86,7569.509999999995,143.52
2025-06-02 20:30:00,FR,70782.79,6866.389999999999,143.52
2025-06-02 20:45:00,FR,69825.58,7504.569999999992,143.52
2025-06-02 21:00:00,FR,69074.98,7660.770000000004,133.16
2025-06-02 21:15:00,FR,68160.98,7896.360000000001,133.16
2025-06-02 21:30:00,FR,67652.07,7841.039999999994,133.16
2025-06-02 21:45:00,FR,66913.71,8283.580000000002,133.16
2025-06-02 22:00:00,FR,67663.41,7465.0899999999965,134.89
2025-06-02 22:15:00,FR,67334.63,7414.409999999989,134.89
2025-06-02 22:30:00,FR,68647.85,6104.779999999984,134.89
2025-06-02 22:45:00,FR,68439.02,5912.159999999989,134.89
2025-06-02 23:00:00,FR,68094.51,5246.600000000006,134.89
2025-06-02 23:15:00,FR,67332.98,5459.960000000006,134.89
2025-06-02 23:30:00,FR,67669.47,4728.600000000006,134.89
2025-06-02 23:45:00,FR,66821.61,4805.449999999997,134.89
2025-06-03 00:00:00,FR,55454.95,8372.020000000004,85.58
2025-06-03 00:15:00,FR,54445.63,8760.919999999998,85.58
2025-06-03 00:30:00,FR,53332.61,9298.880000000005,85.58
2025-06-03 00:45:00,FR,52413.52,9405.21,85.58
2025-06-03 01:00:00,FR,52450.19,10018.36,80.58
2025-06-03 01:15:00,FR,52024.95,10182.04,80.58
2025-06-03 01:30:00,FR,52187.34,9840.330000000002,80.58
2025-06-03 01:45:00,FR,51720.77,10080.760000000002,80.58
2025-06-03 02:00:00,FR,51965.07,10086.069999999992,74.44
2025-06-03 02:15:00,FR,51410.27,10159.720000000008,74.44
2025-06-03 02:30:00,FR,50907.32,10257.29,74.44
2025-06-03 02:45:00,FR,50203.47,10786.46,74.44
2025-06-03 03:00:00,FR,50253.93,10995.25,67.75
2025-06-03 03:15:00,FR,49826.87,11309.36,67.75
2025-06-03 03:30:00,FR,49502.66,11382.099999999999,67.75
2025-06-03 03:45:00,FR,49144.25,11817.890000000007,67.75
2025-06-03 04:00:00,FR,49325.59,12165.200000000012,68.9
2025-06-03 04:15:00,FR,49153.64,12550.760000000002,68.9
2025-06-03 04:30:00,FR,49355.59,12352.660000000003,68.9
2025-06-03 04:45:00,FR,49623.68,12054.239999999998,68.9
2025-06-03 05:00:00,FR,51073.57,10956.420000000006,81.53
2025-06-03 05:15:00,FR,51673.77,11033.220000000008,81.53
2025-06-03 05:30:00,FR,52667.37,10967.61,81.53
2025-06-03 05:45:00,FR,53510.2,10515.150000000001,81.53
2025-06-03 06:00:00,FR,55440.87,9936.870000000003,100.08
2025-06-03 06:15:00,FR,56875.07,10308.43,100.08
2025-06-03 06:30:00,FR,58116.78,10601.100000000006,100.08
2025-06-03 06:45:00,FR,59441.23,9971.259999999987,100.08
2025-06-03 07:00:00,FR,60363.3,11059.839999999997,127.32
2025-06-03 07:15:00,FR,61505.22,10468.539999999994,127.32
2025-06-03 07:30:00,FR,61834.64,9798.709999999992,127.32
2025-06-03 07:45:00,FR,62121.28,9295.26999999999,127.32
2025-06-03 08:00:00,FR,62058.02,10124.610000000008,108.5
2025-06-03 08:15:00,FR,62346.89,10635.309999999998,108.5
2025-06-03 08:30:00,FR,62375.38,9252.720000000008,108.5
2025-06-03 08:45:00,FR,62025.44,9550.899999999994,108.5
2025-06-03 09:00:00,FR,61508.27,9629.599999999999,78.85
2025-06-03 09:15:00,FR,61010.0,10596.119999999995,78.85
2025-06-03 09:30:00,FR,60915.18,9731.939999999995,78.85
2025-06-03 09:45:00,FR,60422.75,10255.270000000004,78.85
2025-06-03 10:00:00,FR,59896.88,10545.500000000007,51.53
2025-06-03 10:15:00,FR,59158.71,11077.200000000004,51.53
2025-06-03 10:30:00,FR,58456.95,11336.410000000003,51.53
2025-06-03 10:45:00,FR,57849.62,11814.129999999997,51.53
2025-06-03 11:00:00,FR,57761.84,10966.339999999997,10.95
2025-06-03 11:15:00,FR,57279.14,10953.589999999997,10.95
2025-06-03 11:30:00,FR,57166.05,10665.199999999997,10.95
2025-06-03 11:45:00,FR,57395.03,10810.089999999997,10.95
2025-06-03 12:00:00,FR,57171.3,9976.419999999998,12.19
2025-06-03 12:15:00,FR,56677.86,9440.229999999996,12.19
2025-06-03 12:30:00,FR,57093.92,8710.460000000006,12.19
2025-06-03 12:45:00,FR,56370.52,9554.450000000004,12.19
2025-06-03 13:00:00,FR,56107.8,10409.369999999995,5.82
2025-06-03 13:15:00,FR,55341.0,11118.62000000001,5.82
2025-06-03 13:30:00,FR,54890.21,11285.299999999996,5.82
2025-06-03 13:45:00,FR,54145.57,11736.69000000001,5.82
2025-06-03 14:00:00,FR,53898.28,12542.149999999994,13.16
2025-06-03 14:15:00,FR,52955.93,13569.579999999994,13.16
2025-06-03 14:30:00,FR,52459.25,14569.699999999997,13.16
2025-06-03 14:45:00,FR,52067.7,15255.660000000003,13.16
2025-06-03 15:00:00,FR,51684.98,15935.879999999997,44.9
2025-06-03 15:15:00,FR,50938.39,16619.67,44.9
2025-06-03 15:30:00,FR,50527.09,17061.070000000007,44.9
2025-06-03 15:45:00,FR,50160.89,17341.319999999992,44.9
2025-06-03 16:00:00,FR,49915.63,16281.32,56.08
