"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"18/03/2025 18:00:00 - 18/03/2025 19:00:00","BZN|SI","Without sequence","170.88","",""
"18/03/2025 19:00:00 - 18/03/2025 20:00:00","BZN|SI","Without sequence","164.99","",""
"18/03/2025 20:00:00 - 18/03/2025 21:00:00","BZN|SI","Without sequence","144.04","",""
"18/03/2025 21:00:00 - 18/03/2025 22:00:00","BZN|SI","Without sequence","125.09","",""
"18/03/2025 22:00:00 - 18/03/2025 23:00:00","BZN|SI","Without sequence","119.19","",""
"18/03/2025 23:00:00 - 19/03/2025 00:00:00","BZN|SI","Without sequence","104.67","",""
"19/03/2025 00:00:00 - 19/03/2025 01:00:00","BZN|SI","Without sequence","111.1","",""
"19/03/2025 01:00:00 - 19/03/2025 02:00:00","BZN|SI","Without sequence","106.91","",""
"19/03/2025 02:00:00 - 19/03/2025 03:00:00","BZN|SI","Without sequence","105.11","",""
"19/03/2025 03:00:00 - 19/03/2025 04:00:00","BZN|SI","Without sequence","104.45","",""
"19/03/2025 04:00:00 - 19/03/2025 05:00:00","BZN|SI","Without sequence","109.5","",""
"19/03/2025 05:00:00 - 19/03/2025 06:00:00","BZN|SI","Without sequence","128.13","",""
"19/03/2025 06:00:00 - 19/03/2025 07:00:00","BZN|SI","Without sequence","164.25","",""
"19/03/2025 07:00:00 - 19/03/2025 08:00:00","BZN|SI","Without sequence","147.49","",""
"19/03/2025 08:00:00 - 19/03/2025 09:00:00","BZN|SI","Without sequence","105.96","",""
"19/03/2025 09:00:00 - 19/03/2025 10:00:00","BZN|SI","Without sequence","27.39","",""
"19/03/2025 10:00:00 - 19/03/2025 11:00:00","BZN|SI","Without sequence","21.75","",""
"19/03/2025 11:00:00 - 19/03/2025 12:00:00","BZN|SI","Without sequence","1.61","",""
"19/03/2025 12:00:00 - 19/03/2025 13:00:00","BZN|SI","Without sequence","0.15","",""
"19/03/2025 13:00:00 - 19/03/2025 14:00:00","BZN|SI","Without sequence","1.33","",""
"19/03/2025 14:00:00 - 19/03/2025 15:00:00","BZN|SI","Without sequence","3.99","",""
"19/03/2025 15:00:00 - 19/03/2025 16:00:00","BZN|SI","Without sequence","68.84","",""
"19/03/2025 16:00:00 - 19/03/2025 17:00:00","BZN|SI","Without sequence","117.95","",""
"19/03/2025 17:00:00 - 19/03/2025 18:00:00","BZN|SI","Without sequence","164.16","",""
"19/03/2025 18:00:00 - 19/03/2025 19:00:00","BZN|SI","Without sequence","247.57","",""
"19/03/2025 19:00:00 - 19/03/2025 20:00:00","BZN|SI","Without sequence","214.34","",""
"19/03/2025 20:00:00 - 19/03/2025 21:00:00","BZN|SI","Without sequence","168.17","",""
"19/03/2025 21:00:00 - 19/03/2025 22:00:00","BZN|SI","Without sequence","145.3","",""
"19/03/2025 22:00:00 - 19/03/2025 23:00:00","BZN|SI","Without sequence","130.79","",""
"19/03/2025 23:00:00 - 20/03/2025 00:00:00","BZN|SI","Without sequence","115.31","",""
"20/03/2025 00:00:00 - 20/03/2025 01:00:00","BZN|SI","Without sequence","125.02","",""
"20/03/2025 01:00:00 - 20/03/2025 02:00:00","BZN|SI","Without sequence","110.31","",""
"20/03/2025 02:00:00 - 20/03/2025 03:00:00","BZN|SI","Without sequence","105.33","",""
"20/03/2025 03:00:00 - 20/03/2025 04:00:00","BZN|SI","Without sequence","107.03","",""
"20/03/2025 04:00:00 - 20/03/2025 05:00:00","BZN|SI","Without sequence","113.11","",""
"20/03/2025 05:00:00 - 20/03/2025 06:00:00","BZN|SI","Without sequence","130.02","",""
"20/03/2025 06:00:00 - 20/03/2025 07:00:00","BZN|SI","Without sequence","154.16","",""
"20/03/2025 07:00:00 - 20/03/2025 08:00:00","BZN|SI","Without sequence","144.64","",""
"20/03/2025 08:00:00 - 20/03/2025 09:00:00","BZN|SI","Without sequence","100.23","",""
"20/03/2025 09:00:00 - 20/03/2025 10:00:00","BZN|SI","Without sequence","80.78","",""
"20/03/2025 10:00:00 - 20/03/2025 11:00:00","BZN|SI","Without sequence","38.54","",""
"20/03/2025 11:00:00 - 20/03/2025 12:00:00","BZN|SI","Without sequence","3.42","",""
"20/03/2025 12:00:00 - 20/03/2025 13:00:00","BZN|SI","Without sequence","0.43","",""
"20/03/2025 13:00:00 - 20/03/2025 14:00:00","BZN|SI","Without sequence","0.65","",""
"20/03/2025 14:00:00 - 20/03/2025 15:00:00","BZN|SI","Without sequence","17.7","",""
"20/03/2025 15:00:00 - 20/03/2025 16:00:00","BZN|SI","Without sequence","84.56","",""
"20/03/2025 16:00:00 - 20/03/2025 17:00:00","BZN|SI","Without sequence","128.0","",""
"20/03/2025 17:00:00 - 20/03/2025 18:00:00","BZN|SI","Without sequence","172.83","",""
"20/03/2025 18:00:00 - 20/03/2025 19:00:00","BZN|SI","Without sequence","255.22","",""
"20/03/2025 19:00:00 - 20/03/2025 20:00:00","BZN|SI","Without sequence","231.32","",""
"20/03/2025 20:00:00 - 20/03/2025 21:00:00","BZN|SI","Without sequence","166.93","",""
"20/03/2025 21:00:00 - 20/03/2025 22:00:00","BZN|SI","Without sequence","148.26","",""
"20/03/2025 22:00:00 - 20/03/2025 23:00:00","BZN|SI","Without sequence","136.51","",""
"20/03/2025 23:00:00 - 21/03/2025 00:00:00","BZN|SI","Without sequence","127.38","",""
"21/03/2025 00:00:00 - 21/03/2025 01:00:00","BZN|SI","Without sequence","132.98","",""
"21/03/2025 01:00:00 - 21/03/2025 02:00:00","BZN|SI","Without sequence","123.27","",""
"21/03/2025 02:00:00 - 21/03/2025 03:00:00","BZN|SI","Without sequence","119.97","",""
"21/03/2025 03:00:00 - 21/03/2025 04:00:00","BZN|SI","Without sequence","114.3","",""
"21/03/2025 04:00:00 - 21/03/2025 05:00:00","BZN|SI","Without sequence","119.35","",""
"21/03/2025 05:00:00 - 21/03/2025 06:00:00","BZN|SI","Without sequence","140.35","",""
"21/03/2025 06:00:00 - 21/03/2025 07:00:00","BZN|SI","Without sequence","171.3","",""
"21/03/2025 07:00:00 - 21/03/2025 08:00:00","BZN|SI","Without sequence","154.21","",""
"21/03/2025 08:00:00 - 21/03/2025 09:00:00","BZN|SI","Without sequence","115.08","",""
"21/03/2025 09:00:00 - 21/03/2025 10:00:00","BZN|SI","Without sequence","76.12","",""
"21/03/2025 10:00:00 - 21/03/2025 11:00:00","BZN|SI","Without sequence","42.08","",""
"21/03/2025 11:00:00 - 21/03/2025 12:00:00","BZN|SI","Without sequence","7.34","",""
"21/03/2025 12:00:00 - 21/03/2025 13:00:00","BZN|SI","Without sequence","1.79","",""
"21/03/2025 13:00:00 - 21/03/2025 14:00:00","BZN|SI","Without sequence","0.24","",""
"21/03/2025 14:00:00 - 21/03/2025 15:00:00","BZN|SI","Without sequence","6.54","",""
"21/03/2025 15:00:00 - 21/03/2025 16:00:00","BZN|SI","Without sequence","57.67","",""
"21/03/2025 16:00:00 - 21/03/2025 17:00:00","BZN|SI","Without sequence","117.95","",""
"21/03/2025 17:00:00 - 21/03/2025 18:00:00","BZN|SI","Without sequence","147.29","",""
"21/03/2025 18:00:00 - 21/03/2025 19:00:00","BZN|SI","Without sequence","199.6","",""
"21/03/2025 19:00:00 - 21/03/2025 20:00:00","BZN|SI","Without sequence","170.1","",""
"21/03/2025 20:00:00 - 21/03/2025 21:00:00","BZN|SI","Without sequence","146.0","",""
"21/03/2025 21:00:00 - 21/03/2025 22:00:00","BZN|SI","Without sequence","133.67","",""
"21/03/2025 22:00:00 - 21/03/2025 23:00:00","BZN|SI","Without sequence","116.9","",""
"21/03/2025 23:00:00 - 22/03/2025 00:00:00","BZN|SI","Without sequence","100.74","",""
"22/03/2025 00:00:00 - 22/03/2025 01:00:00","BZN|SI","Without sequence","99.44","",""
"22/03/2025 01:00:00 - 22/03/2025 02:00:00","BZN|SI","Without sequence","90.34","",""
"22/03/2025 02:00:00 - 22/03/2025 03:00:00","BZN|SI","Without sequence","96.06","",""
"22/03/2025 03:00:00 - 22/03/2025 04:00:00","BZN|SI","Without sequence","98.97","",""
"22/03/2025 04:00:00 - 22/03/2025 05:00:00","BZN|SI","Without sequence","98.66","",""
"22/03/2025 05:00:00 - 22/03/2025 06:00:00","BZN|SI","Without sequence","102.73","",""
"22/03/2025 06:00:00 - 22/03/2025 07:00:00","BZN|SI","Without sequence","91.73","",""
"22/03/2025 07:00:00 - 22/03/2025 08:00:00","BZN|SI","Without sequence","73.06","",""
"22/03/2025 08:00:00 - 22/03/2025 09:00:00","BZN|SI","Without sequence","61.08","",""
"22/03/2025 09:00:00 - 22/03/2025 10:00:00","BZN|SI","Without sequence","51.24","",""
"22/03/2025 10:00:00 - 22/03/2025 11:00:00","BZN|SI","Without sequence","23.08","",""
"22/03/2025 11:00:00 - 22/03/2025 12:00:00","BZN|SI","Without sequence","15.82","",""
"22/03/2025 12:00:00 - 22/03/2025 13:00:00","BZN|SI","Without sequence","50.87","",""
"22/03/2025 13:00:00 - 22/03/2025 14:00:00","BZN|SI","Without sequence","54.23","",""
"22/03/2025 14:00:00 - 22/03/2025 15:00:00","BZN|SI","Without sequence","59.67","",""
"22/03/2025 15:00:00 - 22/03/2025 16:00:00","BZN|SI","Without sequence","91.07","",""
"22/03/2025 16:00:00 - 22/03/2025 17:00:00","BZN|SI","Without sequence","115.4","",""
"22/03/2025 17:00:00 - 22/03/2025 18:00:00","BZN|SI","Without sequence","119.65","",""
"22/03/2025 18:00:00 - 22/03/2025 19:00:00","BZN|SI","Without sequence","127.23","",""
"22/03/2025 19:00:00 - 22/03/2025 20:00:00","BZN|SI","Without sequence","124.43","",""
"22/03/2025 20:00:00 - 22/03/2025 21:00:00","BZN|SI","Without sequence","112.59","",""
"22/03/2025 21:00:00 - 22/03/2025 22:00:00","BZN|SI","Without sequence","78.06","",""
"22/03/2025 22:00:00 - 22/03/2025 23:00:00","BZN|SI","Without sequence","75.35","",""
"22/03/2025 23:00:00 - 23/03/2025 00:00:00","BZN|SI","Without sequence","62.43","",""
"23/03/2025 00:00:00 - 23/03/2025 01:00:00","BZN|SI","Without sequence","38.31","",""
"23/03/2025 01:00:00 - 23/03/2025 02:00:00","BZN|SI","Without sequence","36.88","",""
"23/03/2025 02:00:00 - 23/03/2025 03:00:00","BZN|SI","Without sequence","44.81","",""
"23/03/2025 03:00:00 - 23/03/2025 04:00:00","BZN|SI","Without sequence","43.92","",""
"23/03/2025 04:00:00 - 23/03/2025 05:00:00","BZN|SI","Without sequence","44.48","",""
"23/03/2025 05:00:00 - 23/03/2025 06:00:00","BZN|SI","Without sequence","44.12","",""
"23/03/2025 06:00:00 - 23/03/2025 07:00:00","BZN|SI","Without sequence","45.62","",""
"23/03/2025 07:00:00 - 23/03/2025 08:00:00","BZN|SI","Without sequence","39.15","",""
"23/03/2025 08:00:00 - 23/03/2025 09:00:00","BZN|SI","Without sequence","27.55","",""
"23/03/2025 09:00:00 - 23/03/2025 10:00:00","BZN|SI","Without sequence","22.51","",""
"23/03/2025 10:00:00 - 23/03/2025 11:00:00","BZN|SI","Without sequence","13.78","",""
"23/03/2025 11:00:00 - 23/03/2025 12:00:00","BZN|SI","Without sequence","9.6","",""
"23/03/2025 12:00:00 - 23/03/2025 13:00:00","BZN|SI","Without sequence","13.49","",""
"23/03/2025 13:00:00 - 23/03/2025 14:00:00","BZN|SI","Without sequence","5.01","",""
"23/03/2025 14:00:00 - 23/03/2025 15:00:00","BZN|SI","Without sequence","11.46","",""
"23/03/2025 15:00:00 - 23/03/2025 16:00:00","BZN|SI","Without sequence","43.31","",""
"23/03/2025 16:00:00 - 23/03/2025 17:00:00","BZN|SI","Without sequence","90.24","",""
"23/03/2025 17:00:00 - 23/03/2025 18:00:00","BZN|SI","Without sequence","131.06","",""
"23/03/2025 18:00:00 - 23/03/2025 19:00:00","BZN|SI","Without sequence","145.4","",""
"23/03/2025 19:00:00 - 23/03/2025 20:00:00","BZN|SI","Without sequence","144.0","",""
"23/03/2025 20:00:00 - 23/03/2025 21:00:00","BZN|SI","Without sequence","141.76","",""
"23/03/2025 21:00:00 - 23/03/2025 22:00:00","BZN|SI","Without sequence","131.65","",""
"23/03/2025 22:00:00 - 23/03/2025 23:00:00","BZN|SI","Without sequence","127.33","",""
"23/03/2025 23:00:00 - 24/03/2025 00:00:00","BZN|SI","Without sequence","114.24","",""
"24/03/2025 00:00:00 - 24/03/2025 01:00:00","BZN|SI","Without sequence","111.13","",""
"24/03/2025 01:00:00 - 24/03/2025 02:00:00","BZN|SI","Without sequence","108.22","",""
"24/03/2025 02:00:00 - 24/03/2025 03:00:00","BZN|SI","Without sequence","102.44","",""
"24/03/2025 03:00:00 - 24/03/2025 04:00:00","BZN|SI","Without sequence","99.35","",""
"24/03/2025 04:00:00 - 24/03/2025 05:00:00","BZN|SI","Without sequence","102.72","",""
"24/03/2025 05:00:00 - 24/03/2025 06:00:00","BZN|SI","Without sequence","120.62","",""
"24/03/2025 06:00:00 - 24/03/2025 07:00:00","BZN|SI","Without sequence","143.21","",""
"24/03/2025 07:00:00 - 24/03/2025 08:00:00","BZN|SI","Without sequence","164.24","",""
"24/03/2025 08:00:00 - 24/03/2025 09:00:00","BZN|SI","Without sequence","162.44","",""
"24/03/2025 09:00:00 - 24/03/2025 10:00:00","BZN|SI","Without sequence","136.4","",""
"24/03/2025 10:00:00 - 24/03/2025 11:00:00","BZN|SI","Without sequence","111.63","",""
"24/03/2025 11:00:00 - 24/03/2025 12:00:00","BZN|SI","Without sequence","110.66","",""
"24/03/2025 12:00:00 - 24/03/2025 13:00:00","BZN|SI","Without sequence","105.39","",""
"24/03/2025 13:00:00 - 24/03/2025 14:00:00","BZN|SI","Without sequence","108.38","",""
"24/03/2025 14:00:00 - 24/03/2025 15:00:00","BZN|SI","Without sequence","117.17","",""
"24/03/2025 15:00:00 - 24/03/2025 16:00:00","BZN|SI","Without sequence","125.94","",""
"24/03/2025 16:00:00 - 24/03/2025 17:00:00","BZN|SI","Without sequence","136.1","",""
"24/03/2025 17:00:00 - 24/03/2025 18:00:00","BZN|SI","Without sequence","155.2","",""
"24/03/2025 18:00:00 - 24/03/2025 19:00:00","BZN|SI","Without sequence","206.97","",""
"24/03/2025 19:00:00 - 24/03/2025 20:00:00","BZN|SI","Without sequence","192.96","",""
"24/03/2025 20:00:00 - 24/03/2025 21:00:00","BZN|SI","Without sequence","162.02","",""
"24/03/2025 21:00:00 - 24/03/2025 22:00:00","BZN|SI","Without sequence","139.9","",""
"24/03/2025 22:00:00 - 24/03/2025 23:00:00","BZN|SI","Without sequence","127.0","",""
"24/03/2025 23:00:00 - 25/03/2025 00:00:00","BZN|SI","Without sequence","115.9","",""
"25/03/2025 00:00:00 - 25/03/2025 01:00:00","BZN|SI","Without sequence","102.66","",""
"25/03/2025 01:00:00 - 25/03/2025 02:00:00","BZN|SI","Without sequence","102.86","",""
"25/03/2025 02:00:00 - 25/03/2025 03:00:00","BZN|SI","Without sequence","101.41","",""
"25/03/2025 03:00:00 - 25/03/2025 04:00:00","BZN|SI","Without sequence","105.49","",""
"25/03/2025 04:00:00 - 25/03/2025 05:00:00","BZN|SI","Without sequence","104.83","",""
"25/03/2025 05:00:00 - 25/03/2025 06:00:00","BZN|SI","Without sequence","109.91","",""
"25/03/2025 06:00:00 - 25/03/2025 07:00:00","BZN|SI","Without sequence","140.18","",""
"25/03/2025 07:00:00 - 25/03/2025 08:00:00","BZN|SI","Without sequence","144.0","",""
"25/03/2025 08:00:00 - 25/03/2025 09:00:00","BZN|SI","Without sequence","139.35","",""
"25/03/2025 09:00:00 - 25/03/2025 10:00:00","BZN|SI","Without sequence","115.9","",""
"25/03/2025 10:00:00 - 25/03/2025 11:00:00","BZN|SI","Without sequence","109.22","",""
"25/03/2025 11:00:00 - 25/03/2025 12:00:00","BZN|SI","Without sequence","103.95","",""
"25/03/2025 12:00:00 - 25/03/2025 13:00:00","BZN|SI","Without sequence","98.7","",""
"25/03/2025 13:00:00 - 25/03/2025 14:00:00","BZN|SI","Without sequence","100.07","",""
"25/03/2025 14:00:00 - 25/03/2025 15:00:00","BZN|SI","Without sequence","110.66","",""
"25/03/2025 15:00:00 - 25/03/2025 16:00:00","BZN|SI","Without sequence","120.62","",""
"25/03/2025 16:00:00 - 25/03/2025 17:00:00","BZN|SI","Without sequence","136.14","",""
"25/03/2025 17:00:00 - 25/03/2025 18:00:00","BZN|SI","Without sequence","146.7","",""
"25/03/2025 18:00:00 - 25/03/2025 19:00:00","BZN|SI","Without sequence","178.23","",""
"25/03/2025 19:00:00 - 25/03/2025 20:00:00","BZN|SI","Without sequence","172.75","",""
"25/03/2025 20:00:00 - 25/03/2025 21:00:00","BZN|SI","Without sequence","148.6","",""
"25/03/2025 21:00:00 - 25/03/2025 22:00:00","BZN|SI","Without sequence","136.3","",""
"25/03/2025 22:00:00 - 25/03/2025 23:00:00","BZN|SI","Without sequence","126.09","",""
"25/03/2025 23:00:00 - 26/03/2025 00:00:00","BZN|SI","Without sequence","102.05","",""
"26/03/2025 00:00:00 - 26/03/2025 01:00:00","BZN|SI","Without sequence","101.02","",""
"26/03/2025 01:00:00 - 26/03/2025 02:00:00","BZN|SI","Without sequence","98.72","",""
"26/03/2025 02:00:00 - 26/03/2025 03:00:00","BZN|SI","Without sequence","98.55","",""
"26/03/2025 03:00:00 - 26/03/2025 04:00:00","BZN|SI","Without sequence","99.7","",""
"26/03/2025 04:00:00 - 26/03/2025 05:00:00","BZN|SI","Without sequence","101.85","",""
"26/03/2025 05:00:00 - 26/03/2025 06:00:00","BZN|SI","Without sequence","110.9","",""
"26/03/2025 06:00:00 - 26/03/2025 07:00:00","BZN|SI","Without sequence","135.05","",""
"26/03/2025 07:00:00 - 26/03/2025 08:00:00","BZN|SI","Without sequence","143.68","",""
"26/03/2025 08:00:00 - 26/03/2025 09:00:00","BZN|SI","Without sequence","138.09","",""
"26/03/2025 09:00:00 - 26/03/2025 10:00:00","BZN|SI","Without sequence","112.23","",""
"26/03/2025 10:00:00 - 26/03/2025 11:00:00","BZN|SI","Without sequence","100.32","",""
"26/03/2025 11:00:00 - 26/03/2025 12:00:00","BZN|SI","Without sequence","97.04","",""
"26/03/2025 12:00:00 - 26/03/2025 13:00:00","BZN|SI","Without sequence","95.15","",""
"26/03/2025 13:00:00 - 26/03/2025 14:00:00","BZN|SI","Without sequence","85.07","",""
"26/03/2025 14:00:00 - 26/03/2025 15:00:00","BZN|SI","Without sequence","94.75","",""
"26/03/2025 15:00:00 - 26/03/2025 16:00:00","BZN|SI","Without sequence","102.05","",""
"26/03/2025 16:00:00 - 26/03/2025 17:00:00","BZN|SI","Without sequence","116.88","",""
"26/03/2025 17:00:00 - 26/03/2025 18:00:00","BZN|SI","Without sequence","141.84","",""
"26/03/2025 18:00:00 - 26/03/2025 19:00:00","BZN|SI","Without sequence","167.07","",""
"26/03/2025 19:00:00 - 26/03/2025 20:00:00","BZN|SI","Without sequence","171.98","",""
"26/03/2025 20:00:00 - 26/03/2025 21:00:00","BZN|SI","Without sequence","156.79","",""
"26/03/2025 21:00:00 - 26/03/2025 22:00:00","BZN|SI","Without sequence","131.87","",""
"26/03/2025 22:00:00 - 26/03/2025 23:00:00","BZN|SI","Without sequence","123.54","",""
"26/03/2025 23:00:00 - 27/03/2025 00:00:00","BZN|SI","Without sequence","110.68","",""
"27/03/2025 00:00:00 - 27/03/2025 01:00:00","BZN|SI","Without sequence","105.4","",""
"27/03/2025 01:00:00 - 27/03/2025 02:00:00","BZN|SI","Without sequence","99.78","",""
"27/03/2025 02:00:00 - 27/03/2025 03:00:00","BZN|SI","Without sequence","98.47","",""
"27/03/2025 03:00:00 - 27/03/2025 04:00:00","BZN|SI","Without sequence","100.43","",""
"27/03/2025 04:00:00 - 27/03/2025 05:00:00","BZN|SI","Without sequence","99.04","",""
"27/03/2025 05:00:00 - 27/03/2025 06:00:00","BZN|SI","Without sequence","106.04","",""
"27/03/2025 06:00:00 - 27/03/2025 07:00:00","BZN|SI","Without sequence","132.13","",""
"27/03/2025 07:00:00 - 27/03/2025 08:00:00","BZN|SI","Without sequence","141.08","",""
"27/03/2025 08:00:00 - 27/03/2025 09:00:00","BZN|SI","Without sequence","123.5","",""
"27/03/2025 09:00:00 - 27/03/2025 10:00:00","BZN|SI","Without sequence","89.92","",""
"27/03/2025 10:00:00 - 27/03/2025 11:00:00","BZN|SI","Without sequence","80.99","",""
"27/03/2025 11:00:00 - 27/03/2025 12:00:00","BZN|SI","Without sequence","45.74","",""
"27/03/2025 12:00:00 - 27/03/2025 13:00:00","BZN|SI","Without sequence","39.21","",""
"27/03/2025 13:00:00 - 27/03/2025 14:00:00","BZN|SI","Without sequence","25.13","",""
"27/03/2025 14:00:00 - 27/03/2025 15:00:00","BZN|SI","Without sequence","59.07","",""
"27/03/2025 15:00:00 - 27/03/2025 16:00:00","BZN|SI","Without sequence","84.43","",""
"27/03/2025 16:00:00 - 27/03/2025 17:00:00","BZN|SI","Without sequence","102.03","",""
"27/03/2025 17:00:00 - 27/03/2025 18:00:00","BZN|SI","Without sequence","134.68","",""
"27/03/2025 18:00:00 - 27/03/2025 19:00:00","BZN|SI","Without sequence","161.09","",""
"27/03/2025 19:00:00 - 27/03/2025 20:00:00","BZN|SI","Without sequence","171.43","",""
"27/03/2025 20:00:00 - 27/03/2025 21:00:00","BZN|SI","Without sequence","142.15","",""
"27/03/2025 21:00:00 - 27/03/2025 22:00:00","BZN|SI","Without sequence","125.16","",""
"27/03/2025 22:00:00 - 27/03/2025 23:00:00","BZN|SI","Without sequence","113.77","",""
"27/03/2025 23:00:00 - 28/03/2025 00:00:00","BZN|SI","Without sequence","101.43","",""
"28/03/2025 00:00:00 - 28/03/2025 01:00:00","BZN|SI","Without sequence","91.91","",""
"28/03/2025 01:00:00 - 28/03/2025 02:00:00","BZN|SI","Without sequence","79.51","",""
"28/03/2025 02:00:00 - 28/03/2025 03:00:00","BZN|SI","Without sequence","79.03","",""
"28/03/2025 03:00:00 - 28/03/2025 04:00:00","BZN|SI","Without sequence","79.93","",""
"28/03/2025 04:00:00 - 28/03/2025 05:00:00","BZN|SI","Without sequence","80.42","",""
"28/03/2025 05:00:00 - 28/03/2025 06:00:00","BZN|SI","Without sequence","110.0","",""
"28/03/2025 06:00:00 - 28/03/2025 07:00:00","BZN|SI","Without sequence","130.77","",""
"28/03/2025 07:00:00 - 28/03/2025 08:00:00","BZN|SI","Without sequence","122.2","",""
"28/03/2025 08:00:00 - 28/03/2025 09:00:00","BZN|SI","Without sequence","102.08","",""
"28/03/2025 09:00:00 - 28/03/2025 10:00:00","BZN|SI","Without sequence","78.31","",""
"28/03/2025 10:00:00 - 28/03/2025 11:00:00","BZN|SI","Without sequence","70.46","",""
"28/03/2025 11:00:00 - 28/03/2025 12:00:00","BZN|SI","Without sequence","51.01","",""
"28/03/2025 12:00:00 - 28/03/2025 13:00:00","BZN|SI","Without sequence","68.11","",""
"28/03/2025 13:00:00 - 28/03/2025 14:00:00","BZN|SI","Without sequence","82.38","",""
"28/03/2025 14:00:00 - 28/03/2025 15:00:00","BZN|SI","Without sequence","76.18","",""
"28/03/2025 15:00:00 - 28/03/2025 16:00:00","BZN|SI","Without sequence","104.55","",""
"28/03/2025 16:00:00 - 28/03/2025 17:00:00","BZN|SI","Without sequence","110.18","",""
"28/03/2025 17:00:00 - 28/03/2025 18:00:00","BZN|SI","Without sequence","137.01","",""
"28/03/2025 18:00:00 - 28/03/2025 19:00:00","BZN|SI","Without sequence","166.74","",""
"28/03/2025 19:00:00 - 28/03/2025 20:00:00","BZN|SI","Without sequence","165.83","",""
"28/03/2025 20:00:00 - 28/03/2025 21:00:00","BZN|SI","Without sequence","152.39","",""
"28/03/2025 21:00:00 - 28/03/2025 22:00:00","BZN|SI","Without sequence","129.31","",""
"28/03/2025 22:00:00 - 28/03/2025 23:00:00","BZN|SI","Without sequence","122.19","",""
"28/03/2025 23:00:00 - 29/03/2025 00:00:00","BZN|SI","Without sequence","112.57","",""
"29/03/2025 00:00:00 - 29/03/2025 01:00:00","BZN|SI","Without sequence","119.38","",""
"29/03/2025 01:00:00 - 29/03/2025 02:00:00","BZN|SI","Without sequence","108.02","",""
"29/03/2025 02:00:00 - 29/03/2025 03:00:00","BZN|SI","Without sequence","100.05","",""
"29/03/2025 03:00:00 - 29/03/2025 04:00:00","BZN|SI","Without sequence","100.11","",""
"29/03/2025 04:00:00 - 29/03/2025 05:00:00","BZN|SI","Without sequence","100.92","",""
"29/03/2025 05:00:00 - 29/03/2025 06:00:00","BZN|SI","Without sequence","96.77","",""
"29/03/2025 06:00:00 - 29/03/2025 07:00:00","BZN|SI","Without sequence","96.95","",""
"29/03/2025 07:00:00 - 29/03/2025 08:00:00","BZN|SI","Without sequence","101.87","",""
"29/03/2025 08:00:00 - 29/03/2025 09:00:00","BZN|SI","Without sequence","97.04","",""
"29/03/2025 09:00:00 - 29/03/2025 10:00:00","BZN|SI","Without sequence","81.41","",""
"29/03/2025 10:00:00 - 29/03/2025 11:00:00","BZN|SI","Without sequence","92.01","",""
"29/03/2025 11:00:00 - 29/03/2025 12:00:00","BZN|SI","Without sequence","95.73","",""
"29/03/2025 12:00:00 - 29/03/2025 13:00:00","BZN|SI","Without sequence","91.25","",""
"29/03/2025 13:00:00 - 29/03/2025 14:00:00","BZN|SI","Without sequence","84.11","",""
"29/03/2025 14:00:00 - 29/03/2025 15:00:00","BZN|SI","Without sequence","86.71","",""
"29/03/2025 15:00:00 - 29/03/2025 16:00:00","BZN|SI","Without sequence","90.3","",""
"29/03/2025 16:00:00 - 29/03/2025 17:00:00","BZN|SI","Without sequence","110.62","",""
"29/03/2025 17:00:00 - 29/03/2025 18:00:00","BZN|SI","Without sequence","125.88","",""
"29/03/2025 18:00:00 - 29/03/2025 19:00:00","BZN|SI","Without sequence","154.48","",""
"29/03/2025 19:00:00 - 29/03/2025 20:00:00","BZN|SI","Without sequence","158.46","",""
"29/03/2025 20:00:00 - 29/03/2025 21:00:00","BZN|SI","Without sequence","130.9","",""
"29/03/2025 21:00:00 - 29/03/2025 22:00:00","BZN|SI","Without sequence","106.16","",""
"29/03/2025 22:00:00 - 29/03/2025 23:00:00","BZN|SI","Without sequence","86.02","",""
"29/03/2025 23:00:00 - 30/03/2025 00:00:00","BZN|SI","Without sequence","70.22","",""
"30/03/2025 00:00:00 - 30/03/2025 01:00:00 (CET)","BZN|SI","Without sequence","46.22","",""
"30/03/2025 01:00:00 (CET) - 30/03/2025 03:00:00 (CEST)","BZN|SI","Without sequence","15.88","",""
"30/03/2025 03:00:00 (CEST) - 30/03/2025 04:00:00","BZN|SI","Without sequence","5.09","",""
"30/03/2025 04:00:00 - 30/03/2025 05:00:00","BZN|SI","Without sequence","1.2","",""
"30/03/2025 05:00:00 - 30/03/2025 06:00:00","BZN|SI","Without sequence","0.09","",""
"30/03/2025 06:00:00 - 30/03/2025 07:00:00","BZN|SI","Without sequence","0.93","",""
"30/03/2025 07:00:00 - 30/03/2025 08:00:00","BZN|SI","Without sequence","0.99","",""
"30/03/2025 08:00:00 - 30/03/2025 09:00:00","BZN|SI","Without sequence","1.45","",""
"30/03/2025 09:00:00 - 30/03/2025 10:00:00","BZN|SI","Without sequence","0.09","",""
"30/03/2025 10:00:00 - 30/03/2025 11:00:00","BZN|SI","Without sequence","-0.76","",""
"30/03/2025 11:00:00 - 30/03/2025 12:00:00","BZN|SI","Without sequence","-3.8","",""
"30/03/2025 12:00:00 - 30/03/2025 13:00:00","BZN|SI","Without sequence","-15.4","",""
"30/03/2025 13:00:00 - 30/03/2025 14:00:00","BZN|SI","Without sequence","-22.76","",""
