,Area,MTU (CET/CEST),Actual Total Load (MW)
11256,BZN|FR,2024-04-27 06:00:00,42125.0
11257,BZN|FR,2024-04-27 06:15:00,42125.0
11258,BZN|FR,2024-04-27 06:30:00,42125.0
11259,BZN|FR,2024-04-27 06:45:00,42125.0
11260,BZN|FR,2024-04-27 07:00:00,43409.0
11261,BZN|FR,2024-04-27 07:15:00,43409.0
11262,BZN|FR,2024-04-27 07:30:00,43409.0
11263,BZN|FR,2024-04-27 07:45:00,43409.0
11264,BZN|FR,2024-04-27 08:00:00,45671.0
11265,BZN|FR,2024-04-27 08:15:00,45671.0
11266,BZN|FR,2024-04-27 08:30:00,45671.0
11267,BZN|FR,2024-04-27 08:45:00,45671.0
11268,BZN|FR,2024-04-27 09:00:00,47441.0
11269,BZN|FR,2024-04-27 09:15:00,47441.0
11270,BZN|FR,2024-04-27 09:30:00,47441.0
11271,BZN|FR,2024-04-27 09:45:00,47441.0
11272,BZN|FR,2024-04-27 10:00:00,48082.0
11273,BZN|FR,2024-04-27 10:15:00,48082.0
11274,BZN|FR,2024-04-27 10:30:00,48082.0
11275,BZN|FR,2024-04-27 10:45:00,48082.0
11276,BZN|FR,2024-04-27 11:00:00,48150.0
11277,BZN|FR,2024-04-27 11:15:00,48150.0
11278,BZN|FR,2024-04-27 11:30:00,48150.0
11279,BZN|FR,2024-04-27 11:45:00,48150.0
11280,BZN|FR,2024-04-27 12:00:00,49674.0
11281,BZN|FR,2024-04-27 12:15:00,49674.0
11282,BZN|FR,2024-04-27 12:30:00,49674.0
11283,BZN|FR,2024-04-27 12:45:00,49674.0
11284,BZN|FR,2024-04-27 13:00:00,48069.0
11285,BZN|FR,2024-04-27 13:15:00,48069.0
11286,BZN|FR,2024-04-27 13:30:00,48069.0
11287,BZN|FR,2024-04-27 13:45:00,48069.0
11288,BZN|FR,2024-04-27 14:00:00,45824.0
11289,BZN|FR,2024-04-27 14:15:00,45824.0
11290,BZN|FR,2024-04-27 14:30:00,45824.0
11291,BZN|FR,2024-04-27 14:45:00,45824.0
11292,BZN|FR,2024-04-27 15:00:00,44355.0
11293,BZN|FR,2024-04-27 15:15:00,44355.0
11294,BZN|FR,2024-04-27 15:30:00,44355.0
11295,BZN|FR,2024-04-27 15:45:00,44355.0
11296,BZN|FR,2024-04-27 16:00:00,43457.0
11297,BZN|FR,2024-04-27 16:15:00,43457.0
11298,BZN|FR,2024-04-27 16:30:00,43457.0
11299,BZN|FR,2024-04-27 16:45:00,43457.0
11300,BZN|FR,2024-04-27 17:00:00,43546.0
11301,BZN|FR,2024-04-27 17:15:00,43546.0
11302,BZN|FR,2024-04-27 17:30:00,43546.0
11303,BZN|FR,2024-04-27 17:45:00,43546.0
11304,BZN|FR,2024-04-27 18:00:00,45600.0
11305,BZN|FR,2024-04-27 18:15:00,45600.0
11306,BZN|FR,2024-04-27 18:30:00,45600.0
11307,BZN|FR,2024-04-27 18:45:00,45600.0
11308,BZN|FR,2024-04-27 19:00:00,47067.0
11309,BZN|FR,2024-04-27 19:15:00,47067.0
11310,BZN|FR,2024-04-27 19:30:00,47067.0
11311,BZN|FR,2024-04-27 19:45:00,47067.0
11312,BZN|FR,2024-04-27 20:00:00,46252.0
11313,BZN|FR,2024-04-27 20:15:00,46252.0
11314,BZN|FR,2024-04-27 20:30:00,46252.0
11315,BZN|FR,2024-04-27 20:45:00,46252.0
11316,BZN|FR,2024-04-27 21:00:00,45827.0
11317,BZN|FR,2024-04-27 21:15:00,45827.0
11318,BZN|FR,2024-04-27 21:30:00,45827.0
11319,BZN|FR,2024-04-27 21:45:00,45827.0
11320,BZN|FR,2024-04-27 22:00:00,46653.0
11321,BZN|FR,2024-04-27 22:15:00,46653.0
11322,BZN|FR,2024-04-27 22:30:00,46653.0
11323,BZN|FR,2024-04-27 22:45:00,46653.0
11324,BZN|FR,2024-04-27 23:00:00,46990.0
11325,BZN|FR,2024-04-27 23:15:00,46990.0
11326,BZN|FR,2024-04-27 23:30:00,46990.0
11327,BZN|FR,2024-04-27 23:45:00,46990.0
11328,BZN|FR,2024-04-28 00:00:00,44578.0
11329,BZN|FR,2024-04-28 00:15:00,44578.0
11330,BZN|FR,2024-04-28 00:30:00,44578.0
11331,BZN|FR,2024-04-28 00:45:00,44578.0
11332,BZN|FR,2024-04-28 01:00:00,42403.0
11333,BZN|FR,2024-04-28 01:15:00,42403.0
11334,BZN|FR,2024-04-28 01:30:00,42403.0
11335,BZN|FR,2024-04-28 01:45:00,42403.0
11336,BZN|FR,2024-04-28 02:00:00,40804.0
11337,BZN|FR,2024-04-28 02:15:00,40804.0
11338,BZN|FR,2024-04-28 02:30:00,40804.0
11339,BZN|FR,2024-04-28 02:45:00,40804.0
11340,BZN|FR,2024-04-28 03:00:00,38399.0
11341,BZN|FR,2024-04-28 03:15:00,38399.0
11342,BZN|FR,2024-04-28 03:30:00,38399.0
11343,BZN|FR,2024-04-28 03:45:00,38399.0
11344,BZN|FR,2024-04-28 04:00:00,37121.0
11345,BZN|FR,2024-04-28 04:15:00,37121.0
11346,BZN|FR,2024-04-28 04:30:00,37121.0
11347,BZN|FR,2024-04-28 04:45:00,37121.0
11348,BZN|FR,2024-04-28 05:00:00,37584.0
11349,BZN|FR,2024-04-28 05:15:00,37584.0
11350,BZN|FR,2024-04-28 05:30:00,37584.0
11351,BZN|FR,2024-04-28 05:45:00,37584.0
11352,BZN|FR,2024-04-28 06:00:00,38063.0
11353,BZN|FR,2024-04-28 06:15:00,38063.0
11354,BZN|FR,2024-04-28 06:30:00,38063.0
11355,BZN|FR,2024-04-28 06:45:00,38063.0
11356,BZN|FR,2024-04-28 07:00:00,39183.0
11357,BZN|FR,2024-04-28 07:15:00,39183.0
11358,BZN|FR,2024-04-28 07:30:00,39183.0
11359,BZN|FR,2024-04-28 07:45:00,39183.0
11360,BZN|FR,2024-04-28 08:00:00,40885.0
11361,BZN|FR,2024-04-28 08:15:00,40885.0
11362,BZN|FR,2024-04-28 08:30:00,40885.0
11363,BZN|FR,2024-04-28 08:45:00,40885.0
11364,BZN|FR,2024-04-28 09:00:00,43318.0
11365,BZN|FR,2024-04-28 09:15:00,43318.0
11366,BZN|FR,2024-04-28 09:30:00,43318.0
11367,BZN|FR,2024-04-28 09:45:00,43318.0
11368,BZN|FR,2024-04-28 10:00:00,44898.0
11369,BZN|FR,2024-04-28 10:15:00,44898.0
11370,BZN|FR,2024-04-28 10:30:00,44898.0
11371,BZN|FR,2024-04-28 10:45:00,44898.0
11372,BZN|FR,2024-04-28 11:00:00,46389.0
11373,BZN|FR,2024-04-28 11:15:00,46389.0
11374,BZN|FR,2024-04-28 11:30:00,46389.0
11375,BZN|FR,2024-04-28 11:45:00,46389.0
11376,BZN|FR,2024-04-28 12:00:00,47963.0
11377,BZN|FR,2024-04-28 12:15:00,47963.0
11378,BZN|FR,2024-04-28 12:30:00,47963.0
11379,BZN|FR,2024-04-28 12:45:00,47963.0
11380,BZN|FR,2024-04-28 13:00:00,46139.0
11381,BZN|FR,2024-04-28 13:15:00,46139.0
11382,BZN|FR,2024-04-28 13:30:00,46139.0
11383,BZN|FR,2024-04-28 13:45:00,46139.0
11384,BZN|FR,2024-04-28 14:00:00,43470.0
11385,BZN|FR,2024-04-28 14:15:00,43470.0
11386,BZN|FR,2024-04-28 14:30:00,43470.0
11387,BZN|FR,2024-04-28 14:45:00,43470.0
11388,BZN|FR,2024-04-28 15:00:00,41455.0
11389,BZN|FR,2024-04-28 15:15:00,41455.0
11390,BZN|FR,2024-04-28 15:30:00,41455.0
11391,BZN|FR,2024-04-28 15:45:00,41455.0
11392,BZN|FR,2024-04-28 16:00:00,39468.0
11393,BZN|FR,2024-04-28 16:15:00,39468.0
11394,BZN|FR,2024-04-28 16:30:00,39468.0
11395,BZN|FR,2024-04-28 16:45:00,39468.0
11396,BZN|FR,2024-04-28 17:00:00,39484.0
11397,BZN|FR,2024-04-28 17:15:00,39484.0
11398,BZN|FR,2024-04-28 17:30:00,39484.0
11399,BZN|FR,2024-04-28 17:45:00,39484.0
11400,BZN|FR,2024-04-28 18:00:00,43033.0
11401,BZN|FR,2024-04-28 18:15:00,43033.0
11402,BZN|FR,2024-04-28 18:30:00,43033.0
11403,BZN|FR,2024-04-28 18:45:00,43033.0
11404,BZN|FR,2024-04-28 19:00:00,45590.0
11405,BZN|FR,2024-04-28 19:15:00,45590.0
11406,BZN|FR,2024-04-28 19:30:00,45590.0
11407,BZN|FR,2024-04-28 19:45:00,45590.0
11408,BZN|FR,2024-04-28 20:00:00,45603.0
11409,BZN|FR,2024-04-28 20:15:00,45603.0
11410,BZN|FR,2024-04-28 20:30:00,45603.0
11411,BZN|FR,2024-04-28 20:45:00,45603.0
11412,BZN|FR,2024-04-28 21:00:00,45928.0
11413,BZN|FR,2024-04-28 21:15:00,45928.0
11414,BZN|FR,2024-04-28 21:30:00,45928.0
11415,BZN|FR,2024-04-28 21:45:00,45928.0
11416,BZN|FR,2024-04-28 22:00:00,46967.0
11417,BZN|FR,2024-04-28 22:15:00,46967.0
11418,BZN|FR,2024-04-28 22:30:00,46967.0
11419,BZN|FR,2024-04-28 22:45:00,46967.0
11420,BZN|FR,2024-04-28 23:00:00,47099.0
11421,BZN|FR,2024-04-28 23:15:00,47099.0
11422,BZN|FR,2024-04-28 23:30:00,47099.0
11423,BZN|FR,2024-04-28 23:45:00,47099.0
11424,BZN|FR,2024-04-29 00:00:00,44927.0
11425,BZN|FR,2024-04-29 00:15:00,44927.0
11426,BZN|FR,2024-04-29 00:30:00,44927.0
11427,BZN|FR,2024-04-29 00:45:00,44927.0
11428,BZN|FR,2024-04-29 01:00:00,42851.0
11429,BZN|FR,2024-04-29 01:15:00,42851.0
11430,BZN|FR,2024-04-29 01:30:00,42851.0
11431,BZN|FR,2024-04-29 01:45:00,42851.0
11432,BZN|FR,2024-04-29 02:00:00,41712.0
11433,BZN|FR,2024-04-29 02:15:00,41712.0
11434,BZN|FR,2024-04-29 02:30:00,41712.0
11435,BZN|FR,2024-04-29 02:45:00,41712.0
11436,BZN|FR,2024-04-29 03:00:00,39872.0
11437,BZN|FR,2024-04-29 03:15:00,39872.0
11438,BZN|FR,2024-04-29 03:30:00,39872.0
11439,BZN|FR,2024-04-29 03:45:00,39872.0
11440,BZN|FR,2024-04-29 04:00:00,39534.0
11441,BZN|FR,2024-04-29 04:15:00,39534.0
11442,BZN|FR,2024-04-29 04:30:00,39534.0
11443,BZN|FR,2024-04-29 04:45:00,39534.0
11444,BZN|FR,2024-04-29 05:00:00,42177.0
11445,BZN|FR,2024-04-29 05:15:00,42177.0
11446,BZN|FR,2024-04-29 05:30:00,42177.0
11447,BZN|FR,2024-04-29 05:45:00,42177.0
11448,BZN|FR,2024-04-29 06:00:00,46681.0
11449,BZN|FR,2024-04-29 06:15:00,46681.0
11450,BZN|FR,2024-04-29 06:30:00,46681.0
11451,BZN|FR,2024-04-29 06:45:00,46681.0
11452,BZN|FR,2024-04-29 07:00:00,50965.0
11453,BZN|FR,2024-04-29 07:15:00,50965.0
11454,BZN|FR,2024-04-29 07:30:00,50965.0
11455,BZN|FR,2024-04-29 07:45:00,50965.0
11456,BZN|FR,2024-04-29 08:00:00,53308.0
11457,BZN|FR,2024-04-29 08:15:00,53308.0
11458,BZN|FR,2024-04-29 08:30:00,53308.0
11459,BZN|FR,2024-04-29 08:45:00,53308.0
11460,BZN|FR,2024-04-29 09:00:00,53425.0
11461,BZN|FR,2024-04-29 09:15:00,53425.0
11462,BZN|FR,2024-04-29 09:30:00,53425.0
11463,BZN|FR,2024-04-29 09:45:00,53425.0
11464,BZN|FR,2024-04-29 10:00:00,52719.0
11465,BZN|FR,2024-04-29 10:15:00,52719.0
11466,BZN|FR,2024-04-29 10:30:00,52719.0
11467,BZN|FR,2024-04-29 10:45:00,52719.0
11468,BZN|FR,2024-04-29 11:00:00,52616.0
11469,BZN|FR,2024-04-29 11:15:00,52616.0
11470,BZN|FR,2024-04-29 11:30:00,52616.0
11471,BZN|FR,2024-04-29 11:45:00,52616.0
11472,BZN|FR,2024-04-29 12:00:00,52674.0
11473,BZN|FR,2024-04-29 12:15:00,52674.0
11474,BZN|FR,2024-04-29 12:30:00,52674.0
11475,BZN|FR,2024-04-29 12:45:00,52674.0
11476,BZN|FR,2024-04-29 13:00:00,51170.0
11477,BZN|FR,2024-04-29 13:15:00,51170.0
11478,BZN|FR,2024-04-29 13:30:00,51170.0
11479,BZN|FR,2024-04-29 13:45:00,51170.0
11480,BZN|FR,2024-04-29 14:00:00,49713.0
11481,BZN|FR,2024-04-29 14:15:00,49713.0
11482,BZN|FR,2024-04-29 14:30:00,49713.0
11483,BZN|FR,2024-04-29 14:45:00,49713.0
11484,BZN|FR,2024-04-29 15:00:00,47680.0
11485,BZN|FR,2024-04-29 15:15:00,47680.0
11486,BZN|FR,2024-04-29 15:30:00,47680.0
11487,BZN|FR,2024-04-29 15:45:00,47680.0
11488,BZN|FR,2024-04-29 16:00:00,46280.0
11489,BZN|FR,2024-04-29 16:15:00,46280.0
11490,BZN|FR,2024-04-29 16:30:00,46280.0
11491,BZN|FR,2024-04-29 16:45:00,46280.0
11492,BZN|FR,2024-04-29 17:00:00,45462.0
11493,BZN|FR,2024-04-29 17:15:00,45462.0
11494,BZN|FR,2024-04-29 17:30:00,45462.0
11495,BZN|FR,2024-04-29 17:45:00,45462.0
11496,BZN|FR,2024-04-29 18:00:00,47267.0
11497,BZN|FR,2024-04-29 18:15:00,47267.0
11498,BZN|FR,2024-04-29 18:30:00,47267.0
11499,BZN|FR,2024-04-29 18:45:00,47267.0
11500,BZN|FR,2024-04-29 19:00:00,49216.0
11501,BZN|FR,2024-04-29 19:15:00,49216.0
11502,BZN|FR,2024-04-29 19:30:00,49216.0
11503,BZN|FR,2024-04-29 19:45:00,49216.0
11504,BZN|FR,2024-04-29 20:00:00,48356.0
11505,BZN|FR,2024-04-29 20:15:00,48356.0
11506,BZN|FR,2024-04-29 20:30:00,48356.0
11507,BZN|FR,2024-04-29 20:45:00,48356.0
11508,BZN|FR,2024-04-29 21:00:00,47769.0
11509,BZN|FR,2024-04-29 21:15:00,47769.0
11510,BZN|FR,2024-04-29 21:30:00,47769.0
11511,BZN|FR,2024-04-29 21:45:00,47769.0
11512,BZN|FR,2024-04-29 22:00:00,48120.0
11513,BZN|FR,2024-04-29 22:15:00,48120.0
11514,BZN|FR,2024-04-29 22:30:00,48120.0
11515,BZN|FR,2024-04-29 22:45:00,48120.0
11516,BZN|FR,2024-04-29 23:00:00,47679.0
11517,BZN|FR,2024-04-29 23:15:00,47679.0
11518,BZN|FR,2024-04-29 23:30:00,47679.0
11519,BZN|FR,2024-04-29 23:45:00,47679.0
11520,BZN|FR,2024-04-30 00:00:00,45043.0
11521,BZN|FR,2024-04-30 00:15:00,45043.0
11522,BZN|FR,2024-04-30 00:30:00,45043.0
11523,BZN|FR,2024-04-30 00:45:00,45043.0
11524,BZN|FR,2024-04-30 01:00:00,42738.0
11525,BZN|FR,2024-04-30 01:15:00,42738.0
11526,BZN|FR,2024-04-30 01:30:00,42738.0
11527,BZN|FR,2024-04-30 01:45:00,42738.0
11528,BZN|FR,2024-04-30 02:00:00,41375.0
11529,BZN|FR,2024-04-30 02:15:00,41375.0
11530,BZN|FR,2024-04-30 02:30:00,41375.0
11531,BZN|FR,2024-04-30 02:45:00,41375.0
11532,BZN|FR,2024-04-30 03:00:00,39589.0
11533,BZN|FR,2024-04-30 03:15:00,39589.0
11534,BZN|FR,2024-04-30 03:30:00,39589.0
11535,BZN|FR,2024-04-30 03:45:00,39589.0
11536,BZN|FR,2024-04-30 04:00:00,39210.0
11537,BZN|FR,2024-04-30 04:15:00,39210.0
11538,BZN|FR,2024-04-30 04:30:00,39210.0
11539,BZN|FR,2024-04-30 04:45:00,39210.0
11540,BZN|FR,2024-04-30 05:00:00,41177.0
11541,BZN|FR,2024-04-30 05:15:00,41177.0
11542,BZN|FR,2024-04-30 05:30:00,41177.0
11543,BZN|FR,2024-04-30 05:45:00,41177.0
11544,BZN|FR,2024-04-30 06:00:00,45033.0
11545,BZN|FR,2024-04-30 06:15:00,45033.0
11546,BZN|FR,2024-04-30 06:30:00,45033.0
11547,BZN|FR,2024-04-30 06:45:00,45033.0
11548,BZN|FR,2024-04-30 07:00:00,48982.0
11549,BZN|FR,2024-04-30 07:15:00,48982.0
11550,BZN|FR,2024-04-30 07:30:00,48982.0
11551,BZN|FR,2024-04-30 07:45:00,48982.0
11552,BZN|FR,2024-04-30 08:00:00,50785.0
11553,BZN|FR,2024-04-30 08:15:00,50785.0
11554,BZN|FR,2024-04-30 08:30:00,50785.0
11555,BZN|FR,2024-04-30 08:45:00,50785.0
11556,BZN|FR,2024-04-30 09:00:00,51042.0
11557,BZN|FR,2024-04-30 09:15:00,51042.0
11558,BZN|FR,2024-04-30 09:30:00,51042.0
11559,BZN|FR,2024-04-30 09:45:00,51042.0
11560,BZN|FR,2024-04-30 10:00:00,50785.0
11561,BZN|FR,2024-04-30 10:15:00,50785.0
11562,BZN|FR,2024-04-30 10:30:00,50785.0
11563,BZN|FR,2024-04-30 10:45:00,50785.0
11564,BZN|FR,2024-04-30 11:00:00,50831.0
11565,BZN|FR,2024-04-30 11:15:00,50831.0
11566,BZN|FR,2024-04-30 11:30:00,50831.0
11567,BZN|FR,2024-04-30 11:45:00,50831.0
11568,BZN|FR,2024-04-30 12:00:00,51486.0
11569,BZN|FR,2024-04-30 12:15:00,51486.0
11570,BZN|FR,2024-04-30 12:30:00,51486.0
11571,BZN|FR,2024-04-30 12:45:00,51486.0
11572,BZN|FR,2024-04-30 13:00:00,50462.0
11573,BZN|FR,2024-04-30 13:15:00,50462.0
11574,BZN|FR,2024-04-30 13:30:00,50462.0
11575,BZN|FR,2024-04-30 13:45:00,50462.0
11576,BZN|FR,2024-04-30 14:00:00,48662.0
11577,BZN|FR,2024-04-30 14:15:00,48662.0
11578,BZN|FR,2024-04-30 14:30:00,48662.0
11579,BZN|FR,2024-04-30 14:45:00,48662.0
11580,BZN|FR,2024-04-30 15:00:00,46440.0
11581,BZN|FR,2024-04-30 15:15:00,46440.0
11582,BZN|FR,2024-04-30 15:30:00,46440.0
11583,BZN|FR,2024-04-30 15:45:00,46440.0
11584,BZN|FR,2024-04-30 16:00:00,44928.0
11585,BZN|FR,2024-04-30 16:15:00,44928.0
11586,BZN|FR,2024-04-30 16:30:00,44928.0
11587,BZN|FR,2024-04-30 16:45:00,44928.0
11588,BZN|FR,2024-04-30 17:00:00,44314.0
11589,BZN|FR,2024-04-30 17:15:00,44314.0
11590,BZN|FR,2024-04-30 17:30:00,44314.0
11591,BZN|FR,2024-04-30 17:45:00,44314.0
11592,BZN|FR,2024-04-30 18:00:00,45777.0
11593,BZN|FR,2024-04-30 18:15:00,45777.0
11594,BZN|FR,2024-04-30 18:30:00,45777.0
11595,BZN|FR,2024-04-30 18:45:00,45777.0
11596,BZN|FR,2024-04-30 19:00:00,46951.0
11597,BZN|FR,2024-04-30 19:15:00,46951.0
11598,BZN|FR,2024-04-30 19:30:00,46951.0
11599,BZN|FR,2024-04-30 19:45:00,46951.0
11600,BZN|FR,2024-04-30 20:00:00,46120.0
11601,BZN|FR,2024-04-30 20:15:00,46120.0
11602,BZN|FR,2024-04-30 20:30:00,46120.0
11603,BZN|FR,2024-04-30 20:45:00,46120.0
11604,BZN|FR,2024-04-30 21:00:00,45163.0
11605,BZN|FR,2024-04-30 21:15:00,45163.0
11606,BZN|FR,2024-04-30 21:30:00,45163.0
11607,BZN|FR,2024-04-30 21:45:00,45163.0
11608,BZN|FR,2024-04-30 22:00:00,45534.0
11609,BZN|FR,2024-04-30 22:15:00,45534.0
11610,BZN|FR,2024-04-30 22:30:00,45534.0
11611,BZN|FR,2024-04-30 22:45:00,45534.0
11612,BZN|FR,2024-04-30 23:00:00,45283.0
11613,BZN|FR,2024-04-30 23:15:00,45283.0
11614,BZN|FR,2024-04-30 23:30:00,45283.0
11615,BZN|FR,2024-04-30 23:45:00,45283.0
11616,BZN|FR,2024-05-01 00:00:00,53666.0
11617,BZN|FR,2024-05-01 00:15:00,53666.0
11618,BZN|FR,2024-05-01 00:30:00,53666.0
11619,BZN|FR,2024-05-01 00:45:00,53666.0
11620,BZN|FR,2024-05-01 01:00:00,51800.0
11621,BZN|FR,2024-05-01 01:15:00,51800.0
11622,BZN|FR,2024-05-01 01:30:00,51800.0
11623,BZN|FR,2024-05-01 01:45:00,51800.0
11624,BZN|FR,2024-05-01 02:00:00,51003.0
11625,BZN|FR,2024-05-01 02:15:00,51003.0
11626,BZN|FR,2024-05-01 02:30:00,51003.0
11627,BZN|FR,2024-05-01 02:45:00,51003.0
11628,BZN|FR,2024-05-01 03:00:00,48917.0
11629,BZN|FR,2024-05-01 03:15:00,48917.0
11630,BZN|FR,2024-05-01 03:30:00,48917.0
11631,BZN|FR,2024-05-01 03:45:00,48917.0
11632,BZN|FR,2024-05-01 04:00:00,48163.0
11633,BZN|FR,2024-05-01 04:15:00,48163.0
11634,BZN|FR,2024-05-01 04:30:00,48163.0
11635,BZN|FR,2024-05-01 04:45:00,48163.0
11636,BZN|FR,2024-05-01 05:00:00,50244.0
11637,BZN|FR,2024-05-01 05:15:00,50244.0
11638,BZN|FR,2024-05-01 05:30:00,50244.0
11639,BZN|FR,2024-05-01 05:45:00,50244.0
11640,BZN|FR,2024-05-01 06:00:00,54104.0
11641,BZN|FR,2024-05-01 06:15:00,54104.0
11642,BZN|FR,2024-05-01 06:30:00,54104.0
11643,BZN|FR,2024-05-01 06:45:00,54104.0
11644,BZN|FR,2024-05-01 07:00:00,57936.0
11645,BZN|FR,2024-05-01 07:15:00,57936.0
11646,BZN|FR,2024-05-01 07:30:00,57936.0
11647,BZN|FR,2024-05-01 07:45:00,57936.0
11648,BZN|FR,2024-05-01 08:00:00,60997.0
11649,BZN|FR,2024-05-01 08:15:00,60997.0
11650,BZN|FR,2024-05-01 08:30:00,60997.0
11651,BZN|FR,2024-05-01 08:45:00,60997.0
11652,BZN|FR,2024-05-01 09:00:00,62376.0
11653,BZN|FR,2024-05-01 09:15:00,62376.0
11654,BZN|FR,2024-05-01 09:30:00,62376.0
11655,BZN|FR,2024-05-01 09:45:00,62376.0
11656,BZN|FR,2024-05-01 10:00:00,62854.0
11657,BZN|FR,2024-05-01 10:15:00,62854.0
11658,BZN|FR,2024-05-01 10:30:00,62854.0
11659,BZN|FR,2024-05-01 10:45:00,62854.0
11660,BZN|FR,2024-05-01 11:00:00,63285.0
11661,BZN|FR,2024-05-01 11:15:00,63285.0
11662,BZN|FR,2024-05-01 11:30:00,63285.0
11663,BZN|FR,2024-05-01 11:45:00,63285.0
11664,BZN|FR,2024-05-01 12:00:00,62681.0
11665,BZN|FR,2024-05-01 12:15:00,62681.0
11666,BZN|FR,2024-05-01 12:30:00,62681.0
11667,BZN|FR,2024-05-01 12:45:00,62681.0
11668,BZN|FR,2024-05-01 13:00:00,60656.0
11669,BZN|FR,2024-05-01 13:15:00,60656.0
11670,BZN|FR,2024-05-01 13:30:00,60656.0
11671,BZN|FR,2024-05-01 13:45:00,60656.0
11672,BZN|FR,2024-05-01 14:00:00,60136.0
11673,BZN|FR,2024-05-01 14:15:00,60136.0
11674,BZN|FR,2024-05-01 14:30:00,60136.0
11675,BZN|FR,2024-05-01 14:45:00,60136.0
11676,BZN|FR,2024-05-01 15:00:00,59026.0
11677,BZN|FR,2024-05-01 15:15:00,59026.0
11678,BZN|FR,2024-05-01 15:30:00,59026.0
11679,BZN|FR,2024-05-01 15:45:00,59026.0
11680,BZN|FR,2024-05-01 16:00:00,58096.0
11681,BZN|FR,2024-05-01 16:15:00,58096.0
11682,BZN|FR,2024-05-01 16:30:00,58096.0
11683,BZN|FR,2024-05-01 16:45:00,58096.0
11684,BZN|FR,2024-05-01 17:00:00,60567.0
11685,BZN|FR,2024-05-01 17:15:00,60567.0
11686,BZN|FR,2024-05-01 17:30:00,60567.0
11687,BZN|FR,2024-05-01 17:45:00,60567.0
11688,BZN|FR,2024-05-01 18:00:00,63464.0
11689,BZN|FR,2024-05-01 18:15:00,63464.0
11690,BZN|FR,2024-05-01 18:30:00,63464.0
11691,BZN|FR,2024-05-01 18:45:00,63464.0
11692,BZN|FR,2024-05-01 19:00:00,63539.0
11693,BZN|FR,2024-05-01 19:15:00,63539.0
11694,BZN|FR,2024-05-01 19:30:00,63539.0
11695,BZN|FR,2024-05-01 19:45:00,63539.0
11696,BZN|FR,2024-05-01 20:00:00,60647.0
11697,BZN|FR,2024-05-01 20:15:00,60647.0
11698,BZN|FR,2024-05-01 20:30:00,60647.0
11699,BZN|FR,2024-05-01 20:45:00,60647.0
11700,BZN|FR,2024-05-01 21:00:00,58149.0
11701,BZN|FR,2024-05-01 21:15:00,58149.0
11702,BZN|FR,2024-05-01 21:30:00,58149.0
11703,BZN|FR,2024-05-01 21:45:00,58149.0
11704,BZN|FR,2024-05-01 22:00:00,58513.0
11705,BZN|FR,2024-05-01 22:15:00,58513.0
11706,BZN|FR,2024-05-01 22:30:00,58513.0
11707,BZN|FR,2024-05-01 22:45:00,58513.0
11708,BZN|FR,2024-05-01 23:00:00,58566.0
11709,BZN|FR,2024-05-01 23:15:00,58566.0
11710,BZN|FR,2024-05-01 23:30:00,58566.0
11711,BZN|FR,2024-05-01 23:45:00,58566.0
11712,BZN|FR,2024-05-02 00:00:00,55647.0
11713,BZN|FR,2024-05-02 00:15:00,55647.0
11714,BZN|FR,2024-05-02 00:30:00,55647.0
11715,BZN|FR,2024-05-02 00:45:00,55647.0
11716,BZN|FR,2024-05-02 01:00:00,53612.0
11717,BZN|FR,2024-05-02 01:15:00,53612.0
11718,BZN|FR,2024-05-02 01:30:00,53612.0
11719,BZN|FR,2024-05-02 01:45:00,53612.0
11720,BZN|FR,2024-05-02 02:00:00,52006.0
11721,BZN|FR,2024-05-02 02:15:00,52006.0
11722,BZN|FR,2024-05-02 02:30:00,52006.0
11723,BZN|FR,2024-05-02 02:45:00,52006.0
11724,BZN|FR,2024-05-02 03:00:00,51526.0
11725,BZN|FR,2024-05-02 03:15:00,51526.0
11726,BZN|FR,2024-05-02 03:30:00,51526.0
11727,BZN|FR,2024-05-02 03:45:00,51526.0
11728,BZN|FR,2024-05-02 04:00:00,49308.0
11729,BZN|FR,2024-05-02 04:15:00,49308.0
11730,BZN|FR,2024-05-02 04:30:00,49308.0
11731,BZN|FR,2024-05-02 04:45:00,49308.0
11732,BZN|FR,2024-05-02 05:00:00,48662.0
11733,BZN|FR,2024-05-02 05:15:00,48662.0
11734,BZN|FR,2024-05-02 05:30:00,48662.0
11735,BZN|FR,2024-05-02 05:45:00,48662.0
11736,BZN|FR,2024-05-02 06:00:00,51636.0
11737,BZN|FR,2024-05-02 06:15:00,51636.0
11738,BZN|FR,2024-05-02 06:30:00,51636.0
11739,BZN|FR,2024-05-02 06:45:00,51636.0
11740,BZN|FR,2024-05-02 07:00:00,57398.0
11741,BZN|FR,2024-05-02 07:15:00,57398.0
11742,BZN|FR,2024-05-02 07:30:00,57398.0
11743,BZN|FR,2024-05-02 07:45:00,57398.0
11744,BZN|FR,2024-05-02 08:00:00,62482.0
11745,BZN|FR,2024-05-02 08:15:00,62482.0
11746,BZN|FR,2024-05-02 08:30:00,62482.0
11747,BZN|FR,2024-05-02 08:45:00,62482.0
11748,BZN|FR,2024-05-02 09:00:00,64524.0
11749,BZN|FR,2024-05-02 09:15:00,64524.0
11750,BZN|FR,2024-05-02 09:30:00,64524.0
11751,BZN|FR,2024-05-02 09:45:00,64524.0
11752,BZN|FR,2024-05-02 10:00:00,65495.0
11753,BZN|FR,2024-05-02 10:15:00,65495.0
11754,BZN|FR,2024-05-02 10:30:00,65495.0
