,MTU (CET/CEST),Area,Actual Total Load (MW)
10450,2025-04-19 21:30:00,BZN|BE,8212.88
10451,2025-04-19 21:45:00,BZN|BE,8125.76
10452,2025-04-19 22:00:00,BZN|BE,8045.6
10453,2025-04-19 22:15:00,BZN|BE,8016.87
10454,2025-04-19 22:30:00,BZN|BE,7987.1
10455,2025-04-19 22:45:00,BZN|BE,7941.79
10456,2025-04-19 23:00:00,BZN|BE,7965.51
10457,2025-04-19 23:15:00,BZN|BE,7870.59
10458,2025-04-19 23:30:00,BZN|BE,7769.62
10459,2025-04-19 23:45:00,BZN|BE,7761.45
10460,2025-04-20 00:00:00,BZN|BE,7533.16
10461,2025-04-20 00:15:00,BZN|BE,7356.15
10462,2025-04-20 00:30:00,BZN|BE,7353.57
10463,2025-04-20 00:45:00,BZN|BE,7336.97
10464,2025-04-20 01:00:00,BZN|BE,7254.87
10465,2025-04-20 01:15:00,BZN|BE,7041.48
10466,2025-04-20 01:30:00,BZN|BE,6913.49
10467,2025-04-20 01:45:00,BZN|BE,7047.52
10468,2025-04-20 02:00:00,BZN|BE,6965.46
10469,2025-04-20 02:15:00,BZN|BE,6834.21
10470,2025-04-20 02:30:00,BZN|BE,6853.01
10471,2025-04-20 02:45:00,BZN|BE,6709.65
10472,2025-04-20 03:00:00,BZN|BE,6732.94
10473,2025-04-20 03:15:00,BZN|BE,6833.54
10474,2025-04-20 03:30:00,BZN|BE,6831.54
10475,2025-04-20 03:45:00,BZN|BE,6769.07
10476,2025-04-20 04:00:00,BZN|BE,6728.98
10477,2025-04-20 04:15:00,BZN|BE,6688.73
10478,2025-04-20 04:30:00,BZN|BE,6897.49
10479,2025-04-20 04:45:00,BZN|BE,6705.38
10480,2025-04-20 05:00:00,BZN|BE,6766.85
10481,2025-04-20 05:15:00,BZN|BE,6777.58
10482,2025-04-20 05:30:00,BZN|BE,6732.23
10483,2025-04-20 05:45:00,BZN|BE,6799.18
10484,2025-04-20 06:00:00,BZN|BE,6913.77
10485,2025-04-20 06:15:00,BZN|BE,6941.27
10486,2025-04-20 06:30:00,BZN|BE,6930.32
10487,2025-04-20 06:45:00,BZN|BE,6947.86
10488,2025-04-20 07:00:00,BZN|BE,7001.88
10489,2025-04-20 07:15:00,BZN|BE,7053.92
10490,2025-04-20 07:30:00,BZN|BE,7139.01
10491,2025-04-20 07:45:00,BZN|BE,7210.97
10492,2025-04-20 08:00:00,BZN|BE,7200.83
10493,2025-04-20 08:15:00,BZN|BE,7366.36
10494,2025-04-20 08:30:00,BZN|BE,7611.14
10495,2025-04-20 08:45:00,BZN|BE,7673.89
10496,2025-04-20 09:00:00,BZN|BE,7775.95
10497,2025-04-20 09:15:00,BZN|BE,7894.56
10498,2025-04-20 09:30:00,BZN|BE,8183.27
10499,2025-04-20 09:45:00,BZN|BE,8276.73
10500,2025-04-20 10:00:00,BZN|BE,8260.16
10501,2025-04-20 10:15:00,BZN|BE,8249.79
10502,2025-04-20 10:30:00,BZN|BE,8316.44
10503,2025-04-20 10:45:00,BZN|BE,8369.42
10504,2025-04-20 11:00:00,BZN|BE,8536.8
10505,2025-04-20 11:15:00,BZN|BE,8437.93
10506,2025-04-20 11:30:00,BZN|BE,8627.51
10507,2025-04-20 11:45:00,BZN|BE,8564.38
10508,2025-04-20 12:00:00,BZN|BE,8405.15
10509,2025-04-20 12:15:00,BZN|BE,8257.42
10510,2025-04-20 12:30:00,BZN|BE,8329.69
10511,2025-04-20 12:45:00,BZN|BE,8263.99
10512,2025-04-20 13:00:00,BZN|BE,7989.1
10513,2025-04-20 13:15:00,BZN|BE,7863.95
10514,2025-04-20 13:30:00,BZN|BE,7789.79
10515,2025-04-20 13:45:00,BZN|BE,7690.21
10516,2025-04-20 14:00:00,BZN|BE,7753.12
10517,2025-04-20 14:15:00,BZN|BE,7569.15
10518,2025-04-20 14:30:00,BZN|BE,7372.25
10519,2025-04-20 14:45:00,BZN|BE,7232.64
10520,2025-04-20 15:00:00,BZN|BE,7594.79
10521,2025-04-20 15:15:00,BZN|BE,7416.12
10522,2025-04-20 15:30:00,BZN|BE,7444.22
10523,2025-04-20 15:45:00,BZN|BE,7438.54
10524,2025-04-20 16:00:00,BZN|BE,7592.09
10525,2025-04-20 16:15:00,BZN|BE,7602.25
10526,2025-04-20 16:30:00,BZN|BE,7585.03
10527,2025-04-20 16:45:00,BZN|BE,7556.7
10528,2025-04-20 17:00:00,BZN|BE,7675.3
10529,2025-04-20 17:15:00,BZN|BE,7718.02
10530,2025-04-20 17:30:00,BZN|BE,7651.73
10531,2025-04-20 17:45:00,BZN|BE,7742.87
10532,2025-04-20 18:00:00,BZN|BE,8025.67
10533,2025-04-20 18:15:00,BZN|BE,8206.74
10534,2025-04-20 18:30:00,BZN|BE,8234.19
10535,2025-04-20 18:45:00,BZN|BE,8217.29
10536,2025-04-20 19:00:00,BZN|BE,8354.76
10537,2025-04-20 19:15:00,BZN|BE,8319.3
10538,2025-04-20 19:30:00,BZN|BE,8286.27
10539,2025-04-20 19:45:00,BZN|BE,8240.52
10540,2025-04-20 20:00:00,BZN|BE,8265.76
10541,2025-04-20 20:15:00,BZN|BE,8230.89
10542,2025-04-20 20:30:00,BZN|BE,8258.87
10543,2025-04-20 20:45:00,BZN|BE,8318.89
10544,2025-04-20 21:00:00,BZN|BE,8330.44
10545,2025-04-20 21:15:00,BZN|BE,8288.65
10546,2025-04-20 21:30:00,BZN|BE,8244.24
10547,2025-04-20 21:45:00,BZN|BE,8123.29
10548,2025-04-20 22:00:00,BZN|BE,8101.45
10549,2025-04-20 22:15:00,BZN|BE,7991.79
10550,2025-04-20 22:30:00,BZN|BE,7965.96
10551,2025-04-20 22:45:00,BZN|BE,7953.68
10552,2025-04-20 23:00:00,BZN|BE,7863.34
10553,2025-04-20 23:15:00,BZN|BE,7749.02
10554,2025-04-20 23:30:00,BZN|BE,7696.77
10555,2025-04-20 23:45:00,BZN|BE,7623.49
10556,2025-04-21 00:00:00,BZN|BE,7343.15
10557,2025-04-21 00:15:00,BZN|BE,7378.43
10558,2025-04-21 00:30:00,BZN|BE,7224.68
10559,2025-04-21 00:45:00,BZN|BE,7150.44
10560,2025-04-21 01:00:00,BZN|BE,7113.52
10561,2025-04-21 01:15:00,BZN|BE,6991.88
10562,2025-04-21 01:30:00,BZN|BE,6925.19
10563,2025-04-21 01:45:00,BZN|BE,6887.69
10564,2025-04-21 02:00:00,BZN|BE,6848.78
10565,2025-04-21 02:15:00,BZN|BE,6836.31
10566,2025-04-21 02:30:00,BZN|BE,6774.29
10567,2025-04-21 02:45:00,BZN|BE,6706.35
10568,2025-04-21 03:00:00,BZN|BE,6739.91
10569,2025-04-21 03:15:00,BZN|BE,6698.22
10570,2025-04-21 03:30:00,BZN|BE,6635.51
10571,2025-04-21 03:45:00,BZN|BE,6623.33
10572,2025-04-21 04:00:00,BZN|BE,6640.42
10573,2025-04-21 04:15:00,BZN|BE,6695.45
10574,2025-04-21 04:30:00,BZN|BE,6757.73
10575,2025-04-21 04:45:00,BZN|BE,6775.2
10576,2025-04-21 05:00:00,BZN|BE,6823.25
10577,2025-04-21 05:15:00,BZN|BE,6776.69
10578,2025-04-21 05:30:00,BZN|BE,6833.45
10579,2025-04-21 05:45:00,BZN|BE,6892.94
10580,2025-04-21 06:00:00,BZN|BE,7053.8
10581,2025-04-21 06:15:00,BZN|BE,7032.57
10582,2025-04-21 06:30:00,BZN|BE,7080.01
10583,2025-04-21 06:45:00,BZN|BE,7187.92
10584,2025-04-21 07:00:00,BZN|BE,7196.99
10585,2025-04-21 07:15:00,BZN|BE,7273.97
10586,2025-04-21 07:30:00,BZN|BE,7489.29
10587,2025-04-21 07:45:00,BZN|BE,7585.54
10588,2025-04-21 08:00:00,BZN|BE,7633.03
10589,2025-04-21 08:15:00,BZN|BE,7649.71
10590,2025-04-21 08:30:00,BZN|BE,7778.72
10591,2025-04-21 08:45:00,BZN|BE,7885.58
10592,2025-04-21 09:00:00,BZN|BE,7764.53
10593,2025-04-21 09:15:00,BZN|BE,7838.32
10594,2025-04-21 09:30:00,BZN|BE,7932.56
10595,2025-04-21 09:45:00,BZN|BE,8086.78
10596,2025-04-21 10:00:00,BZN|BE,8137.54
10597,2025-04-21 10:15:00,BZN|BE,8212.42
10598,2025-04-21 10:30:00,BZN|BE,8190.99
10599,2025-04-21 10:45:00,BZN|BE,8270.11
10600,2025-04-21 11:00:00,BZN|BE,8342.86
10601,2025-04-21 11:15:00,BZN|BE,8402.39
10602,2025-04-21 11:30:00,BZN|BE,8487.99
10603,2025-04-21 11:45:00,BZN|BE,8462.73
10604,2025-04-21 12:00:00,BZN|BE,8529.76
10605,2025-04-21 12:15:00,BZN|BE,8401.74
10606,2025-04-21 12:30:00,BZN|BE,8273.37
10607,2025-04-21 12:45:00,BZN|BE,8233.11
10608,2025-04-21 13:00:00,BZN|BE,8120.94
10609,2025-04-21 13:15:00,BZN|BE,8028.68
10610,2025-04-21 13:30:00,BZN|BE,7981.72
10611,2025-04-21 13:45:00,BZN|BE,7856.21
10612,2025-04-21 14:00:00,BZN|BE,7794.4
10613,2025-04-21 14:15:00,BZN|BE,7811.59
10614,2025-04-21 14:30:00,BZN|BE,7747.5
10615,2025-04-21 14:45:00,BZN|BE,7760.89
10616,2025-04-21 15:00:00,BZN|BE,7713.62
10617,2025-04-21 15:15:00,BZN|BE,7613.79
10618,2025-04-21 15:30:00,BZN|BE,7640.02
10619,2025-04-21 15:45:00,BZN|BE,7717.86
10620,2025-04-21 16:00:00,BZN|BE,7719.23
10621,2025-04-21 16:15:00,BZN|BE,7818.2
10622,2025-04-21 16:30:00,BZN|BE,7863.74
10623,2025-04-21 16:45:00,BZN|BE,7811.85
10624,2025-04-21 17:00:00,BZN|BE,7910.55
10625,2025-04-21 17:15:00,BZN|BE,8023.05
10626,2025-04-21 17:30:00,BZN|BE,8143.48
10627,2025-04-21 17:45:00,BZN|BE,8219.81
10628,2025-04-21 18:00:00,BZN|BE,8191.87
10629,2025-04-21 18:15:00,BZN|BE,8252.9
10630,2025-04-21 18:30:00,BZN|BE,8315.28
10631,2025-04-21 18:45:00,BZN|BE,8414.66
10632,2025-04-21 19:00:00,BZN|BE,8524.92
10633,2025-04-21 19:15:00,BZN|BE,8491.24
10634,2025-04-21 19:30:00,BZN|BE,8528.7
10635,2025-04-21 19:45:00,BZN|BE,8469.47
10636,2025-04-21 20:00:00,BZN|BE,8490.91
10637,2025-04-21 20:15:00,BZN|BE,8460.7
10638,2025-04-21 20:30:00,BZN|BE,8539.51
10639,2025-04-21 20:45:00,BZN|BE,8520.8
10640,2025-04-21 21:00:00,BZN|BE,8627.11
10641,2025-04-21 21:15:00,BZN|BE,8412.08
10642,2025-04-21 21:30:00,BZN|BE,8391.31
10643,2025-04-21 21:45:00,BZN|BE,8413.69
10644,2025-04-21 22:00:00,BZN|BE,8448.64
10645,2025-04-21 22:15:00,BZN|BE,8376.37
10646,2025-04-21 22:30:00,BZN|BE,8387.74
10647,2025-04-21 22:45:00,BZN|BE,8266.22
10648,2025-04-21 23:00:00,BZN|BE,8188.11
10649,2025-04-21 23:15:00,BZN|BE,7998.07
10650,2025-04-21 23:30:00,BZN|BE,7906.68
10651,2025-04-21 23:45:00,BZN|BE,7831.67
10652,2025-04-22 00:00:00,BZN|BE,7885.68
10653,2025-04-22 00:15:00,BZN|BE,7710.69
10654,2025-04-22 00:30:00,BZN|BE,7610.38
10655,2025-04-22 00:45:00,BZN|BE,7547.88
10656,2025-04-22 01:00:00,BZN|BE,7488.53
10657,2025-04-22 01:15:00,BZN|BE,7410.09
10658,2025-04-22 01:30:00,BZN|BE,7180.78
10659,2025-04-22 01:45:00,BZN|BE,7069.74
10660,2025-04-22 02:00:00,BZN|BE,7030.05
10661,2025-04-22 02:15:00,BZN|BE,6971.85
10662,2025-04-22 02:30:00,BZN|BE,6992.7
10663,2025-04-22 02:45:00,BZN|BE,6965.06
10664,2025-04-22 03:00:00,BZN|BE,6928.21
10665,2025-04-22 03:15:00,BZN|BE,7041.62
10666,2025-04-22 03:30:00,BZN|BE,7008.4
10667,2025-04-22 03:45:00,BZN|BE,7095.09
10668,2025-04-22 04:00:00,BZN|BE,7118.01
10669,2025-04-22 04:15:00,BZN|BE,7135.35
10670,2025-04-22 04:30:00,BZN|BE,7182.19
10671,2025-04-22 04:45:00,BZN|BE,7273.76
10672,2025-04-22 05:00:00,BZN|BE,7314.56
10673,2025-04-22 05:15:00,BZN|BE,7572.4
10674,2025-04-22 05:30:00,BZN|BE,7699.9
10675,2025-04-22 05:45:00,BZN|BE,7807.22
10676,2025-04-22 06:00:00,BZN|BE,8219.91
10677,2025-04-22 06:15:00,BZN|BE,8553.83
10678,2025-04-22 06:30:00,BZN|BE,8727.61
10679,2025-04-22 06:45:00,BZN|BE,8783.59
10680,2025-04-22 07:00:00,BZN|BE,9141.61
10681,2025-04-22 07:15:00,BZN|BE,9397.93
10682,2025-04-22 07:30:00,BZN|BE,9646.44
10683,2025-04-22 07:45:00,BZN|BE,9720.82
10684,2025-04-22 08:00:00,BZN|BE,9918.76
10685,2025-04-22 08:15:00,BZN|BE,10096.02
10686,2025-04-22 08:30:00,BZN|BE,10147.17
10687,2025-04-22 08:45:00,BZN|BE,10252.4
10688,2025-04-22 09:00:00,BZN|BE,10022.31
10689,2025-04-22 09:15:00,BZN|BE,10206.57
10690,2025-04-22 09:30:00,BZN|BE,10331.37
10691,2025-04-22 09:45:00,BZN|BE,10454.02
10692,2025-04-22 10:00:00,BZN|BE,10527.59
10693,2025-04-22 10:15:00,BZN|BE,10394.8
10694,2025-04-22 10:30:00,BZN|BE,10433.28
10695,2025-04-22 10:45:00,BZN|BE,10410.35
10696,2025-04-22 11:00:00,BZN|BE,10275.87
10697,2025-04-22 11:15:00,BZN|BE,10452.48
10698,2025-04-22 11:30:00,BZN|BE,10325.86
10699,2025-04-22 11:45:00,BZN|BE,10217.5
10700,2025-04-22 12:00:00,BZN|BE,9897.32
10701,2025-04-22 12:15:00,BZN|BE,9908.5
10702,2025-04-22 12:30:00,BZN|BE,9615.2
10703,2025-04-22 12:45:00,BZN|BE,9606.89
10704,2025-04-22 13:00:00,BZN|BE,9494.94
10705,2025-04-22 13:15:00,BZN|BE,9667.43
10706,2025-04-22 13:30:00,BZN|BE,9501.51
10707,2025-04-22 13:45:00,BZN|BE,9547.71
10708,2025-04-22 14:00:00,BZN|BE,9563.18
10709,2025-04-22 14:15:00,BZN|BE,9562.68
10710,2025-04-22 14:30:00,BZN|BE,9595.56
10711,2025-04-22 14:45:00,BZN|BE,9646.06
10712,2025-04-22 15:00:00,BZN|BE,9490.22
10713,2025-04-22 15:15:00,BZN|BE,9652.76
10714,2025-04-22 15:30:00,BZN|BE,9594.31
10715,2025-04-22 15:45:00,BZN|BE,9574.87
10716,2025-04-22 16:00:00,BZN|BE,9384.26
10717,2025-04-22 16:15:00,BZN|BE,9337.16
10718,2025-04-22 16:30:00,BZN|BE,9273.09
10719,2025-04-22 16:45:00,BZN|BE,9286.26
10720,2025-04-22 17:00:00,BZN|BE,9399.28
10721,2025-04-22 17:15:00,BZN|BE,9430.41
10722,2025-04-22 17:30:00,BZN|BE,9587.4
10723,2025-04-22 17:45:00,BZN|BE,9551.81
10724,2025-04-22 18:00:00,BZN|BE,9701.78
10725,2025-04-22 18:15:00,BZN|BE,9643.72
10726,2025-04-22 18:30:00,BZN|BE,9604.2
10727,2025-04-22 18:45:00,BZN|BE,9525.11
10728,2025-04-22 19:00:00,BZN|BE,9716.45
10729,2025-04-22 19:15:00,BZN|BE,9615.73
10730,2025-04-22 19:30:00,BZN|BE,9505.06
10731,2025-04-22 19:45:00,BZN|BE,9452.05
10732,2025-04-22 20:00:00,BZN|BE,9411.67
10733,2025-04-22 20:15:00,BZN|BE,9382.27
10734,2025-04-22 20:30:00,BZN|BE,9392.23
10735,2025-04-22 20:45:00,BZN|BE,9387.24
10736,2025-04-22 21:00:00,BZN|BE,9369.41
10737,2025-04-22 21:15:00,BZN|BE,9295.82
10738,2025-04-22 21:30:00,BZN|BE,9178.83
10739,2025-04-22 21:45:00,BZN|BE,9083.38
10740,2025-04-22 22:00:00,BZN|BE,8877.04
10741,2025-04-22 22:15:00,BZN|BE,8916.35
10742,2025-04-22 22:30:00,BZN|BE,8874.42
10743,2025-04-22 22:45:00,BZN|BE,8835.69
10744,2025-04-22 23:00:00,BZN|BE,8788.84
10745,2025-04-22 23:15:00,BZN|BE,8584.86
10746,2025-04-22 23:30:00,BZN|BE,8500.05
10747,2025-04-22 23:45:00,BZN|BE,8455.21
10748,2025-04-23 00:00:00,BZN|BE,8282.06
10749,2025-04-23 00:15:00,BZN|BE,8158.2
10750,2025-04-23 00:30:00,BZN|BE,8062.55
10751,2025-04-23 00:45:00,BZN|BE,7894.26
10752,2025-04-23 01:00:00,BZN|BE,7835.83
10753,2025-04-23 01:15:00,BZN|BE,7808.92
10754,2025-04-23 01:30:00,BZN|BE,7673.11
10755,2025-04-23 01:45:00,BZN|BE,7561.72
10756,2025-04-23 02:00:00,BZN|BE,7481.9
10757,2025-04-23 02:15:00,BZN|BE,7424.06
10758,2025-04-23 02:30:00,BZN|BE,7364.02
10759,2025-04-23 02:45:00,BZN|BE,7383.13
10760,2025-04-23 03:00:00,BZN|BE,7311.94
10761,2025-04-23 03:15:00,BZN|BE,7260.45
10762,2025-04-23 03:30:00,BZN|BE,7304.04
10763,2025-04-23 03:45:00,BZN|BE,7298.77
10764,2025-04-23 04:00:00,BZN|BE,7405.15
10765,2025-04-23 04:15:00,BZN|BE,7421.19
10766,2025-04-23 04:30:00,BZN|BE,7471.66
10767,2025-04-23 04:45:00,BZN|BE,7475.7
10768,2025-04-23 05:00:00,BZN|BE,7589.61
10769,2025-04-23 05:15:00,BZN|BE,7756.5
10770,2025-04-23 05:30:00,BZN|BE,7934.54
10771,2025-04-23 05:45:00,BZN|BE,8098.21
10772,2025-04-23 06:00:00,BZN|BE,8396.08
10773,2025-04-23 06:15:00,BZN|BE,8520.18
10774,2025-04-23 06:30:00,BZN|BE,8788.19
10775,2025-04-23 06:45:00,BZN|BE,9040.61
10776,2025-04-23 07:00:00,BZN|BE,9070.78
10777,2025-04-23 07:15:00,BZN|BE,9473.94
10778,2025-04-23 07:30:00,BZN|BE,9566.26
10779,2025-04-23 07:45:00,BZN|BE,9718.97
10780,2025-04-23 08:00:00,BZN|BE,9900.49
10781,2025-04-23 08:15:00,BZN|BE,10072.89
10782,2025-04-23 08:30:00,BZN|BE,10102.56
10783,2025-04-23 08:45:00,BZN|BE,10315.52
10784,2025-04-23 09:00:00,BZN|BE,10383.39
10785,2025-04-23 09:15:00,BZN|BE,10410.74
10786,2025-04-23 09:30:00,BZN|BE,10435.47
10787,2025-04-23 09:45:00,BZN|BE,10536.73
10788,2025-04-23 10:00:00,BZN|BE,10649.53
10789,2025-04-23 10:15:00,BZN|BE,10637.46
10790,2025-04-23 10:30:00,BZN|BE,10667.62
10791,2025-04-23 10:45:00,BZN|BE,10610.8
10792,2025-04-23 11:00:00,BZN|BE,10615.98
10793,2025-04-23 11:15:00,BZN|BE,10712.82
10794,2025-04-23 11:30:00,BZN|BE,10784.07
10795,2025-04-23 11:45:00,BZN|BE,10755.14
10796,2025-04-23 12:00:00,BZN|BE,10548.0
10797,2025-04-23 12:15:00,BZN|BE,10518.78
10798,2025-04-23 12:30:00,BZN|BE,10580.43
10799,2025-04-23 12:45:00,BZN|BE,10464.16
10800,2025-04-23 13:00:00,BZN|BE,10454.37
10801,2025-04-23 13:15:00,BZN|BE,10489.2
10802,2025-04-23 13:30:00,BZN|BE,10518.25
10803,2025-04-23 13:45:00,BZN|BE,10335.45
10804,2025-04-23 14:00:00,BZN|BE,10221.22
10805,2025-04-23 14:15:00,BZN|BE,10003.0
10806,2025-04-23 14:30:00,BZN|BE,9954.59
10807,2025-04-23 14:45:00,BZN|BE,9876.54
10808,2025-04-23 15:00:00,BZN|BE,9902.28
10809,2025-04-23 15:15:00,BZN|BE,9844.13
10810,2025-04-23 15:30:00,BZN|BE,9810.9
10811,2025-04-23 15:45:00,BZN|BE,9882.57
10812,2025-04-23 16:00:00,BZN|BE,9844.63
10813,2025-04-23 16:15:00,BZN|BE,9718.4
10814,2025-04-23 16:30:00,BZN|BE,9618.52
10815,2025-04-23 16:45:00,BZN|BE,9653.33
10816,2025-04-23 17:00:00,BZN|BE,9977.25
10817,2025-04-23 17:15:00,BZN|BE,10032.85
10818,2025-04-23 17:30:00,BZN|BE,10097.55
10819,2025-04-23 17:45:00,BZN|BE,10094.46
10820,2025-04-23 18:00:00,BZN|BE,10046.1
10821,2025-04-23 18:15:00,BZN|BE,10112.61
10822,2025-04-23 18:30:00,BZN|BE,10203.45
10823,2025-04-23 18:45:00,BZN|BE,10245.54
10824,2025-04-23 19:00:00,BZN|BE,10234.56
10825,2025-04-23 19:15:00,BZN|BE,10135.24
10826,2025-04-23 19:30:00,BZN|BE,9998.37
10827,2025-04-23 19:45:00,BZN|BE,9970.53
10828,2025-04-23 20:00:00,BZN|BE,9806.88
10829,2025-04-23 20:15:00,BZN|BE,9773.27
10830,2025-04-23 20:30:00,BZN|BE,9745.16
10831,2025-04-23 20:45:00,BZN|BE,9707.68
10832,2025-04-23 21:00:00,BZN|BE,9678.54
10833,2025-04-23 21:15:00,BZN|BE,9708.03
10834,2025-04-23 21:30:00,BZN|BE,9610.51
10835,2025-04-23 21:45:00,BZN|BE,9480.47
10836,2025-04-23 22:00:00,BZN|BE,9493.64
10837,2025-04-23 22:15:00,BZN|BE,9363.69
10838,2025-04-23 22:30:00,BZN|BE,9383.85
10839,2025-04-23 22:45:00,BZN|BE,9324.57
10840,2025-04-23 23:00:00,BZN|BE,9124.46
10841,2025-04-23 23:15:00,BZN|BE,9042.25
10842,2025-04-23 23:30:00,BZN|BE,8903.5
10843,2025-04-23 23:45:00,BZN|BE,8754.23
10844,2025-04-24 00:00:00,BZN|BE,8329.42
10845,2025-04-24 00:15:00,BZN|BE,8182.53
10846,2025-04-24 00:30:00,BZN|BE,8104.47
10847,2025-04-24 00:45:00,BZN|BE,8051.8
10848,2025-04-24 01:00:00,BZN|BE,7921.47
10849,2025-04-24 01:15:00,BZN|BE,7849.67
10850,2025-04-24 01:30:00,BZN|BE,7801.36
10851,2025-04-24 01:45:00,BZN|BE,7814.56
10852,2025-04-24 02:00:00,BZN|BE,7553.36
10853,2025-04-24 02:15:00,BZN|BE,7514.19
10854,2025-04-24 02:30:00,BZN|BE,7586.15
10855,2025-04-24 02:45:00,BZN|BE,7593.38
10856,2025-04-24 03:00:00,BZN|BE,7598.77
10857,2025-04-24 03:15:00,BZN|BE,7592.09
10858,2025-04-24 03:30:00,BZN|BE,7651.82
10859,2025-04-24 03:45:00,BZN|BE,7769.8
10860,2025-04-24 04:00:00,BZN|BE,7763.0
10861,2025-04-24 04:15:00,BZN|BE,7779.42
10862,2025-04-24 04:30:00,BZN|BE,7745.72
10863,2025-04-24 04:45:00,BZN|BE,7801.92
10864,2025-04-24 05:00:00,BZN|BE,8041.91
10865,2025-04-24 05:15:00,BZN|BE,8128.29
10866,2025-04-24 05:30:00,BZN|BE,8198.63
10867,2025-04-24 05:45:00,BZN|BE,8355.53
10868,2025-04-24 06:00:00,BZN|BE,8751.98
10869,2025-04-24 06:15:00,BZN|BE,8771.13
10870,2025-04-24 06:30:00,BZN|BE,8990.43
10871,2025-04-24 06:45:00,BZN|BE,9126.64
10872,2025-04-24 07:00:00,BZN|BE,9544.45
10873,2025-04-24 07:15:00,BZN|BE,9678.65
10874,2025-04-24 07:30:00,BZN|BE,9757.86
10875,2025-04-24 07:45:00,BZN|BE,9897.89
10876,2025-04-24 08:00:00,BZN|BE,10232.4
10877,2025-04-24 08:15:00,BZN|BE,10354.69
10878,2025-04-24 08:30:00,BZN|BE,10432.75
10879,2025-04-24 08:45:00,BZN|BE,10554.83
10880,2025-04-24 09:00:00,BZN|BE,10795.26
10881,2025-04-24 09:15:00,BZN|BE,10839.38
10882,2025-04-24 09:30:00,BZN|BE,10812.49
10883,2025-04-24 09:45:00,BZN|BE,10792.0
10884,2025-04-24 10:00:00,BZN|BE,10780.15
10885,2025-04-24 10:15:00,BZN|BE,10818.56
10886,2025-04-24 10:30:00,BZN|BE,10646.29
10887,2025-04-24 10:45:00,BZN|BE,10709.78
10888,2025-04-24 11:00:00,BZN|BE,10889.96
10889,2025-04-24 11:15:00,BZN|BE,10960.74
10890,2025-04-24 11:30:00,BZN|BE,10890.65
10891,2025-04-24 11:45:00,BZN|BE,10819.65
10892,2025-04-24 12:00:00,BZN|BE,10604.5
10893,2025-04-24 12:15:00,BZN|BE,10391.81
10894,2025-04-24 12:30:00,BZN|BE,10379.65
10895,2025-04-24 12:45:00,BZN|BE,10369.29
10896,2025-04-24 13:00:00,BZN|BE,10283.3
10897,2025-04-24 13:15:00,BZN|BE,10370.46
10898,2025-04-24 13:30:00,BZN|BE,10493.78
10899,2025-04-24 13:45:00,BZN|BE,10546.92
10900,2025-04-24 14:00:00,BZN|BE,10421.41
10901,2025-04-24 14:15:00,BZN|BE,10342.12
10902,2025-04-24 14:30:00,BZN|BE,10238.72
10903,2025-04-24 14:45:00,BZN|BE,10232.16
10904,2025-04-24 15:00:00,BZN|BE,10172.08
10905,2025-04-24 15:15:00,BZN|BE,10255.09
10906,2025-04-24 15:30:00,BZN|BE,10117.58
10907,2025-04-24 15:45:00,BZN|BE,10165.58
10908,2025-04-24 16:00:00,BZN|BE,9889.49
10909,2025-04-24 16:15:00,BZN|BE,9879.89
10910,2025-04-24 16:30:00,BZN|BE,9817.4
10911,2025-04-24 16:45:00,BZN|BE,9907.47
10912,2025-04-24 17:00:00,BZN|BE,10096.46
10913,2025-04-24 17:15:00,BZN|BE,10199.15
10914,2025-04-24 17:30:00,BZN|BE,10277.66
10915,2025-04-24 17:45:00,BZN|BE,10253.58
10916,2025-04-24 18:00:00,BZN|BE,10306.63
10917,2025-04-24 18:15:00,BZN|BE,10300.81
10918,2025-04-24 18:30:00,BZN|BE,10289.12
10919,2025-04-24 18:45:00,BZN|BE,10281.66
10920,2025-04-24 19:00:00,BZN|BE,10083.81
10921,2025-04-24 19:15:00,BZN|BE,9954.05
10922,2025-04-24 19:30:00,BZN|BE,9891.45
10923,2025-04-24 19:45:00,BZN|BE,9801.62
10924,2025-04-24 20:00:00,BZN|BE,9778.08
10925,2025-04-24 20:15:00,BZN|BE,9724.65
10926,2025-04-24 20:30:00,BZN|BE,9642.91
10927,2025-04-24 20:45:00,BZN|BE,9710.72
10928,2025-04-24 21:00:00,BZN|BE,9711.32
10929,2025-04-24 21:15:00,BZN|BE,9673.9
10930,2025-04-24 21:30:00,BZN|BE,9535.67
10931,2025-04-24 21:45:00,BZN|BE,9346.16
10932,2025-04-24 22:00:00,BZN|BE,9278.71
10933,2025-04-24 22:15:00,BZN|BE,9329.54
10934,2025-04-24 22:30:00,BZN|BE,9378.62
10935,2025-04-24 22:45:00,BZN|BE,9190.68
10936,2025-04-24 23:00:00,BZN|BE,9108.54
10937,2025-04-24 23:15:00,BZN|BE,8876.61
10938,2025-04-24 23:30:00,BZN|BE,8781.39
10939,2025-04-24 23:45:00,BZN|BE,8651.98
10940,2025-04-25 00:00:00,BZN|BE,8290.02
10941,2025-04-25 00:15:00,BZN|BE,8161.62
10942,2025-04-25 00:30:00,BZN|BE,8132.42
10943,2025-04-25 00:45:00,BZN|BE,8058.04
10944,2025-04-25 01:00:00,BZN|BE,8006.64
10945,2025-04-25 01:15:00,BZN|BE,7905.38
10946,2025-04-25 01:30:00,BZN|BE,7833.18
10947,2025-04-25 01:45:00,BZN|BE,7759.62
10948,2025-04-25 02:00:00,BZN|BE,7823.37
