,Time,Area,Generation
224,2025-01-03 08:00:00,BZN|DE-LU,43213.4
225,2025-01-03 08:15:00,BZN|DE-LU,43934.35
226,2025-01-03 08:30:00,BZN|DE-LU,44677.19
227,2025-01-03 08:45:00,BZN|DE-LU,45046.909999999996
228,2025-01-03 09:00:00,BZN|DE-LU,46624.56
229,2025-01-03 09:15:00,BZN|DE-LU,47095.92
230,2025-01-03 09:30:00,BZN|DE-LU,47194.579999999994
231,2025-01-03 09:45:00,BZN|DE-LU,47773.63999999999
232,2025-01-03 10:00:00,BZN|DE-LU,48853.38
233,2025-01-03 10:15:00,BZN|DE-LU,49644.01
234,2025-01-03 10:30:00,BZN|DE-LU,50352.38
235,2025-01-03 10:45:00,BZN|DE-LU,50984.42
236,2025-01-03 11:00:00,BZN|DE-LU,51331.81
237,2025-01-03 11:15:00,BZN|DE-LU,52125.11
238,2025-01-03 11:30:00,BZN|DE-LU,52963.81
239,2025-01-03 11:45:00,BZN|DE-LU,53688.34
240,2025-01-03 12:00:00,BZN|DE-LU,54279.7
241,2025-01-03 12:15:00,BZN|DE-LU,54498.33
242,2025-01-03 12:30:00,BZN|DE-LU,54519.52
243,2025-01-03 12:45:00,BZN|DE-LU,54639.44
244,2025-01-03 13:00:00,BZN|DE-LU,54677.64
245,2025-01-03 13:15:00,BZN|DE-LU,54884.97
246,2025-01-03 13:30:00,BZN|DE-LU,54701.7
247,2025-01-03 13:45:00,BZN|DE-LU,54733.97
248,2025-01-03 14:00:00,BZN|DE-LU,54018.68
249,2025-01-03 14:15:00,BZN|DE-LU,53620.84
250,2025-01-03 14:30:00,BZN|DE-LU,53112.13
251,2025-01-03 14:45:00,BZN|DE-LU,52225.56
252,2025-01-03 15:00:00,BZN|DE-LU,51542.229999999996
253,2025-01-03 15:15:00,BZN|DE-LU,50940.01
254,2025-01-03 15:30:00,BZN|DE-LU,49999.21000000001
255,2025-01-03 15:45:00,BZN|DE-LU,49214.33
256,2025-01-03 16:00:00,BZN|DE-LU,48991.15
257,2025-01-03 16:15:00,BZN|DE-LU,48228.66
258,2025-01-03 16:30:00,BZN|DE-LU,47931.2
259,2025-01-03 16:45:00,BZN|DE-LU,48164.8
260,2025-01-03 17:00:00,BZN|DE-LU,46065.45
261,2025-01-03 17:15:00,BZN|DE-LU,46881.11
262,2025-01-03 17:30:00,BZN|DE-LU,48317.68
263,2025-01-03 17:45:00,BZN|DE-LU,49179.42
264,2025-01-03 18:00:00,BZN|DE-LU,49841.96
265,2025-01-03 18:15:00,BZN|DE-LU,50365.01
266,2025-01-03 18:30:00,BZN|DE-LU,50645.6
267,2025-01-03 18:45:00,BZN|DE-LU,50804.71
268,2025-01-03 19:00:00,BZN|DE-LU,50662.13
269,2025-01-03 19:15:00,BZN|DE-LU,49940.270000000004
270,2025-01-03 19:30:00,BZN|DE-LU,49749.15
271,2025-01-03 19:45:00,BZN|DE-LU,48390.53
272,2025-01-03 20:00:00,BZN|DE-LU,50187.46
273,2025-01-03 20:15:00,BZN|DE-LU,49176.06
274,2025-01-03 20:30:00,BZN|DE-LU,48347.93
275,2025-01-03 20:45:00,BZN|DE-LU,47937.700000000004
276,2025-01-03 21:00:00,BZN|DE-LU,47934.45
277,2025-01-03 21:15:00,BZN|DE-LU,46858.86
278,2025-01-03 21:30:00,BZN|DE-LU,46101.799999999996
279,2025-01-03 21:45:00,BZN|DE-LU,45840.28
