,Time,Area,Generation
263,2025-01-03 17:45:00,BZN|NL,14581.68
264,2025-01-03 18:00:00,BZN|NL,14754.74
265,2025-01-03 18:15:00,BZN|NL,14777.74
266,2025-01-03 18:30:00,BZN|NL,14765.18
267,2025-01-03 18:45:00,BZN|NL,14957.77
268,2025-01-03 19:00:00,BZN|NL,14907.49
269,2025-01-03 19:15:00,BZN|NL,14802.279999999999
270,2025-01-03 19:30:00,BZN|NL,14749.26
271,2025-01-03 19:45:00,BZN|NL,14644.64
272,2025-01-03 20:00:00,BZN|NL,14455.960000000001
273,2025-01-03 20:15:00,BZN|NL,14263.56
274,2025-01-03 20:30:00,BZN|NL,14283.91
275,2025-01-03 20:45:00,BZN|NL,14201.369999999999
276,2025-01-03 21:00:00,BZN|NL,14122.960000000001
277,2025-01-03 21:15:00,BZN|NL,14135.45
278,2025-01-03 21:30:00,BZN|NL,14086.65
279,2025-01-03 21:45:00,BZN|NL,14073.75
280,2025-01-03 22:00:00,BZN|NL,13845.18
281,2025-01-03 22:15:00,BZN|NL,13590.699999999999
282,2025-01-03 22:30:00,BZN|NL,13495.94
283,2025-01-03 22:45:00,BZN|NL,12979.02
284,2025-01-03 23:00:00,BZN|NL,11886.77
285,2025-01-03 23:15:00,BZN|NL,11288.93
286,2025-01-03 23:30:00,BZN|NL,10753.85
287,2025-01-03 23:45:00,BZN|NL,10452.36
288,2025-01-04 00:00:00,BZN|NL,10791.16
289,2025-01-04 00:15:00,BZN|NL,10360.99
290,2025-01-04 00:30:00,BZN|NL,10141.529999999999
291,2025-01-04 00:45:00,BZN|NL,9918.2
292,2025-01-04 01:00:00,BZN|NL,10151.01
293,2025-01-04 01:15:00,BZN|NL,10035.64
294,2025-01-04 01:30:00,BZN|NL,9792.27
295,2025-01-04 01:45:00,BZN|NL,9900.2
296,2025-01-04 02:00:00,BZN|NL,9930.97
297,2025-01-04 02:15:00,BZN|NL,9881.13
298,2025-01-04 02:30:00,BZN|NL,9806.17
299,2025-01-04 02:45:00,BZN|NL,9770.0
300,2025-01-04 03:00:00,BZN|NL,9544.58
301,2025-01-04 03:15:00,BZN|NL,9484.25
302,2025-01-04 03:30:00,BZN|NL,9408.59
303,2025-01-04 03:45:00,BZN|NL,9361.28
304,2025-01-04 04:00:00,BZN|NL,9538.75
305,2025-01-04 04:15:00,BZN|NL,9651.8
306,2025-01-04 04:30:00,BZN|NL,9786.54
307,2025-01-04 04:45:00,BZN|NL,9850.83
308,2025-01-04 05:00:00,BZN|NL,9854.73
309,2025-01-04 05:15:00,BZN|NL,10065.6
310,2025-01-04 05:30:00,BZN|NL,10337.16
311,2025-01-04 05:45:00,BZN|NL,10918.49
312,2025-01-04 06:00:00,BZN|NL,11806.16
313,2025-01-04 06:15:00,BZN|NL,12445.0
314,2025-01-04 06:30:00,BZN|NL,12812.68
315,2025-01-04 06:45:00,BZN|NL,13058.2
316,2025-01-04 07:00:00,BZN|NL,13043.79
317,2025-01-04 07:15:00,BZN|NL,13277.26
318,2025-01-04 07:30:00,BZN|NL,13421.65
319,2025-01-04 07:45:00,BZN|NL,13624.52
320,2025-01-04 08:00:00,BZN|NL,13839.630000000001
321,2025-01-04 08:15:00,BZN|NL,14192.28
322,2025-01-04 08:30:00,BZN|NL,14438.97
323,2025-01-04 08:45:00,BZN|NL,14681.18
324,2025-01-04 09:00:00,BZN|NL,14655.65
325,2025-01-04 09:15:00,BZN|NL,14808.25
326,2025-01-04 09:30:00,BZN|NL,14737.11
327,2025-01-04 09:45:00,BZN|NL,14508.439999999999
328,2025-01-04 10:00:00,BZN|NL,13882.33
329,2025-01-04 10:15:00,BZN|NL,13642.560000000001
330,2025-01-04 10:30:00,BZN|NL,13732.8
331,2025-01-04 10:45:00,BZN|NL,14217.490000000002
332,2025-01-04 11:00:00,BZN|NL,15039.81
333,2025-01-04 11:15:00,BZN|NL,15957.29
334,2025-01-04 11:30:00,BZN|NL,16373.789999999999
335,2025-01-04 11:45:00,BZN|NL,16281.93
336,2025-01-04 12:00:00,BZN|NL,16938.03
337,2025-01-04 12:15:00,BZN|NL,17322.28
338,2025-01-04 12:30:00,BZN|NL,17063.83
339,2025-01-04 12:45:00,BZN|NL,16834.940000000002
340,2025-01-04 13:00:00,BZN|NL,17120.58
341,2025-01-04 13:15:00,BZN|NL,17054.5
342,2025-01-04 13:30:00,BZN|NL,17071.510000000002
343,2025-01-04 13:45:00,BZN|NL,17044.72
344,2025-01-04 14:00:00,BZN|NL,17291.83
345,2025-01-04 14:15:00,BZN|NL,17294.05
346,2025-01-04 14:30:00,BZN|NL,17100.07
