"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"28/05/2024 07:00:00 - 28/05/2024 08:00:00","BZN|BE","Without Sequence","96.26","",""
"28/05/2024 08:00:00 - 28/05/2024 09:00:00","BZN|BE","Without Sequence","86.85","",""
"28/05/2024 09:00:00 - 28/05/2024 10:00:00","BZN|BE","Without Sequence","72.72","",""
"28/05/2024 10:00:00 - 28/05/2024 11:00:00","BZN|BE","Without Sequence","61.29","",""
"28/05/2024 11:00:00 - 28/05/2024 12:00:00","BZN|BE","Without Sequence","51.62","",""
"28/05/2024 12:00:00 - 28/05/2024 13:00:00","BZN|BE","Without Sequence","45.47","",""
"28/05/2024 13:00:00 - 28/05/2024 14:00:00","BZN|BE","Without Sequence","41.15","",""
"28/05/2024 14:00:00 - 28/05/2024 15:00:00","BZN|BE","Without Sequence","41.26","",""
"28/05/2024 15:00:00 - 28/05/2024 16:00:00","BZN|BE","Without Sequence","48.87","",""
"28/05/2024 16:00:00 - 28/05/2024 17:00:00","BZN|BE","Without Sequence","54.39","",""
"28/05/2024 17:00:00 - 28/05/2024 18:00:00","BZN|BE","Without Sequence","65.46","",""
"28/05/2024 18:00:00 - 28/05/2024 19:00:00","BZN|BE","Without Sequence","78.62","",""
"28/05/2024 19:00:00 - 28/05/2024 20:00:00","BZN|BE","Without Sequence","69.62","",""
"28/05/2024 20:00:00 - 28/05/2024 21:00:00","BZN|BE","Without Sequence","76.17","",""
"28/05/2024 21:00:00 - 28/05/2024 22:00:00","BZN|BE","Without Sequence","96.44","",""
"28/05/2024 22:00:00 - 28/05/2024 23:00:00","BZN|BE","Without Sequence","83.76","",""
"28/05/2024 23:00:00 - 29/05/2024 00:00:00","BZN|BE","Without Sequence","73.70","",""
"29/05/2024 00:00:00 - 29/05/2024 01:00:00","BZN|BE","Without Sequence","65.41","",""
"29/05/2024 01:00:00 - 29/05/2024 02:00:00","BZN|BE","Without Sequence","50.96","",""
"29/05/2024 02:00:00 - 29/05/2024 03:00:00","BZN|BE","Without Sequence","46.72","",""
"29/05/2024 03:00:00 - 29/05/2024 04:00:00","BZN|BE","Without Sequence","41.35","",""
"29/05/2024 04:00:00 - 29/05/2024 05:00:00","BZN|BE","Without Sequence","38.49","",""
"29/05/2024 05:00:00 - 29/05/2024 06:00:00","BZN|BE","Without Sequence","40.71","",""
"29/05/2024 06:00:00 - 29/05/2024 07:00:00","BZN|BE","Without Sequence","59.94","",""
"29/05/2024 07:00:00 - 29/05/2024 08:00:00","BZN|BE","Without Sequence","76.93","",""
"29/05/2024 08:00:00 - 29/05/2024 09:00:00","BZN|BE","Without Sequence","81.60","",""
"29/05/2024 09:00:00 - 29/05/2024 10:00:00","BZN|BE","Without Sequence","61.31","",""
"29/05/2024 10:00:00 - 29/05/2024 11:00:00","BZN|BE","Without Sequence","54.82","",""
"29/05/2024 11:00:00 - 29/05/2024 12:00:00","BZN|BE","Without Sequence","47.91","",""
"29/05/2024 12:00:00 - 29/05/2024 13:00:00","BZN|BE","Without Sequence","45.56","",""
"29/05/2024 13:00:00 - 29/05/2024 14:00:00","BZN|BE","Without Sequence","45.51","",""
"29/05/2024 14:00:00 - 29/05/2024 15:00:00","BZN|BE","Without Sequence","45.03","",""
"29/05/2024 15:00:00 - 29/05/2024 16:00:00","BZN|BE","Without Sequence","50.42","",""
"29/05/2024 16:00:00 - 29/05/2024 17:00:00","BZN|BE","Without Sequence","56.93","",""
"29/05/2024 17:00:00 - 29/05/2024 18:00:00","BZN|BE","Without Sequence","50.51","",""
"29/05/2024 18:00:00 - 29/05/2024 19:00:00","BZN|BE","Without Sequence","78.00","",""
"29/05/2024 19:00:00 - 29/05/2024 20:00:00","BZN|BE","Without Sequence","92.01","",""
"29/05/2024 20:00:00 - 29/05/2024 21:00:00","BZN|BE","Without Sequence","80.74","",""
"29/05/2024 21:00:00 - 29/05/2024 22:00:00","BZN|BE","Without Sequence","97.97","",""
"29/05/2024 22:00:00 - 29/05/2024 23:00:00","BZN|BE","Without Sequence","90.17","",""
"29/05/2024 23:00:00 - 30/05/2024 00:00:00","BZN|BE","Without Sequence","104.64","",""
"30/05/2024 00:00:00 - 30/05/2024 01:00:00","BZN|BE","Without Sequence","79.08","",""
"30/05/2024 01:00:00 - 30/05/2024 02:00:00","BZN|BE","Without Sequence","73.67","",""
"30/05/2024 02:00:00 - 30/05/2024 03:00:00","BZN|BE","Without Sequence","53.88","",""
"30/05/2024 03:00:00 - 30/05/2024 04:00:00","BZN|BE","Without Sequence","61.93","",""
"30/05/2024 04:00:00 - 30/05/2024 05:00:00","BZN|BE","Without Sequence","44.62","",""
"30/05/2024 05:00:00 - 30/05/2024 06:00:00","BZN|BE","Without Sequence","43.02","",""
"30/05/2024 06:00:00 - 30/05/2024 07:00:00","BZN|BE","Without Sequence","65.00","",""
"30/05/2024 07:00:00 - 30/05/2024 08:00:00","BZN|BE","Without Sequence","90.28","",""
"30/05/2024 08:00:00 - 30/05/2024 09:00:00","BZN|BE","Without Sequence","82.41","",""
"30/05/2024 09:00:00 - 30/05/2024 10:00:00","BZN|BE","Without Sequence","76.77","",""
"30/05/2024 10:00:00 - 30/05/2024 11:00:00","BZN|BE","Without Sequence","65.45","",""
"30/05/2024 11:00:00 - 30/05/2024 12:00:00","BZN|BE","Without Sequence","59.96","",""
"30/05/2024 12:00:00 - 30/05/2024 13:00:00","BZN|BE","Without Sequence","53.06","",""
"30/05/2024 13:00:00 - 30/05/2024 14:00:00","BZN|BE","Without Sequence","45.90","",""
"30/05/2024 14:00:00 - 30/05/2024 15:00:00","BZN|BE","Without Sequence","46.41","",""
"30/05/2024 15:00:00 - 30/05/2024 16:00:00","BZN|BE","Without Sequence","49.76","",""
"30/05/2024 16:00:00 - 30/05/2024 17:00:00","BZN|BE","Without Sequence","61.41","",""
"30/05/2024 17:00:00 - 30/05/2024 18:00:00","BZN|BE","Without Sequence","65.91","",""
"30/05/2024 18:00:00 - 30/05/2024 19:00:00","BZN|BE","Without Sequence","83.77","",""
"30/05/2024 19:00:00 - 30/05/2024 20:00:00","BZN|BE","Without Sequence","106.00","",""
"30/05/2024 20:00:00 - 30/05/2024 21:00:00","BZN|BE","Without Sequence","122.55","",""
"30/05/2024 21:00:00 - 30/05/2024 22:00:00","BZN|BE","Without Sequence","113.90","",""
"30/05/2024 22:00:00 - 30/05/2024 23:00:00","BZN|BE","Without Sequence","92.12","",""
"30/05/2024 23:00:00 - 31/05/2024 00:00:00","BZN|BE","Without Sequence","83.42","",""
"31/05/2024 00:00:00 - 31/05/2024 01:00:00","BZN|BE","Without Sequence","50.98","",""
"31/05/2024 01:00:00 - 31/05/2024 02:00:00","BZN|BE","Without Sequence","53.17","",""
"31/05/2024 02:00:00 - 31/05/2024 03:00:00","BZN|BE","Without Sequence","33.02","",""
"31/05/2024 03:00:00 - 31/05/2024 04:00:00","BZN|BE","Without Sequence","53.17","",""
"31/05/2024 04:00:00 - 31/05/2024 05:00:00","BZN|BE","Without Sequence","55.27","",""
"31/05/2024 05:00:00 - 31/05/2024 06:00:00","BZN|BE","Without Sequence","36.73","",""
"31/05/2024 06:00:00 - 31/05/2024 07:00:00","BZN|BE","Without Sequence","52.00","",""
"31/05/2024 07:00:00 - 31/05/2024 08:00:00","BZN|BE","Without Sequence","82.21","",""
"31/05/2024 08:00:00 - 31/05/2024 09:00:00","BZN|BE","Without Sequence","81.30","",""
"31/05/2024 09:00:00 - 31/05/2024 10:00:00","BZN|BE","Without Sequence","75.90","",""
"31/05/2024 10:00:00 - 31/05/2024 11:00:00","BZN|BE","Without Sequence","69.28","",""
"31/05/2024 11:00:00 - 31/05/2024 12:00:00","BZN|BE","Without Sequence","65.27","",""
"31/05/2024 12:00:00 - 31/05/2024 13:00:00","BZN|BE","Without Sequence","56.11","",""
"31/05/2024 13:00:00 - 31/05/2024 14:00:00","BZN|BE","Without Sequence","50.42","",""
"31/05/2024 14:00:00 - 31/05/2024 15:00:00","BZN|BE","Without Sequence","46.52","",""
"31/05/2024 15:00:00 - 31/05/2024 16:00:00","BZN|BE","Without Sequence","42.99","",""
"31/05/2024 16:00:00 - 31/05/2024 17:00:00","BZN|BE","Without Sequence","46.30","",""
"31/05/2024 17:00:00 - 31/05/2024 18:00:00","BZN|BE","Without Sequence","57.84","",""
"31/05/2024 18:00:00 - 31/05/2024 19:00:00","BZN|BE","Without Sequence","69.78","",""
"31/05/2024 19:00:00 - 31/05/2024 20:00:00","BZN|BE","Without Sequence","82.22","",""
"31/05/2024 20:00:00 - 31/05/2024 21:00:00","BZN|BE","Without Sequence","81.69","",""
"31/05/2024 21:00:00 - 31/05/2024 22:00:00","BZN|BE","Without Sequence","69.88","",""
"31/05/2024 22:00:00 - 31/05/2024 23:00:00","BZN|BE","Without Sequence","72.10","",""
"31/05/2024 23:00:00 - 01/06/2024 00:00:00","BZN|BE","Without Sequence","64.23","",""
"01/06/2024 00:00:00 - 01/06/2024 01:00:00","BZN|BE","Without Sequence","56.82","",""
"01/06/2024 01:00:00 - 01/06/2024 02:00:00","BZN|BE","Without Sequence","56.35","",""
"01/06/2024 02:00:00 - 01/06/2024 03:00:00","BZN|BE","Without Sequence","34.39","",""
"01/06/2024 03:00:00 - 01/06/2024 04:00:00","BZN|BE","Without Sequence","50.77","",""
"01/06/2024 04:00:00 - 01/06/2024 05:00:00","BZN|BE","Without Sequence","29.48","",""
"01/06/2024 05:00:00 - 01/06/2024 06:00:00","BZN|BE","Without Sequence","31.95","",""
"01/06/2024 06:00:00 - 01/06/2024 07:00:00","BZN|BE","Without Sequence","32.12","",""
"01/06/2024 07:00:00 - 01/06/2024 08:00:00","BZN|BE","Without Sequence","34.15","",""
"01/06/2024 08:00:00 - 01/06/2024 09:00:00","BZN|BE","Without Sequence","53.41","",""
"01/06/2024 09:00:00 - 01/06/2024 10:00:00","BZN|BE","Without Sequence","45.31","",""
"01/06/2024 10:00:00 - 01/06/2024 11:00:00","BZN|BE","Without Sequence","33.11","",""
"01/06/2024 11:00:00 - 01/06/2024 12:00:00","BZN|BE","Without Sequence","29.46","",""
"01/06/2024 12:00:00 - 01/06/2024 13:00:00","BZN|BE","Without Sequence","14.94","",""
"01/06/2024 13:00:00 - 01/06/2024 14:00:00","BZN|BE","Without Sequence","5.18","",""
"01/06/2024 14:00:00 - 01/06/2024 15:00:00","BZN|BE","Without Sequence","-0.07","",""
"01/06/2024 15:00:00 - 01/06/2024 16:00:00","BZN|BE","Without Sequence","-0.21","",""
"01/06/2024 16:00:00 - 01/06/2024 17:00:00","BZN|BE","Without Sequence","8.92","",""
"01/06/2024 17:00:00 - 01/06/2024 18:00:00","BZN|BE","Without Sequence","36.60","",""
"01/06/2024 18:00:00 - 01/06/2024 19:00:00","BZN|BE","Without Sequence","47.69","",""
"01/06/2024 19:00:00 - 01/06/2024 20:00:00","BZN|BE","Without Sequence","56.34","",""
"01/06/2024 20:00:00 - 01/06/2024 21:00:00","BZN|BE","Without Sequence","56.68","",""
"01/06/2024 21:00:00 - 01/06/2024 22:00:00","BZN|BE","Without Sequence","53.84","",""
"01/06/2024 22:00:00 - 01/06/2024 23:00:00","BZN|BE","Without Sequence","55.53","",""
"01/06/2024 23:00:00 - 02/06/2024 00:00:00","BZN|BE","Without Sequence","51.52","",""
"02/06/2024 00:00:00 - 02/06/2024 01:00:00","BZN|BE","Without Sequence","29.17","",""
"02/06/2024 01:00:00 - 02/06/2024 02:00:00","BZN|BE","Without Sequence","21.39","",""
"02/06/2024 02:00:00 - 02/06/2024 03:00:00","BZN|BE","Without Sequence","11.66","",""
"02/06/2024 03:00:00 - 02/06/2024 04:00:00","BZN|BE","Without Sequence","5.66","",""
"02/06/2024 04:00:00 - 02/06/2024 05:00:00","BZN|BE","Without Sequence","8.80","",""
"02/06/2024 05:00:00 - 02/06/2024 06:00:00","BZN|BE","Without Sequence","5.20","",""
"02/06/2024 06:00:00 - 02/06/2024 07:00:00","BZN|BE","Without Sequence","4.91","",""
"02/06/2024 07:00:00 - 02/06/2024 08:00:00","BZN|BE","Without Sequence","4.11","",""
"02/06/2024 08:00:00 - 02/06/2024 09:00:00","BZN|BE","Without Sequence","0.97","",""
"02/06/2024 09:00:00 - 02/06/2024 10:00:00","BZN|BE","Without Sequence","-0.02","",""
"02/06/2024 10:00:00 - 02/06/2024 11:00:00","BZN|BE","Without Sequence","-3.27","",""
"02/06/2024 11:00:00 - 02/06/2024 12:00:00","BZN|BE","Without Sequence","-7.94","",""
"02/06/2024 12:00:00 - 02/06/2024 13:00:00","BZN|BE","Without Sequence","-14.00","",""
"02/06/2024 13:00:00 - 02/06/2024 14:00:00","BZN|BE","Without Sequence","-27.46","",""
"02/06/2024 14:00:00 - 02/06/2024 15:00:00","BZN|BE","Without Sequence","-40.61","",""
"02/06/2024 15:00:00 - 02/06/2024 16:00:00","BZN|BE","Without Sequence","-76.89","",""
"02/06/2024 16:00:00 - 02/06/2024 17:00:00","BZN|BE","Without Sequence","-20.00","",""
"02/06/2024 17:00:00 - 02/06/2024 18:00:00","BZN|BE","Without Sequence","-1.17","",""
"02/06/2024 18:00:00 - 02/06/2024 19:00:00","BZN|BE","Without Sequence","9.72","",""
"02/06/2024 19:00:00 - 02/06/2024 20:00:00","BZN|BE","Without Sequence","49.58","",""
"02/06/2024 20:00:00 - 02/06/2024 21:00:00","BZN|BE","Without Sequence","63.44","",""
"02/06/2024 21:00:00 - 02/06/2024 22:00:00","BZN|BE","Without Sequence","91.46","",""
"02/06/2024 22:00:00 - 02/06/2024 23:00:00","BZN|BE","Without Sequence","85.82","",""
"02/06/2024 23:00:00 - 03/06/2024 00:00:00","BZN|BE","Without Sequence","78.30","",""
"03/06/2024 00:00:00 - 03/06/2024 01:00:00","BZN|BE","Without Sequence","75.58","",""
"03/06/2024 01:00:00 - 03/06/2024 02:00:00","BZN|BE","Without Sequence","70.36","",""
"03/06/2024 02:00:00 - 03/06/2024 03:00:00","BZN|BE","Without Sequence","75.38","",""
"03/06/2024 03:00:00 - 03/06/2024 04:00:00","BZN|BE","Without Sequence","67.08","",""
"03/06/2024 04:00:00 - 03/06/2024 05:00:00","BZN|BE","Without Sequence","64.49","",""
"03/06/2024 05:00:00 - 03/06/2024 06:00:00","BZN|BE","Without Sequence","72.87","",""
"03/06/2024 06:00:00 - 03/06/2024 07:00:00","BZN|BE","Without Sequence","99.93","",""
"03/06/2024 07:00:00 - 03/06/2024 08:00:00","BZN|BE","Without Sequence","140.01","",""
"03/06/2024 08:00:00 - 03/06/2024 09:00:00","BZN|BE","Without Sequence","129.42","",""
"03/06/2024 09:00:00 - 03/06/2024 10:00:00","BZN|BE","Without Sequence","99.42","",""
"03/06/2024 10:00:00 - 03/06/2024 11:00:00","BZN|BE","Without Sequence","77.50","",""
"03/06/2024 11:00:00 - 03/06/2024 12:00:00","BZN|BE","Without Sequence","68.40","",""
"03/06/2024 12:00:00 - 03/06/2024 13:00:00","BZN|BE","Without Sequence","60.53","",""
"03/06/2024 13:00:00 - 03/06/2024 14:00:00","BZN|BE","Without Sequence","53.72","",""
"03/06/2024 14:00:00 - 03/06/2024 15:00:00","BZN|BE","Without Sequence","48.00","",""
"03/06/2024 15:00:00 - 03/06/2024 16:00:00","BZN|BE","Without Sequence","50.49","",""
"03/06/2024 16:00:00 - 03/06/2024 17:00:00","BZN|BE","Without Sequence","55.27","",""
"03/06/2024 17:00:00 - 03/06/2024 18:00:00","BZN|BE","Without Sequence","77.80","",""
"03/06/2024 18:00:00 - 03/06/2024 19:00:00","BZN|BE","Without Sequence","100.68","",""
"03/06/2024 19:00:00 - 03/06/2024 20:00:00","BZN|BE","Without Sequence","138.30","",""
"03/06/2024 20:00:00 - 03/06/2024 21:00:00","BZN|BE","Without Sequence","167.56","",""
"03/06/2024 21:00:00 - 03/06/2024 22:00:00","BZN|BE","Without Sequence","155.38","",""
"03/06/2024 22:00:00 - 03/06/2024 23:00:00","BZN|BE","Without Sequence","125.48","",""
"03/06/2024 23:00:00 - 04/06/2024 00:00:00","BZN|BE","Without Sequence","99.58","",""
"04/06/2024 00:00:00 - 04/06/2024 01:00:00","BZN|BE","Without Sequence","104.55","",""
"04/06/2024 01:00:00 - 04/06/2024 02:00:00","BZN|BE","Without Sequence","96.28","",""
"04/06/2024 02:00:00 - 04/06/2024 03:00:00","BZN|BE","Without Sequence","89.49","",""
"04/06/2024 03:00:00 - 04/06/2024 04:00:00","BZN|BE","Without Sequence","78.00","",""
"04/06/2024 04:00:00 - 04/06/2024 05:00:00","BZN|BE","Without Sequence","73.33","",""
"04/06/2024 05:00:00 - 04/06/2024 06:00:00","BZN|BE","Without Sequence","87.70","",""
"04/06/2024 06:00:00 - 04/06/2024 07:00:00","BZN|BE","Without Sequence","135.89","",""
"04/06/2024 07:00:00 - 04/06/2024 08:00:00","BZN|BE","Without Sequence","142.98","",""
"04/06/2024 08:00:00 - 04/06/2024 09:00:00","BZN|BE","Without Sequence","132.15","",""
"04/06/2024 09:00:00 - 04/06/2024 10:00:00","BZN|BE","Without Sequence","105.10","",""
"04/06/2024 10:00:00 - 04/06/2024 11:00:00","BZN|BE","Without Sequence","85.21","",""
"04/06/2024 11:00:00 - 04/06/2024 12:00:00","BZN|BE","Without Sequence","66.71","",""
"04/06/2024 12:00:00 - 04/06/2024 13:00:00","BZN|BE","Without Sequence","57.50","",""
"04/06/2024 13:00:00 - 04/06/2024 14:00:00","BZN|BE","Without Sequence","42.91","",""
"04/06/2024 14:00:00 - 04/06/2024 15:00:00","BZN|BE","Without Sequence","30.94","",""
"04/06/2024 15:00:00 - 04/06/2024 16:00:00","BZN|BE","Without Sequence","33.40","",""
"04/06/2024 16:00:00 - 04/06/2024 17:00:00","BZN|BE","Without Sequence","42.77","",""
"04/06/2024 17:00:00 - 04/06/2024 18:00:00","BZN|BE","Without Sequence","53.93","",""
"04/06/2024 18:00:00 - 04/06/2024 19:00:00","BZN|BE","Without Sequence","83.49","",""
"04/06/2024 19:00:00 - 04/06/2024 20:00:00","BZN|BE","Without Sequence","116.10","",""
"04/06/2024 20:00:00 - 04/06/2024 21:00:00","BZN|BE","Without Sequence","142.59","",""
"04/06/2024 21:00:00 - 04/06/2024 22:00:00","BZN|BE","Without Sequence","104.18","",""
"04/06/2024 22:00:00 - 04/06/2024 23:00:00","BZN|BE","Without Sequence","89.75","",""
"04/06/2024 23:00:00 - 05/06/2024 00:00:00","BZN|BE","Without Sequence","67.02","",""
"05/06/2024 00:00:00 - 05/06/2024 01:00:00","BZN|BE","Without Sequence","58.09","",""
"05/06/2024 01:00:00 - 05/06/2024 02:00:00","BZN|BE","Without Sequence","46.04","",""
"05/06/2024 02:00:00 - 05/06/2024 03:00:00","BZN|BE","Without Sequence","46.64","",""
"05/06/2024 03:00:00 - 05/06/2024 04:00:00","BZN|BE","Without Sequence","47.35","",""
"05/06/2024 04:00:00 - 05/06/2024 05:00:00","BZN|BE","Without Sequence","49.24","",""
"05/06/2024 05:00:00 - 05/06/2024 06:00:00","BZN|BE","Without Sequence","64.83","",""
"05/06/2024 06:00:00 - 05/06/2024 07:00:00","BZN|BE","Without Sequence","84.71","",""
"05/06/2024 07:00:00 - 05/06/2024 08:00:00","BZN|BE","Without Sequence","108.88","",""
"05/06/2024 08:00:00 - 05/06/2024 09:00:00","BZN|BE","Without Sequence","91.41","",""
"05/06/2024 09:00:00 - 05/06/2024 10:00:00","BZN|BE","Without Sequence","67.16","",""
"05/06/2024 10:00:00 - 05/06/2024 11:00:00","BZN|BE","Without Sequence","48.88","",""
"05/06/2024 11:00:00 - 05/06/2024 12:00:00","BZN|BE","Without Sequence","42.14","",""
"05/06/2024 12:00:00 - 05/06/2024 13:00:00","BZN|BE","Without Sequence","33.36","",""
"05/06/2024 13:00:00 - 05/06/2024 14:00:00","BZN|BE","Without Sequence","21.08","",""
"05/06/2024 14:00:00 - 05/06/2024 15:00:00","BZN|BE","Without Sequence","17.93","",""
"05/06/2024 15:00:00 - 05/06/2024 16:00:00","BZN|BE","Without Sequence","22.85","",""
"05/06/2024 16:00:00 - 05/06/2024 17:00:00","BZN|BE","Without Sequence","43.05","",""
"05/06/2024 17:00:00 - 05/06/2024 18:00:00","BZN|BE","Without Sequence","60.25","",""
"05/06/2024 18:00:00 - 05/06/2024 19:00:00","BZN|BE","Without Sequence","87.49","",""
"05/06/2024 19:00:00 - 05/06/2024 20:00:00","BZN|BE","Without Sequence","113.28","",""
"05/06/2024 20:00:00 - 05/06/2024 21:00:00","BZN|BE","Without Sequence","132.29","",""
"05/06/2024 21:00:00 - 05/06/2024 22:00:00","BZN|BE","Without Sequence","137.07","",""
"05/06/2024 22:00:00 - 05/06/2024 23:00:00","BZN|BE","Without Sequence","125.90","",""
"05/06/2024 23:00:00 - 06/06/2024 00:00:00","BZN|BE","Without Sequence","102.38","",""
"06/06/2024 00:00:00 - 06/06/2024 01:00:00","BZN|BE","Without Sequence","83.63","",""
"06/06/2024 01:00:00 - 06/06/2024 02:00:00","BZN|BE","Without Sequence","75.10","",""
"06/06/2024 02:00:00 - 06/06/2024 03:00:00","BZN|BE","Without Sequence","71.47","",""
"06/06/2024 03:00:00 - 06/06/2024 04:00:00","BZN|BE","Without Sequence","68.21","",""
"06/06/2024 04:00:00 - 06/06/2024 05:00:00","BZN|BE","Without Sequence","75.12","",""
"06/06/2024 05:00:00 - 06/06/2024 06:00:00","BZN|BE","Without Sequence","81.70","",""
"06/06/2024 06:00:00 - 06/06/2024 07:00:00","BZN|BE","Without Sequence","105.02","",""
"06/06/2024 07:00:00 - 06/06/2024 08:00:00","BZN|BE","Without Sequence","111.56","",""
"06/06/2024 08:00:00 - 06/06/2024 09:00:00","BZN|BE","Without Sequence","93.17","",""
"06/06/2024 09:00:00 - 06/06/2024 10:00:00","BZN|BE","Without Sequence","70.87","",""
"06/06/2024 10:00:00 - 06/06/2024 11:00:00","BZN|BE","Without Sequence","57.80","",""
"06/06/2024 11:00:00 - 06/06/2024 12:00:00","BZN|BE","Without Sequence","30.34","",""
"06/06/2024 12:00:00 - 06/06/2024 13:00:00","BZN|BE","Without Sequence","25.52","",""
"06/06/2024 13:00:00 - 06/06/2024 14:00:00","BZN|BE","Without Sequence","19.80","",""
"06/06/2024 14:00:00 - 06/06/2024 15:00:00","BZN|BE","Without Sequence","19.20","",""
"06/06/2024 15:00:00 - 06/06/2024 16:00:00","BZN|BE","Without Sequence","28.21","",""
"06/06/2024 16:00:00 - 06/06/2024 17:00:00","BZN|BE","Without Sequence","49.57","",""
"06/06/2024 17:00:00 - 06/06/2024 18:00:00","BZN|BE","Without Sequence","71.40","",""
"06/06/2024 18:00:00 - 06/06/2024 19:00:00","BZN|BE","Without Sequence","90.16","",""
"06/06/2024 19:00:00 - 06/06/2024 20:00:00","BZN|BE","Without Sequence","108.77","",""
"06/06/2024 20:00:00 - 06/06/2024 21:00:00","BZN|BE","Without Sequence","138.83","",""
"06/06/2024 21:00:00 - 06/06/2024 22:00:00","BZN|BE","Without Sequence","139.40","",""
"06/06/2024 22:00:00 - 06/06/2024 23:00:00","BZN|BE","Without Sequence","117.91","",""
"06/06/2024 23:00:00 - 07/06/2024 00:00:00","BZN|BE","Without Sequence","97.22","",""
"07/06/2024 00:00:00 - 07/06/2024 01:00:00","BZN|BE","Without Sequence","95.44","",""
"07/06/2024 01:00:00 - 07/06/2024 02:00:00","BZN|BE","Without Sequence","91.07","",""
"07/06/2024 02:00:00 - 07/06/2024 03:00:00","BZN|BE","Without Sequence","90.69","",""
"07/06/2024 03:00:00 - 07/06/2024 04:00:00","BZN|BE","Without Sequence","91.47","",""
"07/06/2024 04:00:00 - 07/06/2024 05:00:00","BZN|BE","Without Sequence","92.56","",""
"07/06/2024 05:00:00 - 07/06/2024 06:00:00","BZN|BE","Without Sequence","82.00","",""
"07/06/2024 06:00:00 - 07/06/2024 07:00:00","BZN|BE","Without Sequence","87.83","",""
"07/06/2024 07:00:00 - 07/06/2024 08:00:00","BZN|BE","Without Sequence","102.43","",""
"07/06/2024 08:00:00 - 07/06/2024 09:00:00","BZN|BE","Without Sequence","95.67","",""
"07/06/2024 09:00:00 - 07/06/2024 10:00:00","BZN|BE","Without Sequence","76.68","",""
"07/06/2024 10:00:00 - 07/06/2024 11:00:00","BZN|BE","Without Sequence","57.26","",""
"07/06/2024 11:00:00 - 07/06/2024 12:00:00","BZN|BE","Without Sequence","41.39","",""
"07/06/2024 12:00:00 - 07/06/2024 13:00:00","BZN|BE","Without Sequence","33.91","",""
"07/06/2024 13:00:00 - 07/06/2024 14:00:00","BZN|BE","Without Sequence","25.36","",""
"07/06/2024 14:00:00 - 07/06/2024 15:00:00","BZN|BE","Without Sequence","17.83","",""
"07/06/2024 15:00:00 - 07/06/2024 16:00:00","BZN|BE","Without Sequence","16.20","",""
"07/06/2024 16:00:00 - 07/06/2024 17:00:00","BZN|BE","Without Sequence","27.29","",""
"07/06/2024 17:00:00 - 07/06/2024 18:00:00","BZN|BE","Without Sequence","57.13","",""
"07/06/2024 18:00:00 - 07/06/2024 19:00:00","BZN|BE","Without Sequence","78.33","",""
"07/06/2024 19:00:00 - 07/06/2024 20:00:00","BZN|BE","Without Sequence","111.05","",""
"07/06/2024 20:00:00 - 07/06/2024 21:00:00","BZN|BE","Without Sequence","119.55","",""
"07/06/2024 21:00:00 - 07/06/2024 22:00:00","BZN|BE","Without Sequence","119.69","",""
"07/06/2024 22:00:00 - 07/06/2024 23:00:00","BZN|BE","Without Sequence","108.24","",""
"07/06/2024 23:00:00 - 08/06/2024 00:00:00","BZN|BE","Without Sequence","87.87","",""
"08/06/2024 00:00:00 - 08/06/2024 01:00:00","BZN|BE","Without Sequence","91.48","",""
"08/06/2024 01:00:00 - 08/06/2024 02:00:00","BZN|BE","Without Sequence","76.10","",""
"08/06/2024 02:00:00 - 08/06/2024 03:00:00","BZN|BE","Without Sequence","68.74","",""
"08/06/2024 03:00:00 - 08/06/2024 04:00:00","BZN|BE","Without Sequence","66.15","",""
"08/06/2024 04:00:00 - 08/06/2024 05:00:00","BZN|BE","Without Sequence","59.76","",""
"08/06/2024 05:00:00 - 08/06/2024 06:00:00","BZN|BE","Without Sequence","61.44","",""
"08/06/2024 06:00:00 - 08/06/2024 07:00:00","BZN|BE","Without Sequence","62.06","",""
"08/06/2024 07:00:00 - 08/06/2024 08:00:00","BZN|BE","Without Sequence","48.35","",""
"08/06/2024 08:00:00 - 08/06/2024 09:00:00","BZN|BE","Without Sequence","36.52","",""
"08/06/2024 09:00:00 - 08/06/2024 10:00:00","BZN|BE","Without Sequence","12.54","",""
"08/06/2024 10:00:00 - 08/06/2024 11:00:00","BZN|BE","Without Sequence","0.06","",""
"08/06/2024 11:00:00 - 08/06/2024 12:00:00","BZN|BE","Without Sequence","-2.23","",""
"08/06/2024 12:00:00 - 08/06/2024 13:00:00","BZN|BE","Without Sequence","-9.79","",""
"08/06/2024 13:00:00 - 08/06/2024 14:00:00","BZN|BE","Without Sequence","-22.77","",""
"08/06/2024 14:00:00 - 08/06/2024 15:00:00","BZN|BE","Without Sequence","-29.07","",""
"08/06/2024 15:00:00 - 08/06/2024 16:00:00","BZN|BE","Without Sequence","-19.80","",""
"08/06/2024 16:00:00 - 08/06/2024 17:00:00","BZN|BE","Without Sequence","-7.13","",""
"08/06/2024 17:00:00 - 08/06/2024 18:00:00","BZN|BE","Without Sequence","2.76","",""
"08/06/2024 18:00:00 - 08/06/2024 19:00:00","BZN|BE","Without Sequence","43.31","",""
"08/06/2024 19:00:00 - 08/06/2024 20:00:00","BZN|BE","Without Sequence","64.54","",""
"08/06/2024 20:00:00 - 08/06/2024 21:00:00","BZN|BE","Without Sequence","89.00","",""
