,MTU (CET/CEST),Area,Actual Total Load (MW),Day-ahead Total Load Forecast (MW)
26861,2025-07-10 20:15:00,BZN|FR,49835.56,51350.0
26862,2025-07-10 20:30:00,BZN|FR,48977.53,50200.0
26863,2025-07-10 20:45:00,BZN|FR,47870.39,49300.0
26864,2025-07-10 21:00:00,BZN|FR,47193.31,48400.0
26865,2025-07-10 21:15:00,BZN|FR,46523.38,47550.0
26866,2025-07-10 21:30:00,BZN|FR,45971.21,46700.0
26867,2025-07-10 21:45:00,BZN|FR,45065.27,46000.0
26868,2025-07-10 22:00:00,BZN|FR,45759.23,45300.0
26869,2025-07-10 22:15:00,BZN|FR,45385.83,45800.0
26870,2025-07-10 22:30:00,BZN|FR,46640.86,46300.0
26871,2025-07-10 22:45:00,BZN|FR,46170.99,46900.0
26872,2025-07-10 23:00:00,BZN|FR,46038.84,47500.0
26873,2025-07-10 23:15:00,BZN|FR,45281.66,46750.0
26874,2025-07-10 23:30:00,BZN|FR,45440.71,46000.0
26875,2025-07-10 23:45:00,BZN|FR,44682.95,45200.0
26876,2025-08-10 00:00:00,BZN|FR,44580.28,44500.0
26877,2025-08-10 00:15:00,BZN|FR,43589.34,43450.0
26878,2025-08-10 00:30:00,BZN|FR,42122.1,42400.0
26879,2025-08-10 00:45:00,BZN|FR,41058.46,41400.0
26880,2025-08-10 01:00:00,BZN|FR,41243.8,40400.0
26881,2025-08-10 01:15:00,BZN|FR,40731.94,40650.0
26882,2025-08-10 01:30:00,BZN|FR,40724.94,40900.0
26883,2025-08-10 01:45:00,BZN|FR,40217.74,40600.0
26884,2025-08-10 02:00:00,BZN|FR,40439.81,40300.0
26885,2025-08-10 02:15:00,BZN|FR,39749.2,39650.0
26886,2025-08-10 02:30:00,BZN|FR,39195.57,39000.0
26887,2025-08-10 02:45:00,BZN|FR,38539.74,38400.0
26888,2025-08-10 03:00:00,BZN|FR,38379.44,37800.0
26889,2025-08-10 03:15:00,BZN|FR,37943.3,37400.0
26890,2025-08-10 03:30:00,BZN|FR,37613.01,37000.0
26891,2025-08-10 03:45:00,BZN|FR,37166.69,36750.0
26892,2025-08-10 04:00:00,BZN|FR,37250.8,36500.0
26893,2025-08-10 04:15:00,BZN|FR,37210.09,36550.0
26894,2025-08-10 04:30:00,BZN|FR,37143.75,36600.0
26895,2025-08-10 04:45:00,BZN|FR,37360.76,36900.0
26896,2025-08-10 05:00:00,BZN|FR,38322.7,37200.0
26897,2025-08-10 05:15:00,BZN|FR,38987.09,37800.0
26898,2025-08-10 05:30:00,BZN|FR,39599.74,38400.0
26899,2025-08-10 05:45:00,BZN|FR,40383.97,39300.0
26900,2025-08-10 06:00:00,BZN|FR,41728.31,40200.0
26901,2025-08-10 06:15:00,BZN|FR,43052.95,41550.0
26902,2025-08-10 06:30:00,BZN|FR,44378.64,42900.0
26903,2025-08-10 06:45:00,BZN|FR,45714.16,44200.0
26904,2025-08-10 07:00:00,BZN|FR,47296.23,45500.0
26905,2025-08-10 07:15:00,BZN|FR,48404.63,46700.0
26906,2025-08-10 07:30:00,BZN|FR,49128.52,47900.0
26907,2025-08-10 07:45:00,BZN|FR,49623.25,48300.0
26908,2025-08-10 08:00:00,BZN|FR,50026.03,48700.0
26909,2025-08-10 08:15:00,BZN|FR,50562.08,49250.0
26910,2025-08-10 08:30:00,BZN|FR,50700.34,49800.0
26911,2025-08-10 08:45:00,BZN|FR,50602.31,49850.0
26912,2025-08-10 09:00:00,BZN|FR,50644.29,49900.0
26913,2025-08-10 09:15:00,BZN|FR,50856.12,50100.0
26914,2025-08-10 09:30:00,BZN|FR,50824.53,50300.0
26915,2025-08-10 09:45:00,BZN|FR,50677.12,50150.0
26916,2025-08-10 10:00:00,BZN|FR,50653.01,50000.0
26917,2025-08-10 10:15:00,BZN|FR,50636.39,50050.0
26918,2025-08-10 10:30:00,BZN|FR,50494.07,50100.0
26919,2025-08-10 10:45:00,BZN|FR,50774.55,50100.0
26920,2025-08-10 11:00:00,BZN|FR,50991.68,50100.0
26921,2025-08-10 11:15:00,BZN|FR,50861.16,50150.0
26922,2025-08-10 11:30:00,BZN|FR,50985.91,50200.0
26923,2025-08-10 11:45:00,BZN|FR,51846.48,50650.0
26924,2025-08-10 12:00:00,BZN|FR,51754.8,51100.0
26925,2025-08-10 12:15:00,BZN|FR,51420.61,50700.0
26926,2025-08-10 12:30:00,BZN|FR,51955.58,50300.0
26927,2025-08-10 12:45:00,BZN|FR,51503.53,50900.0
26928,2025-08-10 13:00:00,BZN|FR,51245.46,51500.0
26929,2025-08-10 13:15:00,BZN|FR,50399.19,50450.0
26930,2025-08-10 13:30:00,BZN|FR,50078.14,49400.0
26931,2025-08-10 13:45:00,BZN|FR,50082.53,49300.0
26932,2025-08-10 14:00:00,BZN|FR,50142.93,49200.0
26933,2025-08-10 14:15:00,BZN|FR,49532.91,49000.0
26934,2025-08-10 14:30:00,BZN|FR,49266.17,48800.0
26935,2025-08-10 14:45:00,BZN|FR,48771.46,48500.0
26936,2025-08-10 15:00:00,BZN|FR,48504.16,48200.0
26937,2025-08-10 15:15:00,BZN|FR,47911.28,47700.0
26938,2025-08-10 15:30:00,BZN|FR,47647.77,47200.0
26939,2025-08-10 15:45:00,BZN|FR,46865.99,47000.0
26940,2025-08-10 16:00:00,BZN|FR,46526.92,46800.0
26941,2025-08-10 16:15:00,BZN|FR,46170.48,46550.0
26942,2025-08-10 16:30:00,BZN|FR,46146.54,46300.0
26943,2025-08-10 16:45:00,BZN|FR,46027.36,45950.0
26944,2025-08-10 17:00:00,BZN|FR,45925.51,45600.0
26945,2025-08-10 17:15:00,BZN|FR,45713.16,45750.0
26946,2025-08-10 17:30:00,BZN|FR,46172.2,45900.0
26947,2025-08-10 17:45:00,BZN|FR,46416.54,46250.0
26948,2025-08-10 18:00:00,BZN|FR,47108.87,46600.0
26949,2025-08-10 18:15:00,BZN|FR,48206.2,47350.0
26950,2025-08-10 18:30:00,BZN|FR,49135.92,48100.0
26951,2025-08-10 18:45:00,BZN|FR,50168.16,49350.0
26952,2025-08-10 19:00:00,BZN|FR,51200.51,50600.0
26953,2025-08-10 19:15:00,BZN|FR,52172.39,51250.0
26954,2025-08-10 19:30:00,BZN|FR,52729.55,51900.0
26955,2025-08-10 19:45:00,BZN|FR,52452.91,51800.0
26956,2025-08-10 20:00:00,BZN|FR,51413.37,51700.0
26957,2025-08-10 20:15:00,BZN|FR,50360.39,50700.0
26958,2025-08-10 20:30:00,BZN|FR,49302.59,49700.0
26959,2025-08-10 20:45:00,BZN|FR,48381.82,48800.0
26960,2025-08-10 21:00:00,BZN|FR,47754.88,47900.0
26961,2025-08-10 21:15:00,BZN|FR,46675.2,47100.0
26962,2025-08-10 21:30:00,BZN|FR,46457.71,46300.0
26963,2025-08-10 21:45:00,BZN|FR,45584.52,45650.0
26964,2025-08-10 22:00:00,BZN|FR,46311.98,45000.0
26965,2025-08-10 22:15:00,BZN|FR,45712.88,45350.0
26966,2025-08-10 22:30:00,BZN|FR,46870.39,45700.0
26967,2025-08-10 22:45:00,BZN|FR,46499.7,46400.0
26968,2025-08-10 23:00:00,BZN|FR,46432.34,47100.0
26969,2025-08-10 23:15:00,BZN|FR,45636.82,46750.0
26970,2025-08-10 23:30:00,BZN|FR,45855.25,46400.0
26971,2025-08-10 23:45:00,BZN|FR,44937.7,45450.0
26972,2025-09-10 00:00:00,BZN|FR,44939.7,44500.0
26973,2025-09-10 00:15:00,BZN|FR,43832.76,43500.0
26974,2025-09-10 00:30:00,BZN|FR,42534.76,42500.0
26975,2025-09-10 00:45:00,BZN|FR,41526.07,41450.0
26976,2025-09-10 01:00:00,BZN|FR,41610.52,40400.0
26977,2025-09-10 01:15:00,BZN|FR,40992.78,40700.0
26978,2025-09-10 01:30:00,BZN|FR,40912.14,41000.0
26979,2025-09-10 01:45:00,BZN|FR,40390.38,40750.0
26980,2025-09-10 02:00:00,BZN|FR,40646.56,40500.0
26981,2025-09-10 02:15:00,BZN|FR,39864.11,39750.0
26982,2025-09-10 02:30:00,BZN|FR,39356.75,39000.0
26983,2025-09-10 02:45:00,BZN|FR,38707.37,38400.0
26984,2025-09-10 03:00:00,BZN|FR,38451.09,37800.0
26985,2025-09-10 03:15:00,BZN|FR,37884.48,37450.0
26986,2025-09-10 03:30:00,BZN|FR,37409.76,37100.0
26987,2025-09-10 03:45:00,BZN|FR,36950.92,36800.0
26988,2025-09-10 04:00:00,BZN|FR,37190.23,36500.0
26989,2025-09-10 04:15:00,BZN|FR,37103.52,36500.0
26990,2025-09-10 04:30:00,BZN|FR,37019.1,36500.0
26991,2025-09-10 04:45:00,BZN|FR,37130.26,36800.0
26992,2025-09-10 05:00:00,BZN|FR,38150.2,37100.0
26993,2025-09-10 05:15:00,BZN|FR,38510.66,37700.0
26994,2025-09-10 05:30:00,BZN|FR,39187.52,38300.0
26995,2025-09-10 05:45:00,BZN|FR,40005.08,39300.0
26996,2025-09-10 06:00:00,BZN|FR,41675.11,40300.0
26997,2025-09-10 06:15:00,BZN|FR,43088.39,41850.0
26998,2025-09-10 06:30:00,BZN|FR,44421.71,43400.0
26999,2025-09-10 06:45:00,BZN|FR,45869.88,45000.0
27000,2025-09-10 07:00:00,BZN|FR,47308.7,46600.0
27001,2025-09-10 07:15:00,BZN|FR,48485.88,48000.0
27002,2025-09-10 07:30:00,BZN|FR,49173.06,49400.0
27003,2025-09-10 07:45:00,BZN|FR,49651.63,49750.0
27004,2025-09-10 08:00:00,BZN|FR,49984.4,50100.0
27005,2025-09-10 08:15:00,BZN|FR,50114.36,50100.0
27006,2025-09-10 08:30:00,BZN|FR,50442.43,50100.0
27007,2025-09-10 08:45:00,BZN|FR,50620.03,50250.0
27008,2025-09-10 09:00:00,BZN|FR,50925.44,50400.0
27009,2025-09-10 09:15:00,BZN|FR,51154.16,50550.0
27010,2025-09-10 09:30:00,BZN|FR,51236.81,50700.0
27011,2025-09-10 09:45:00,BZN|FR,51264.79,50750.0
27012,2025-09-10 10:00:00,BZN|FR,51513.95,50800.0
27013,2025-09-10 10:15:00,BZN|FR,51630.77,50850.0
27014,2025-09-10 10:30:00,BZN|FR,51741.11,50900.0
27015,2025-09-10 10:45:00,BZN|FR,51142.43,50900.0
27016,2025-09-10 11:00:00,BZN|FR,51264.78,50900.0
27017,2025-09-10 11:15:00,BZN|FR,50991.5,51000.0
27018,2025-09-10 11:30:00,BZN|FR,51208.54,51100.0
27019,2025-09-10 11:45:00,BZN|FR,51342.12,51550.0
27020,2025-09-10 12:00:00,BZN|FR,51467.65,52000.0
27021,2025-09-10 12:15:00,BZN|FR,51124.34,51450.0
27022,2025-09-10 12:30:00,BZN|FR,51860.29,50900.0
27023,2025-09-10 12:45:00,BZN|FR,51819.6,51450.0
27024,2025-09-10 13:00:00,BZN|FR,51170.98,52000.0
27025,2025-09-10 13:15:00,BZN|FR,50644.29,51050.0
27026,2025-09-10 13:30:00,BZN|FR,50923.93,50100.0
27027,2025-09-10 13:45:00,BZN|FR,50418.59,49850.0
27028,2025-09-10 14:00:00,BZN|FR,50607.19,49600.0
27029,2025-09-10 14:15:00,BZN|FR,50122.82,49400.0
27030,2025-09-10 14:30:00,BZN|FR,50069.82,49200.0
27031,2025-09-10 14:45:00,BZN|FR,49127.32,48650.0
27032,2025-09-10 15:00:00,BZN|FR,49060.14,48100.0
27033,2025-09-10 15:15:00,BZN|FR,48931.27,47750.0
27034,2025-09-10 15:30:00,BZN|FR,48725.04,47400.0
27035,2025-09-10 15:45:00,BZN|FR,48244.26,47200.0
27036,2025-09-10 16:00:00,BZN|FR,47936.69,47000.0
27037,2025-09-10 16:15:00,BZN|FR,47704.15,46650.0
27038,2025-09-10 16:30:00,BZN|FR,47499.28,46300.0
27039,2025-09-10 16:45:00,BZN|FR,47281.18,46050.0
27040,2025-09-10 17:00:00,BZN|FR,47111.17,45800.0
27041,2025-09-10 17:15:00,BZN|FR,47011.94,45800.0
27042,2025-09-10 17:30:00,BZN|FR,47368.77,45800.0
27043,2025-09-10 17:45:00,BZN|FR,47586.32,46300.0
27044,2025-09-10 18:00:00,BZN|FR,48044.04,46800.0
27045,2025-09-10 18:15:00,BZN|FR,48853.34,47400.0
27046,2025-09-10 18:30:00,BZN|FR,49827.23,48000.0
27047,2025-09-10 18:45:00,BZN|FR,50851.09,49100.0
27048,2025-09-10 19:00:00,BZN|FR,51473.96,50200.0
27049,2025-09-10 19:15:00,BZN|FR,52273.41,51000.0
27050,2025-09-10 19:30:00,BZN|FR,52422.27,51800.0
27051,2025-09-10 19:45:00,BZN|FR,52013.25,51750.0
27052,2025-09-10 20:00:00,BZN|FR,51319.38,51700.0
27053,2025-09-10 20:15:00,BZN|FR,50496.67,50350.0
27054,2025-09-10 20:30:00,BZN|FR,49424.45,49000.0
27055,2025-09-10 20:45:00,BZN|FR,48255.44,48000.0
27056,2025-09-10 21:00:00,BZN|FR,47637.08,47000.0
27057,2025-09-10 21:15:00,BZN|FR,46833.33,46350.0
27058,2025-09-10 21:30:00,BZN|FR,46440.75,45700.0
27059,2025-09-10 21:45:00,BZN|FR,45582.86,45150.0
27060,2025-09-10 22:00:00,BZN|FR,46268.77,44600.0
27061,2025-09-10 22:15:00,BZN|FR,45846.86,44900.0
27062,2025-09-10 22:30:00,BZN|FR,47163.77,45200.0
27063,2025-09-10 22:45:00,BZN|FR,46542.81,45950.0
27064,2025-09-10 23:00:00,BZN|FR,46590.61,46700.0
27065,2025-09-10 23:15:00,BZN|FR,45751.84,46300.0
27066,2025-09-10 23:30:00,BZN|FR,45764.14,45900.0
27067,2025-09-10 23:45:00,BZN|FR,44661.21,45000.0
27068,2025-10-10 00:00:00,BZN|FR,44975.02,44500.0
27069,2025-10-10 00:15:00,BZN|FR,43865.25,43450.0
27070,2025-10-10 00:30:00,BZN|FR,42473.59,42400.0
27071,2025-10-10 00:45:00,BZN|FR,41341.16,41700.0
27072,2025-10-10 01:00:00,BZN|FR,41501.87,41000.0
27073,2025-10-10 01:15:00,BZN|FR,40941.36,40950.0
27074,2025-10-10 01:30:00,BZN|FR,40890.47,40900.0
27075,2025-10-10 01:45:00,BZN|FR,40267.93,40800.0
27076,2025-10-10 02:00:00,BZN|FR,40528.86,40700.0
27077,2025-10-10 02:15:00,BZN|FR,39836.86,40000.0
27078,2025-10-10 02:30:00,BZN|FR,39383.88,39300.0
27079,2025-10-10 02:45:00,BZN|FR,38609.79,38750.0
27080,2025-10-10 03:00:00,BZN|FR,38364.1,38200.0
27081,2025-10-10 03:15:00,BZN|FR,37966.08,37900.0
27082,2025-10-10 03:30:00,BZN|FR,37462.39,37600.0
27083,2025-10-10 03:45:00,BZN|FR,37153.63,37400.0
27084,2025-10-10 04:00:00,BZN|FR,37237.37,37200.0
27085,2025-10-10 04:15:00,BZN|FR,37023.17,37200.0
27086,2025-10-10 04:30:00,BZN|FR,36953.91,37200.0
27087,2025-10-10 04:45:00,BZN|FR,37187.34,37600.0
27088,2025-10-10 05:00:00,BZN|FR,38177.59,38000.0
27089,2025-10-10 05:15:00,BZN|FR,38628.73,38700.0
27090,2025-10-10 05:30:00,BZN|FR,39327.99,39400.0
27091,2025-10-10 05:45:00,BZN|FR,40153.59,40600.0
27092,2025-10-10 06:00:00,BZN|FR,41884.86,41800.0
27093,2025-10-10 06:15:00,BZN|FR,43086.59,43200.0
27094,2025-10-10 06:30:00,BZN|FR,44330.18,44600.0
27095,2025-10-10 06:45:00,BZN|FR,45764.64,46250.0
27096,2025-10-10 07:00:00,BZN|FR,47282.34,47900.0
27097,2025-10-10 07:15:00,BZN|FR,48596.01,49350.0
27098,2025-10-10 07:30:00,BZN|FR,49491.03,50800.0
27099,2025-10-10 07:45:00,BZN|FR,50170.26,51350.0
27100,2025-10-10 08:00:00,BZN|FR,50391.1,51900.0
27101,2025-10-10 08:15:00,BZN|FR,50479.64,51950.0
27102,2025-10-10 08:30:00,BZN|FR,50728.92,52000.0
27103,2025-10-10 08:45:00,BZN|FR,50679.64,52100.0
27104,2025-10-10 09:00:00,BZN|FR,50920.48,52200.0
27105,2025-10-10 09:15:00,BZN|FR,50950.73,52200.0
27106,2025-10-10 09:30:00,BZN|FR,51038.46,52200.0
27107,2025-10-10 09:45:00,BZN|FR,51087.83,51950.0
27108,2025-10-10 10:00:00,BZN|FR,51230.46,51700.0
27109,2025-10-10 10:15:00,BZN|FR,51109.52,51700.0
27110,2025-10-10 10:30:00,BZN|FR,51149.45,51700.0
27111,2025-10-10 10:45:00,BZN|FR,50909.38,51500.0
27112,2025-10-10 11:00:00,BZN|FR,51051.63,51300.0
27113,2025-10-10 11:15:00,BZN|FR,51036.74,51050.0
27114,2025-10-10 11:30:00,BZN|FR,51046.04,50800.0
27115,2025-10-10 11:45:00,BZN|FR,51468.12,51000.0
27116,2025-10-10 12:00:00,BZN|FR,51758.1,51200.0
27117,2025-10-10 12:15:00,BZN|FR,51537.72,50800.0
27118,2025-10-10 12:30:00,BZN|FR,52220.65,50400.0
27119,2025-10-10 12:45:00,BZN|FR,51784.77,51100.0
27120,2025-10-10 13:00:00,BZN|FR,51320.24,51800.0
27121,2025-10-10 13:15:00,BZN|FR,50615.08,50600.0
27122,2025-10-10 13:30:00,BZN|FR,50573.65,49400.0
27123,2025-10-10 13:45:00,BZN|FR,50104.58,49150.0
27124,2025-10-10 14:00:00,BZN|FR,50426.5,48900.0
27125,2025-10-10 14:15:00,BZN|FR,49907.39,48650.0
27126,2025-10-10 14:30:00,BZN|FR,49552.41,48400.0
27127,2025-10-10 14:45:00,BZN|FR,48976.85,47850.0
27128,2025-10-10 15:00:00,BZN|FR,48772.13,47300.0
27129,2025-10-10 15:15:00,BZN|FR,48115.21,46950.0
27130,2025-10-10 15:30:00,BZN|FR,47743.67,46600.0
27131,2025-10-10 15:45:00,BZN|FR,47250.24,46350.0
27132,2025-10-10 16:00:00,BZN|FR,46782.51,46100.0
27133,2025-10-10 16:15:00,BZN|FR,46387.83,45600.0
27134,2025-10-10 16:30:00,BZN|FR,46160.88,45100.0
27135,2025-10-10 16:45:00,BZN|FR,46216.58,45150.0
27136,2025-10-10 17:00:00,BZN|FR,46240.26,45200.0
27137,2025-10-10 17:15:00,BZN|FR,46118.4,45250.0
27138,2025-10-10 17:30:00,BZN|FR,46352.09,45300.0
27139,2025-10-10 17:45:00,BZN|FR,46708.56,45800.0
27140,2025-10-10 18:00:00,BZN|FR,47261.4,46300.0
27141,2025-10-10 18:15:00,BZN|FR,47992.68,46750.0
27142,2025-10-10 18:30:00,BZN|FR,48521.54,47200.0
27143,2025-10-10 18:45:00,BZN|FR,49144.38,48000.0
27144,2025-10-10 19:00:00,BZN|FR,49864.18,48800.0
27145,2025-10-10 19:15:00,BZN|FR,50739.11,49800.0
27146,2025-10-10 19:30:00,BZN|FR,50818.15,50800.0
27147,2025-10-10 19:45:00,BZN|FR,50509.08,50650.0
27148,2025-10-10 20:00:00,BZN|FR,49750.41,50500.0
27149,2025-10-10 20:15:00,BZN|FR,48725.94,49400.0
27150,2025-10-10 20:30:00,BZN|FR,47802.66,48300.0
27151,2025-10-10 20:45:00,BZN|FR,47221.52,47500.0
27152,2025-10-10 21:00:00,BZN|FR,46675.39,46700.0
27153,2025-10-10 21:15:00,BZN|FR,45763.23,45950.0
27154,2025-10-10 21:30:00,BZN|FR,45373.29,45200.0
27155,2025-10-10 21:45:00,BZN|FR,44746.19,44550.0
27156,2025-10-10 22:00:00,BZN|FR,45671.15,43900.0
27157,2025-10-10 22:15:00,BZN|FR,45287.67,44400.0
27158,2025-10-10 22:30:00,BZN|FR,46525.35,44900.0
27159,2025-10-10 22:45:00,BZN|FR,46186.68,45700.0
27160,2025-10-10 23:00:00,BZN|FR,46166.59,46500.0
27161,2025-10-10 23:15:00,BZN|FR,45214.2,45800.0
27162,2025-10-10 23:30:00,BZN|FR,45536.3,45100.0
27163,2025-10-10 23:45:00,BZN|FR,44627.64,44450.0
27164,2025-11-10 00:00:00,BZN|FR,44524.95,44584.0
27165,2025-11-10 00:15:00,BZN|FR,43321.96,43712.0
27166,2025-11-10 00:30:00,BZN|FR,42050.25,42840.0
27167,2025-11-10 00:45:00,BZN|FR,40906.02,41879.0
27168,2025-11-10 01:00:00,BZN|FR,41115.68,40918.0
27169,2025-11-10 01:15:00,BZN|FR,40337.23,41121.5
27170,2025-11-10 01:30:00,BZN|FR,40243.47,41325.0
27171,2025-11-10 01:45:00,BZN|FR,39550.1,40895.5
27172,2025-11-10 02:00:00,BZN|FR,39747.88,40466.0
27173,2025-11-10 02:15:00,BZN|FR,38853.46,39630.0
27174,2025-11-10 02:30:00,BZN|FR,38293.46,38794.0
27175,2025-11-10 02:45:00,BZN|FR,37496.13,38165.5
27176,2025-11-10 03:00:00,BZN|FR,37319.63,37537.0
27177,2025-11-10 03:15:00,BZN|FR,36790.74,37036.0
27178,2025-11-10 03:30:00,BZN|FR,36347.29,36535.0
27179,2025-11-10 03:45:00,BZN|FR,35940.07,36122.5
27180,2025-11-10 04:00:00,BZN|FR,35706.3,35710.0
27181,2025-11-10 04:15:00,BZN|FR,35436.82,35563.5
27182,2025-11-10 04:30:00,BZN|FR,35227.25,35417.0
27183,2025-11-10 04:45:00,BZN|FR,35215.92,35547.5
27184,2025-11-10 05:00:00,BZN|FR,35469.81,35678.0
27185,2025-11-10 05:15:00,BZN|FR,35612.34,35869.0
27186,2025-11-10 05:30:00,BZN|FR,35792.33,36060.0
27187,2025-11-10 05:45:00,BZN|FR,36045.19,36461.5
27188,2025-11-10 06:00:00,BZN|FR,36776.68,36863.0
27189,2025-11-10 06:15:00,BZN|FR,37229.96,37386.0
27190,2025-11-10 06:30:00,BZN|FR,37635.51,37909.0
27191,2025-11-10 06:45:00,BZN|FR,37999.2,38558.5
27192,2025-11-10 07:00:00,BZN|FR,38755.8,39208.0
27193,2025-11-10 07:15:00,BZN|FR,39281.49,39757.0
27194,2025-11-10 07:30:00,BZN|FR,39595.3,40306.0
27195,2025-11-10 07:45:00,BZN|FR,40104.86,40758.0
27196,2025-11-10 08:00:00,BZN|FR,40498.13,41210.0
27197,2025-11-10 08:15:00,BZN|FR,40953.85,41611.5
27198,2025-11-10 08:30:00,BZN|FR,41546.17,42013.0
27199,2025-11-10 08:45:00,BZN|FR,41901.54,42361.5
27200,2025-11-10 09:00:00,BZN|FR,42515.21,42710.0
27201,2025-11-10 09:15:00,BZN|FR,42964.82,43160.5
27202,2025-11-10 09:30:00,BZN|FR,43489.64,43611.0
27203,2025-11-10 09:45:00,BZN|FR,43892.98,44133.5
27204,2025-11-10 10:00:00,BZN|FR,44460.2,44656.0
27205,2025-11-10 10:15:00,BZN|FR,44895.92,44569.5
27206,2025-11-10 10:30:00,BZN|FR,45035.36,44483.0
27207,2025-11-10 10:45:00,BZN|FR,45140.43,44540.5
27208,2025-11-10 11:00:00,BZN|FR,45590.29,44598.0
27209,2025-11-10 11:15:00,BZN|FR,45882.45,44462.5
27210,2025-11-10 11:30:00,BZN|FR,46320.15,44327.0
27211,2025-11-10 11:45:00,BZN|FR,46690.77,45085.5
27212,2025-11-10 12:00:00,BZN|FR,47269.66,45844.0
27213,2025-11-10 12:15:00,BZN|FR,47529.05,45804.0
27214,2025-11-10 12:30:00,BZN|FR,48379.46,45764.0
27215,2025-11-10 12:45:00,BZN|FR,47651.11,46310.5
27216,2025-11-10 13:00:00,BZN|FR,46898.43,46857.0
27217,2025-11-10 13:15:00,BZN|FR,45848.87,45493.0
27218,2025-11-10 13:30:00,BZN|FR,45089.59,44129.0
27219,2025-11-10 13:45:00,BZN|FR,44233.13,43868.0
27220,2025-11-10 14:00:00,BZN|FR,44135.82,43607.0
27221,2025-11-10 14:15:00,BZN|FR,43476.96,43556.5
27222,2025-11-10 14:30:00,BZN|FR,43177.24,43506.0
27223,2025-11-10 14:45:00,BZN|FR,43016.38,42896.0
27224,2025-11-10 15:00:00,BZN|FR,42629.64,42286.0
27225,2025-11-10 15:15:00,BZN|FR,41988.02,41699.0
27226,2025-11-10 15:30:00,BZN|FR,41588.07,41112.0
27227,2025-11-10 15:45:00,BZN|FR,41399.78,40968.0
27228,2025-11-10 16:00:00,BZN|FR,40871.76,40824.0
27229,2025-11-10 16:15:00,BZN|FR,40357.71,40437.0
27230,2025-11-10 16:30:00,BZN|FR,40078.31,40050.0
27231,2025-11-10 16:45:00,BZN|FR,39945.74,40158.5
27232,2025-11-10 17:00:00,BZN|FR,39740.36,40267.0
27233,2025-11-10 17:15:00,BZN|FR,39879.26,40375.5
27234,2025-11-10 17:30:00,BZN|FR,40129.35,40484.0
27235,2025-11-10 17:45:00,BZN|FR,40396.66,40985.5
27236,2025-11-10 18:00:00,BZN|FR,40930.82,41487.0
27237,2025-11-10 18:15:00,BZN|FR,41718.75,42016.0
27238,2025-11-10 18:30:00,BZN|FR,42474.96,42545.0
27239,2025-11-10 18:45:00,BZN|FR,43369.39,43242.0
27240,2025-11-10 19:00:00,BZN|FR,44281.39,43939.0
27241,2025-11-10 19:15:00,BZN|FR,45499.98,45090.0
27242,2025-11-10 19:30:00,BZN|FR,45905.75,46241.0
27243,2025-11-10 19:45:00,BZN|FR,45792.63,46132.0
27244,2025-11-10 20:00:00,BZN|FR,45282.08,46023.0
27245,2025-11-10 20:15:00,BZN|FR,44327.44,45186.0
27246,2025-11-10 20:30:00,BZN|FR,43526.28,44349.0
27247,2025-11-10 20:45:00,BZN|FR,42846.35,43744.0
27248,2025-11-10 21:00:00,BZN|FR,42551.94,43139.0
27249,2025-11-10 21:15:00,BZN|FR,41978.23,42595.5
27250,2025-11-10 21:30:00,BZN|FR,41569.1,42052.0
27251,2025-11-10 21:45:00,BZN|FR,41052.16,41578.5
27252,2025-11-10 22:00:00,BZN|FR,41982.99,41105.0
27253,2025-11-10 22:15:00,BZN|FR,41856.01,41808.5
27254,2025-11-10 22:30:00,BZN|FR,43042.45,42512.0
27255,2025-11-10 22:45:00,BZN|FR,42873.43,43144.5
27256,2025-11-10 23:00:00,BZN|FR,43029.21,43777.0
27257,2025-11-10 23:15:00,BZN|FR,42292.01,43578.0
27258,2025-11-10 23:30:00,BZN|FR,42693.5,43379.0
27259,2025-11-10 23:45:00,BZN|FR,42022.01,42785.0
27260,2025-12-10 00:00:00,BZN|FR,42040.51,42600.0
27261,2025-12-10 00:15:00,BZN|FR,41077.0,41800.0
27262,2025-12-10 00:30:00,BZN|FR,39742.88,41000.0
27263,2025-12-10 00:45:00,BZN|FR,38813.42,40050.0
27264,2025-12-10 01:00:00,BZN|FR,38898.39,39100.0
27265,2025-12-10 01:15:00,BZN|FR,38144.03,39450.0
27266,2025-12-10 01:30:00,BZN|FR,38094.41,39800.0
27267,2025-12-10 01:45:00,BZN|FR,37517.66,39300.0
27268,2025-12-10 02:00:00,BZN|FR,37667.02,38800.0
27269,2025-12-10 02:15:00,BZN|FR,36917.13,38000.0
27270,2025-12-10 02:30:00,BZN|FR,36319.9,37200.0
27271,2025-12-10 02:45:00,BZN|FR,35639.39,36500.0
27272,2025-12-10 03:00:00,BZN|FR,35333.79,35800.0
27273,2025-12-10 03:15:00,BZN|FR,34797.16,35350.0
27274,2025-12-10 03:30:00,BZN|FR,34467.79,34900.0
27275,2025-12-10 03:45:00,BZN|FR,34133.29,34600.0
27276,2025-12-10 04:00:00,BZN|FR,34038.12,34300.0
27277,2025-12-10 04:15:00,BZN|FR,33837.32,34000.0
27278,2025-12-10 04:30:00,BZN|FR,33570.85,33700.0
27279,2025-12-10 04:45:00,BZN|FR,33486.5,33550.0
27280,2025-12-10 05:00:00,BZN|FR,33823.97,33400.0
27281,2025-12-10 05:15:00,BZN|FR,33785.32,33600.0
27282,2025-12-10 05:30:00,BZN|FR,33938.93,33800.0
