"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"15/07/2024 20:00 - 15/07/2024 21:00","BZN|FR","45112.00","46600.00"
"15/07/2024 21:00 - 15/07/2024 22:00","BZN|FR","43592.00","44450.00"
"15/07/2024 22:00 - 15/07/2024 23:00","BZN|FR","44917.00","45200.00"
"15/07/2024 23:00 - 16/07/2024 00:00","BZN|FR","44009.00","46550.00"
"16/07/2024 00:00 - 16/07/2024 01:00","BZN|FR","40431.00","42800.00"
"16/07/2024 01:00 - 16/07/2024 02:00","BZN|FR","38182.00","39750.00"
"16/07/2024 02:00 - 16/07/2024 03:00","BZN|FR","36715.00","38500.00"
"16/07/2024 03:00 - 16/07/2024 04:00","BZN|FR","34986.00","36450.00"
"16/07/2024 04:00 - 16/07/2024 05:00","BZN|FR","34566.00","35400.00"
"16/07/2024 05:00 - 16/07/2024 06:00","BZN|FR","35827.00","36350.00"
"16/07/2024 06:00 - 16/07/2024 07:00","BZN|FR","38142.00","38550.00"
"16/07/2024 07:00 - 16/07/2024 08:00","BZN|FR","41409.00","41700.00"
"16/07/2024 08:00 - 16/07/2024 09:00","BZN|FR","44800.00","45500.00"
"16/07/2024 09:00 - 16/07/2024 10:00","BZN|FR","46798.00","48250.00"
"16/07/2024 10:00 - 16/07/2024 11:00","BZN|FR","47757.00","49750.00"
"16/07/2024 11:00 - 16/07/2024 12:00","BZN|FR","48447.00","50600.00"
"16/07/2024 12:00 - 16/07/2024 13:00","BZN|FR","49142.00","51500.00"
"16/07/2024 13:00 - 16/07/2024 14:00","BZN|FR","48438.00","51750.00"
"16/07/2024 14:00 - 16/07/2024 15:00","BZN|FR","47259.00","50500.00"
"16/07/2024 15:00 - 16/07/2024 16:00","BZN|FR","46458.00","49500.00"
"16/07/2024 16:00 - 16/07/2024 17:00","BZN|FR","45522.00","48450.00"
"16/07/2024 17:00 - 16/07/2024 18:00","BZN|FR","45100.00","48050.00"
"16/07/2024 18:00 - 16/07/2024 19:00","BZN|FR","46253.00","48300.00"
"16/07/2024 19:00 - 16/07/2024 20:00","BZN|FR","46885.00","49150.00"
"16/07/2024 20:00 - 16/07/2024 21:00","BZN|FR","45004.00","47050.00"
"16/07/2024 21:00 - 16/07/2024 22:00","BZN|FR","43888.00","45200.00"
"16/07/2024 22:00 - 16/07/2024 23:00","BZN|FR","45556.00","45750.00"
"16/07/2024 23:00 - 17/07/2024 00:00","BZN|FR","44956.00","47350.00"
"17/07/2024 00:00 - 17/07/2024 01:00","BZN|FR","41592.00","41800.00"
"17/07/2024 01:00 - 17/07/2024 02:00","BZN|FR","39179.00","38800.00"
"17/07/2024 02:00 - 17/07/2024 03:00","BZN|FR","37871.00","37600.00"
"17/07/2024 03:00 - 17/07/2024 04:00","BZN|FR","35939.00","35500.00"
"17/07/2024 04:00 - 17/07/2024 05:00","BZN|FR","35330.00","34450.00"
"17/07/2024 05:00 - 17/07/2024 06:00","BZN|FR","36630.00","35450.00"
"17/07/2024 06:00 - 17/07/2024 07:00","BZN|FR","38848.00","37700.00"
"17/07/2024 07:00 - 17/07/2024 08:00","BZN|FR","42225.00","41000.00"
"17/07/2024 08:00 - 17/07/2024 09:00","BZN|FR","45573.00","44750.00"
"17/07/2024 09:00 - 17/07/2024 10:00","BZN|FR","47571.00","47150.00"
"17/07/2024 10:00 - 17/07/2024 11:00","BZN|FR","48609.00","47900.00"
"17/07/2024 11:00 - 17/07/2024 12:00","BZN|FR","49567.00","48200.00"
"17/07/2024 12:00 - 17/07/2024 13:00","BZN|FR","50962.00","48800.00"
"17/07/2024 13:00 - 17/07/2024 14:00","BZN|FR","50398.00","49350.00"
"17/07/2024 14:00 - 17/07/2024 15:00","BZN|FR","49587.00","47850.00"
"17/07/2024 15:00 - 17/07/2024 16:00","BZN|FR","48527.00","46750.00"
"17/07/2024 16:00 - 17/07/2024 17:00","BZN|FR","47552.00","45800.00"
"17/07/2024 17:00 - 17/07/2024 18:00","BZN|FR","47109.00","45050.00"
"17/07/2024 18:00 - 17/07/2024 19:00","BZN|FR","48135.00","45900.00"
"17/07/2024 19:00 - 17/07/2024 20:00","BZN|FR","48376.00","47100.00"
"17/07/2024 20:00 - 17/07/2024 21:00","BZN|FR","46255.00","45550.00"
"17/07/2024 21:00 - 17/07/2024 22:00","BZN|FR","45004.00","43600.00"
"17/07/2024 22:00 - 17/07/2024 23:00","BZN|FR","46564.00","44000.00"
"17/07/2024 23:00 - 18/07/2024 00:00","BZN|FR","45813.00","45700.00"
"18/07/2024 00:00 - 18/07/2024 01:00","BZN|FR","42080.00","42800.00"
"18/07/2024 01:00 - 18/07/2024 02:00","BZN|FR","39589.00","39950.00"
"18/07/2024 02:00 - 18/07/2024 03:00","BZN|FR","38249.00","38700.00"
"18/07/2024 03:00 - 18/07/2024 04:00","BZN|FR","36459.00","36350.00"
"18/07/2024 04:00 - 18/07/2024 05:00","BZN|FR","35629.00","35550.00"
"18/07/2024 05:00 - 18/07/2024 06:00","BZN|FR","36949.00","36300.00"
"18/07/2024 06:00 - 18/07/2024 07:00","BZN|FR","39270.00","38650.00"
"18/07/2024 07:00 - 18/07/2024 08:00","BZN|FR","42605.00","41900.00"
"18/07/2024 08:00 - 18/07/2024 09:00","BZN|FR","45874.00","45450.00"
"18/07/2024 09:00 - 18/07/2024 10:00","BZN|FR","48212.00","48200.00"
"18/07/2024 10:00 - 18/07/2024 11:00","BZN|FR","49552.00","49450.00"
"18/07/2024 11:00 - 18/07/2024 12:00","BZN|FR","50600.00","50150.00"
"18/07/2024 12:00 - 18/07/2024 13:00","BZN|FR","51804.00","51500.00"
"18/07/2024 13:00 - 18/07/2024 14:00","BZN|FR","51420.00","51850.00"
"18/07/2024 14:00 - 18/07/2024 15:00","BZN|FR","51252.00","50550.00"
"18/07/2024 15:00 - 18/07/2024 16:00","BZN|FR","50496.00","49500.00"
"18/07/2024 16:00 - 18/07/2024 17:00","BZN|FR","49745.00","48250.00"
"18/07/2024 17:00 - 18/07/2024 18:00","BZN|FR","49431.00","47650.00"
"18/07/2024 18:00 - 18/07/2024 19:00","BZN|FR","50084.00","48550.00"
"18/07/2024 19:00 - 18/07/2024 20:00","BZN|FR","49777.00","49550.00"
"18/07/2024 20:00 - 18/07/2024 21:00","BZN|FR","47646.00","47750.00"
"18/07/2024 21:00 - 18/07/2024 22:00","BZN|FR","46133.00","45850.00"
"18/07/2024 22:00 - 18/07/2024 23:00","BZN|FR","47821.00","46250.00"
"18/07/2024 23:00 - 19/07/2024 00:00","BZN|FR","46891.00","47850.00"
"19/07/2024 00:00 - 19/07/2024 01:00","BZN|FR","43246.00","44400.00"
"19/07/2024 01:00 - 19/07/2024 02:00","BZN|FR","40603.00","41350.00"
"19/07/2024 02:00 - 19/07/2024 03:00","BZN|FR","39033.00","40000.00"
"19/07/2024 03:00 - 19/07/2024 04:00","BZN|FR","37121.00","37650.00"
"19/07/2024 04:00 - 19/07/2024 05:00","BZN|FR","36462.00","36600.00"
"19/07/2024 05:00 - 19/07/2024 06:00","BZN|FR","37674.00","37300.00"
"19/07/2024 06:00 - 19/07/2024 07:00","BZN|FR","39906.00","39450.00"
"19/07/2024 07:00 - 19/07/2024 08:00","BZN|FR","42932.00","42650.00"
"19/07/2024 08:00 - 19/07/2024 09:00","BZN|FR","46154.00","46500.00"
"19/07/2024 09:00 - 19/07/2024 10:00","BZN|FR","48667.00","49100.00"
"19/07/2024 10:00 - 19/07/2024 11:00","BZN|FR","50051.00","50850.00"
"19/07/2024 11:00 - 19/07/2024 12:00","BZN|FR","51144.00","51400.00"
"19/07/2024 12:00 - 19/07/2024 13:00","BZN|FR","52357.00","52100.00"
"19/07/2024 13:00 - 19/07/2024 14:00","BZN|FR","51919.00","52700.00"
"19/07/2024 14:00 - 19/07/2024 15:00","BZN|FR","51341.00","52050.00"
"19/07/2024 15:00 - 19/07/2024 16:00","BZN|FR","50153.00","51550.00"
"19/07/2024 16:00 - 19/07/2024 17:00","BZN|FR","48985.00","50450.00"
"19/07/2024 17:00 - 19/07/2024 18:00","BZN|FR","48625.00","49550.00"
"19/07/2024 18:00 - 19/07/2024 19:00","BZN|FR","49169.00","49600.00"
"19/07/2024 19:00 - 19/07/2024 20:00","BZN|FR","48605.00","50150.00"
"19/07/2024 20:00 - 19/07/2024 21:00","BZN|FR","46653.00","48150.00"
"19/07/2024 21:00 - 19/07/2024 22:00","BZN|FR","45407.00","46450.00"
"19/07/2024 22:00 - 19/07/2024 23:00","BZN|FR","47174.00","46750.00"
"19/07/2024 23:00 - 20/07/2024 00:00","BZN|FR","46192.00","47650.00"
"20/07/2024 00:00 - 20/07/2024 01:00","BZN|FR","42514.00","43950.00"
"20/07/2024 01:00 - 20/07/2024 02:00","BZN|FR","39832.00","40100.00"
"20/07/2024 02:00 - 20/07/2024 03:00","BZN|FR","38059.00","38650.00"
"20/07/2024 03:00 - 20/07/2024 04:00","BZN|FR","35877.00","35850.00"
"20/07/2024 04:00 - 20/07/2024 05:00","BZN|FR","34686.00","34350.00"
"20/07/2024 05:00 - 20/07/2024 06:00","BZN|FR","34683.00","34350.00"
"20/07/2024 06:00 - 20/07/2024 07:00","BZN|FR","34871.00","34600.00"
"20/07/2024 07:00 - 20/07/2024 08:00","BZN|FR","36113.00","35750.00"
"20/07/2024 08:00 - 20/07/2024 09:00","BZN|FR","38725.00","38050.00"
"20/07/2024 09:00 - 20/07/2024 10:00","BZN|FR","41532.00","41100.00"
"20/07/2024 10:00 - 20/07/2024 11:00","BZN|FR","43201.00","43950.00"
"20/07/2024 11:00 - 20/07/2024 12:00","BZN|FR","44335.00","45400.00"
"20/07/2024 12:00 - 20/07/2024 13:00","BZN|FR","46173.00","47250.00"
"20/07/2024 13:00 - 20/07/2024 14:00","BZN|FR","45968.00","48100.00"
"20/07/2024 14:00 - 20/07/2024 15:00","BZN|FR","44623.00","46900.00"
"20/07/2024 15:00 - 20/07/2024 16:00","BZN|FR","43753.00","46250.00"
"20/07/2024 16:00 - 20/07/2024 17:00","BZN|FR","43419.00","45300.00"
"20/07/2024 17:00 - 20/07/2024 18:00","BZN|FR","43114.00","44650.00"
"20/07/2024 18:00 - 20/07/2024 19:00","BZN|FR","43739.00","45250.00"
"20/07/2024 19:00 - 20/07/2024 20:00","BZN|FR","43685.00","45250.00"
"20/07/2024 20:00 - 20/07/2024 21:00","BZN|FR","42111.00","43450.00"
"20/07/2024 21:00 - 20/07/2024 22:00","BZN|FR","41586.00","41800.00"
"20/07/2024 22:00 - 20/07/2024 23:00","BZN|FR","43319.00","43300.00"
"20/07/2024 23:00 - 21/07/2024 00:00","BZN|FR","42935.00","45650.00"
"21/07/2024 00:00 - 21/07/2024 01:00","BZN|FR","39720.00","40600.00"
"21/07/2024 01:00 - 21/07/2024 02:00","BZN|FR","37403.00","37650.00"
"21/07/2024 02:00 - 21/07/2024 03:00","BZN|FR","35706.00","36350.00"
"21/07/2024 03:00 - 21/07/2024 04:00","BZN|FR","33471.00","33800.00"
"21/07/2024 04:00 - 21/07/2024 05:00","BZN|FR","32569.00","32550.00"
"21/07/2024 05:00 - 21/07/2024 06:00","BZN|FR","32198.00","32200.00"
"21/07/2024 06:00 - 21/07/2024 07:00","BZN|FR","31940.00","31800.00"
"21/07/2024 07:00 - 21/07/2024 08:00","BZN|FR","32820.00","32350.00"
"21/07/2024 08:00 - 21/07/2024 09:00","BZN|FR","34845.00","34450.00"
"21/07/2024 09:00 - 21/07/2024 10:00","BZN|FR","37215.00","37250.00"
"21/07/2024 10:00 - 21/07/2024 11:00","BZN|FR","38904.00","39800.00"
"21/07/2024 11:00 - 21/07/2024 12:00","BZN|FR","40101.00","42050.00"
"21/07/2024 12:00 - 21/07/2024 13:00","BZN|FR","41792.00","43400.00"
"21/07/2024 13:00 - 21/07/2024 14:00","BZN|FR","40337.00","43200.00"
"21/07/2024 14:00 - 21/07/2024 15:00","BZN|FR","39186.00","41150.00"
"21/07/2024 15:00 - 21/07/2024 16:00","BZN|FR","38271.00","40500.00"
"21/07/2024 16:00 - 21/07/2024 17:00","BZN|FR","37523.00","39650.00"
"21/07/2024 17:00 - 21/07/2024 18:00","BZN|FR","37545.00","39150.00"
"21/07/2024 18:00 - 21/07/2024 19:00","BZN|FR","38688.00","40250.00"
"21/07/2024 19:00 - 21/07/2024 20:00","BZN|FR","40050.00","41700.00"
"21/07/2024 20:00 - 21/07/2024 21:00","BZN|FR","39589.00","41350.00"
"21/07/2024 21:00 - 21/07/2024 22:00","BZN|FR","39473.00","40800.00"
"21/07/2024 22:00 - 21/07/2024 23:00","BZN|FR","41522.00","41350.00"
"21/07/2024 23:00 - 22/07/2024 00:00","BZN|FR","40812.00","43150.00"
"22/07/2024 00:00 - 22/07/2024 01:00","BZN|FR","37981.00","38800.00"
"22/07/2024 01:00 - 22/07/2024 02:00","BZN|FR","35780.00","35550.00"
"22/07/2024 02:00 - 22/07/2024 03:00","BZN|FR","34512.00","34500.00"
"22/07/2024 03:00 - 22/07/2024 04:00","BZN|FR","32985.00","32550.00"
"22/07/2024 04:00 - 22/07/2024 05:00","BZN|FR","32633.00","32100.00"
"22/07/2024 05:00 - 22/07/2024 06:00","BZN|FR","34545.00","33450.00"
"22/07/2024 06:00 - 22/07/2024 07:00","BZN|FR","37062.00","35400.00"
"22/07/2024 07:00 - 22/07/2024 08:00","BZN|FR","40427.00","38550.00"
"22/07/2024 08:00 - 22/07/2024 09:00","BZN|FR","43961.00","42000.00"
"22/07/2024 09:00 - 22/07/2024 10:00","BZN|FR","46180.00","44300.00"
"22/07/2024 10:00 - 22/07/2024 11:00","BZN|FR","47127.00","46050.00"
"22/07/2024 11:00 - 22/07/2024 12:00","BZN|FR","47866.00","47100.00"
"22/07/2024 12:00 - 22/07/2024 13:00","BZN|FR","48727.00","48100.00"
"22/07/2024 13:00 - 22/07/2024 14:00","BZN|FR","47992.00","48300.00"
"22/07/2024 14:00 - 22/07/2024 15:00","BZN|FR","47608.00","47100.00"
"22/07/2024 15:00 - 22/07/2024 16:00","BZN|FR","46680.00","46600.00"
"22/07/2024 16:00 - 22/07/2024 17:00","BZN|FR","45733.00","45450.00"
"22/07/2024 17:00 - 22/07/2024 18:00","BZN|FR","45375.00","44650.00"
"22/07/2024 18:00 - 22/07/2024 19:00","BZN|FR","46228.00","45200.00"
"22/07/2024 19:00 - 22/07/2024 20:00","BZN|FR","46869.00","46950.00"
"22/07/2024 20:00 - 22/07/2024 21:00","BZN|FR","44853.00","45200.00"
"22/07/2024 21:00 - 22/07/2024 22:00","BZN|FR","43538.00","43200.00"
"22/07/2024 22:00 - 22/07/2024 23:00","BZN|FR","45156.00","44400.00"
"22/07/2024 23:00 - 23/07/2024 00:00","BZN|FR","44213.00","45100.00"
"23/07/2024 00:00 - 23/07/2024 01:00","BZN|FR","40787.00","41250.00"
"23/07/2024 01:00 - 23/07/2024 02:00","BZN|FR","38426.00","38150.00"
"23/07/2024 02:00 - 23/07/2024 03:00","BZN|FR","36980.00","37350.00"
"23/07/2024 03:00 - 23/07/2024 04:00","BZN|FR","35184.00","35400.00"
"23/07/2024 04:00 - 23/07/2024 05:00","BZN|FR","34608.00","34800.00"
"23/07/2024 05:00 - 23/07/2024 06:00","BZN|FR","35847.00","36000.00"
"23/07/2024 06:00 - 23/07/2024 07:00","BZN|FR","38239.00","38200.00"
"23/07/2024 07:00 - 23/07/2024 08:00","BZN|FR","41468.00","41300.00"
"23/07/2024 08:00 - 23/07/2024 09:00","BZN|FR","44920.00","45400.00"
"23/07/2024 09:00 - 23/07/2024 10:00","BZN|FR","47122.00","47950.00"
"23/07/2024 10:00 - 23/07/2024 11:00","BZN|FR","48133.00","48950.00"
"23/07/2024 11:00 - 23/07/2024 12:00","BZN|FR","48700.00","49200.00"
"23/07/2024 12:00 - 23/07/2024 13:00","BZN|FR","49620.00","49150.00"
"23/07/2024 13:00 - 23/07/2024 14:00","BZN|FR","48977.00","49350.00"
"23/07/2024 14:00 - 23/07/2024 15:00","BZN|FR","48924.00","48650.00"
"23/07/2024 15:00 - 23/07/2024 16:00","BZN|FR","47695.00","47550.00"
"23/07/2024 16:00 - 23/07/2024 17:00","BZN|FR","46847.00","46500.00"
"23/07/2024 17:00 - 23/07/2024 18:00","BZN|FR","46272.00","45550.00"
"23/07/2024 18:00 - 23/07/2024 19:00","BZN|FR","47265.00","45950.00"
"23/07/2024 19:00 - 23/07/2024 20:00","BZN|FR","47581.00","47250.00"
"23/07/2024 20:00 - 23/07/2024 21:00","BZN|FR","45744.00","45600.00"
"23/07/2024 21:00 - 23/07/2024 22:00","BZN|FR","44606.00","43800.00"
"23/07/2024 22:00 - 23/07/2024 23:00","BZN|FR","46208.00","44600.00"
"23/07/2024 23:00 - 24/07/2024 00:00","BZN|FR","45334.00","46300.00"
"24/07/2024 00:00 - 24/07/2024 01:00","BZN|FR","41965.00","42550.00"
"24/07/2024 01:00 - 24/07/2024 02:00","BZN|FR","39469.00","40000.00"
"24/07/2024 02:00 - 24/07/2024 03:00","BZN|FR","37927.00","38050.00"
"24/07/2024 03:00 - 24/07/2024 04:00","BZN|FR","36280.00","35500.00"
"24/07/2024 04:00 - 24/07/2024 05:00","BZN|FR","35545.00","35000.00"
"24/07/2024 05:00 - 24/07/2024 06:00","BZN|FR","36942.00","35750.00"
"24/07/2024 06:00 - 24/07/2024 07:00","BZN|FR","39184.00","37850.00"
"24/07/2024 07:00 - 24/07/2024 08:00","BZN|FR","42356.00","40950.00"
"24/07/2024 08:00 - 24/07/2024 09:00","BZN|FR","45854.00","44150.00"
"24/07/2024 09:00 - 24/07/2024 10:00","BZN|FR","47985.00","46900.00"
"24/07/2024 10:00 - 24/07/2024 11:00","BZN|FR","49171.00","48250.00"
"24/07/2024 11:00 - 24/07/2024 12:00","BZN|FR","49679.00","49350.00"
"24/07/2024 12:00 - 24/07/2024 13:00","BZN|FR","50313.00","50100.00"
"24/07/2024 13:00 - 24/07/2024 14:00","BZN|FR","50253.00","50250.00"
"24/07/2024 14:00 - 24/07/2024 15:00","BZN|FR","49766.00","49550.00"
"24/07/2024 15:00 - 24/07/2024 16:00","BZN|FR","48646.00","48300.00"
"24/07/2024 16:00 - 24/07/2024 17:00","BZN|FR","47571.00","46800.00"
"24/07/2024 17:00 - 24/07/2024 18:00","BZN|FR","47071.00","46300.00"
"24/07/2024 18:00 - 24/07/2024 19:00","BZN|FR","48028.00","46500.00"
"24/07/2024 19:00 - 24/07/2024 20:00","BZN|FR","48293.00","47900.00"
"24/07/2024 20:00 - 24/07/2024 21:00","BZN|FR","46455.00","46200.00"
"24/07/2024 21:00 - 24/07/2024 22:00","BZN|FR","45190.00","44150.00"
"24/07/2024 22:00 - 24/07/2024 23:00","BZN|FR","46754.00","44650.00"
"24/07/2024 23:00 - 25/07/2024 00:00","BZN|FR","45845.00","46300.00"
"25/07/2024 00:00 - 25/07/2024 01:00","BZN|FR","42327.00","43100.00"
"25/07/2024 01:00 - 25/07/2024 02:00","BZN|FR","39683.00","40000.00"
"25/07/2024 02:00 - 25/07/2024 03:00","BZN|FR","38259.00","38800.00"
"25/07/2024 03:00 - 25/07/2024 04:00","BZN|FR","36443.00","36600.00"
"25/07/2024 04:00 - 25/07/2024 05:00","BZN|FR","35794.00","35600.00"
"25/07/2024 05:00 - 25/07/2024 06:00","BZN|FR","36998.00","36500.00"
"25/07/2024 06:00 - 25/07/2024 07:00","BZN|FR","39308.00","38350.00"
"25/07/2024 07:00 - 25/07/2024 08:00","BZN|FR","42417.00","41600.00"
"25/07/2024 08:00 - 25/07/2024 09:00","BZN|FR","45558.00","44900.00"
"25/07/2024 09:00 - 25/07/2024 10:00","BZN|FR","47792.00","47500.00"
"25/07/2024 10:00 - 25/07/2024 11:00","BZN|FR","48945.00","48850.00"
"25/07/2024 11:00 - 25/07/2024 12:00","BZN|FR","49474.00","49650.00"
"25/07/2024 12:00 - 25/07/2024 13:00","BZN|FR","50607.00","50650.00"
"25/07/2024 13:00 - 25/07/2024 14:00","BZN|FR","50120.00","50750.00"
"25/07/2024 14:00 - 25/07/2024 15:00","BZN|FR","49590.00","50200.00"
"25/07/2024 15:00 - 25/07/2024 16:00","BZN|FR","48695.00","49450.00"
"25/07/2024 16:00 - 25/07/2024 17:00","BZN|FR","47962.00","48400.00"
"25/07/2024 17:00 - 25/07/2024 18:00","BZN|FR","47517.00","47550.00"
"25/07/2024 18:00 - 25/07/2024 19:00","BZN|FR","48145.00","48000.00"
"25/07/2024 19:00 - 25/07/2024 20:00","BZN|FR","48496.00","48750.00"
"25/07/2024 20:00 - 25/07/2024 21:00","BZN|FR","46513.00","46950.00"
"25/07/2024 21:00 - 25/07/2024 22:00","BZN|FR","45454.00","45000.00"
"25/07/2024 22:00 - 25/07/2024 23:00","BZN|FR","46905.00","45550.00"
"25/07/2024 23:00 - 26/07/2024 00:00","BZN|FR","45824.00","47250.00"
"26/07/2024 00:00 - 26/07/2024 01:00","BZN|FR","42321.00","43300.00"
"26/07/2024 01:00 - 26/07/2024 02:00","BZN|FR","39841.00","40400.00"
"26/07/2024 02:00 - 26/07/2024 03:00","BZN|FR","38255.00","39450.00"
"26/07/2024 03:00 - 26/07/2024 04:00","BZN|FR","36453.00","36800.00"
"26/07/2024 04:00 - 26/07/2024 05:00","BZN|FR","35812.00","35900.00"
"26/07/2024 05:00 - 26/07/2024 06:00","BZN|FR","37072.00","36500.00"
"26/07/2024 06:00 - 26/07/2024 07:00","BZN|FR","39060.00","38650.00"
"26/07/2024 07:00 - 26/07/2024 08:00","BZN|FR","42005.00","41700.00"
"26/07/2024 08:00 - 26/07/2024 09:00","BZN|FR","45311.00","44550.00"
"26/07/2024 09:00 - 26/07/2024 10:00","BZN|FR","47409.00","47300.00"
"26/07/2024 10:00 - 26/07/2024 11:00","BZN|FR","48656.00","48750.00"
"26/07/2024 11:00 - 26/07/2024 12:00","BZN|FR","49568.00","48650.00"
"26/07/2024 12:00 - 26/07/2024 13:00","BZN|FR","50529.00","49200.00"
"26/07/2024 13:00 - 26/07/2024 14:00","BZN|FR","49788.00","48750.00"
"26/07/2024 14:00 - 26/07/2024 15:00","BZN|FR","49063.00","46700.00"
"26/07/2024 15:00 - 26/07/2024 16:00","BZN|FR","47960.00","45900.00"
"26/07/2024 16:00 - 26/07/2024 17:00","BZN|FR","46879.00","44900.00"
"26/07/2024 17:00 - 26/07/2024 18:00","BZN|FR","46486.00","44700.00"
"26/07/2024 18:00 - 26/07/2024 19:00","BZN|FR","47261.00","45350.00"
"26/07/2024 19:00 - 26/07/2024 20:00","BZN|FR","47250.00","45300.00"
"26/07/2024 20:00 - 26/07/2024 21:00","BZN|FR","44905.00","44100.00"
"26/07/2024 21:00 - 26/07/2024 22:00","BZN|FR","44010.00","44350.00"
"26/07/2024 22:00 - 26/07/2024 23:00","BZN|FR","45743.00","44800.00"
"26/07/2024 23:00 - 27/07/2024 00:00","BZN|FR","45240.00","45600.00"
"27/07/2024 00:00 - 27/07/2024 01:00","BZN|FR","42237.00","42500.00"
"27/07/2024 01:00 - 27/07/2024 02:00","BZN|FR","39191.00","39150.00"
"27/07/2024 02:00 - 27/07/2024 03:00","BZN|FR","37411.00","37750.00"
"27/07/2024 03:00 - 27/07/2024 04:00","BZN|FR","35361.00","35100.00"
"27/07/2024 04:00 - 27/07/2024 05:00","BZN|FR","34114.00","33600.00"
"27/07/2024 05:00 - 27/07/2024 06:00","BZN|FR","34175.00","33300.00"
"27/07/2024 06:00 - 27/07/2024 07:00","BZN|FR","34423.00","33500.00"
"27/07/2024 07:00 - 27/07/2024 08:00","BZN|FR","35528.00","34400.00"
"27/07/2024 08:00 - 27/07/2024 09:00","BZN|FR","37960.00","36550.00"
"27/07/2024 09:00 - 27/07/2024 10:00","BZN|FR","40366.00","39250.00"
"27/07/2024 10:00 - 27/07/2024 11:00","BZN|FR","42251.00","41200.00"
"27/07/2024 11:00 - 27/07/2024 12:00","BZN|FR","43507.00","42250.00"
"27/07/2024 12:00 - 27/07/2024 13:00","BZN|FR","45509.00","43800.00"
"27/07/2024 13:00 - 27/07/2024 14:00","BZN|FR","44620.00","44500.00"
"27/07/2024 14:00 - 27/07/2024 15:00","BZN|FR","43334.00","42500.00"
"27/07/2024 15:00 - 27/07/2024 16:00","BZN|FR","42055.00","41700.00"
"27/07/2024 16:00 - 27/07/2024 17:00","BZN|FR","41339.00","40800.00"
"27/07/2024 17:00 - 27/07/2024 18:00","BZN|FR","41349.00","40650.00"
"27/07/2024 18:00 - 27/07/2024 19:00","BZN|FR","42379.00","41600.00"
"27/07/2024 19:00 - 27/07/2024 20:00","BZN|FR","42740.00","42350.00"
"27/07/2024 20:00 - 27/07/2024 21:00","BZN|FR","41207.00","41300.00"
"27/07/2024 21:00 - 27/07/2024 22:00","BZN|FR","41066.00","40300.00"
"27/07/2024 22:00 - 27/07/2024 23:00","BZN|FR","42749.00","41100.00"
"27/07/2024 23:00 - 28/07/2024 00:00","BZN|FR","42083.00","42900.00"
"28/07/2024 00:00 - 28/07/2024 01:00","BZN|FR","39056.00","39950.00"
"28/07/2024 01:00 - 28/07/2024 02:00","BZN|FR","36717.00","37300.00"
"28/07/2024 02:00 - 28/07/2024 03:00","BZN|FR","35009.00","35850.00"
"28/07/2024 03:00 - 28/07/2024 04:00","BZN|FR","33156.00","33350.00"
"28/07/2024 04:00 - 28/07/2024 05:00","BZN|FR","31952.00","31900.00"
"28/07/2024 05:00 - 28/07/2024 06:00","BZN|FR","31843.00","31450.00"
"28/07/2024 06:00 - 28/07/2024 07:00","BZN|FR","31587.00","31300.00"
"28/07/2024 07:00 - 28/07/2024 08:00","BZN|FR","32310.00","31850.00"
"28/07/2024 08:00 - 28/07/2024 09:00","BZN|FR","34565.00","33750.00"
"28/07/2024 09:00 - 28/07/2024 10:00","BZN|FR","37142.00","36400.00"
"28/07/2024 10:00 - 28/07/2024 11:00","BZN|FR","39322.00","38750.00"
"28/07/2024 11:00 - 28/07/2024 12:00","BZN|FR","40601.00","40350.00"
"28/07/2024 12:00 - 28/07/2024 13:00","BZN|FR","42720.00","42400.00"
"28/07/2024 13:00 - 28/07/2024 14:00","BZN|FR","41832.00","42450.00"
"28/07/2024 14:00 - 28/07/2024 15:00","BZN|FR","40689.00","40250.00"
"28/07/2024 15:00 - 28/07/2024 16:00","BZN|FR","39759.00","39100.00"
"28/07/2024 16:00 - 28/07/2024 17:00","BZN|FR","38791.00","38200.00"
"28/07/2024 17:00 - 28/07/2024 18:00","BZN|FR","39067.00","38300.00"
"28/07/2024 18:00 - 28/07/2024 19:00","BZN|FR","40258.00","39800.00"
"28/07/2024 19:00 - 28/07/2024 20:00","BZN|FR","41792.00","41100.00"
"28/07/2024 20:00 - 28/07/2024 21:00","BZN|FR","41569.00","41100.00"
"28/07/2024 21:00 - 28/07/2024 22:00","BZN|FR","41456.00","40550.00"
"28/07/2024 22:00 - 28/07/2024 23:00","BZN|FR","43169.00","41600.00"
"28/07/2024 23:00 - 29/07/2024 00:00","BZN|FR","42254.00","43500.00"
"29/07/2024 00:00 - 29/07/2024 01:00","BZN|FR","38656.00","40250.00"
"29/07/2024 01:00 - 29/07/2024 02:00","BZN|FR","36163.00","37450.00"
"29/07/2024 02:00 - 29/07/2024 03:00","BZN|FR","34733.00","36150.00"
"29/07/2024 03:00 - 29/07/2024 04:00","BZN|FR","33025.00","34000.00"
"29/07/2024 04:00 - 29/07/2024 05:00","BZN|FR","32566.00","33100.00"
"29/07/2024 05:00 - 29/07/2024 06:00","BZN|FR","34149.00","34300.00"
"29/07/2024 06:00 - 29/07/2024 07:00","BZN|FR","36566.00","36700.00"
"29/07/2024 07:00 - 29/07/2024 08:00","BZN|FR","39688.00","39750.00"
